title,clue,date,year,answer,day
INITIAL DESCRIPTION,Realm chronicled by C. S. Lewis, April 2,2017,NARNIA, Sunday
INITIAL DESCRIPTION,___ expected (predictably), April 2,2017,ASWAS, Sunday
INITIAL DESCRIPTION,1991 Wimbledon champ Michael, April 2,2017,STICH, Sunday
INITIAL DESCRIPTION,Ghostbuster Spengler, April 2,2017,EGON, Sunday
INITIAL DESCRIPTION,"___ Prval, two-time president of Haiti", April 2,2017,RENE, Sunday
INITIAL DESCRIPTION,Say further, April 2,2017,ADD, Sunday
INITIAL DESCRIPTION,"Brandy grade, briefly", April 2,2017,VSOP, Sunday
INITIAL DESCRIPTION,Volcano at the meeting point of the African and Eurasian plates, April 2,2017,ETNA, Sunday
INITIAL DESCRIPTION,Pet protection agcy., April 2,2017,SPCA, Sunday
INITIAL DESCRIPTION,White House spokesman Spicer, April 2,2017,SEAN, Sunday
INITIAL DESCRIPTION,Greek peak, April 2,2017,OSSA, Sunday
INITIAL DESCRIPTION,Some degrees, April 2,2017,NTHS, Sunday
INITIAL DESCRIPTION,Bad start?, April 2,2017,DYS, Sunday
INITIAL DESCRIPTION,Col.'s superior, April 2,2017,GEN, Sunday
 ,Even trade, March 28,2017,SWAP, Tuesday
 ,"Nile predator, briefly", March 28,2017,CROC, Tuesday
 ,Class with masks?, March 28,2017,DRAMA, Tuesday
 ,Next in line, March 28,2017,HEIR, Tuesday
 ,Promise, March 28,2017,OATH, Tuesday
 ,18th-century mathematician who introduced the function, March 28,2017,EULER, Tuesday
 ,Designer Gucci, March 28,2017,ALDO, Tuesday
 ,Nick at ___, March 28,2017,NITE, Tuesday
 ,One-named singer who won the 2016 Album of the Year, March 28,2017,ADELE, Tuesday
 ,"""Sorry I'm in your space, it's an actress thing,"" said ___", March 28,2017,GLENNCLOSELY, Tuesday
 ,"Shirt that might have a crew neck, informally", March 28,2017,TEE, Tuesday
 ,Scottish cap, March 28,2017,TAM, Tuesday
 ,"""The Raven"" writer's monogram", March 28,2017,EAP, Tuesday
 ,"""Don't interrupt me on my radio show,"" said ___", March 28,2017,HOWARDSTERNLY, Tuesday
 ,"""It gets better"" spot, e.g., in brief", March 28,2017,PSA, Tuesday
 ,"DiCaprio, to fans", March 28,2017,LEO, Tuesday
 ,Prefix with galactic and spatial, March 28,2017,INTER, Tuesday
 ,Works to get, March 28,2017,EARNS, Tuesday
 ,Lion's prey, March 28,2017,GNU, Tuesday
 ,Easily fooled, March 28,2017,NAIVE, Tuesday
 ,Unit of bacon, March 28,2017,STRIP, Tuesday
 ,Lennon's widow, March 28,2017,ONO, Tuesday
 ,___-Mex, March 28,2017,TEX, Tuesday
 ,"""Gotta run, pop concert calls,"" said ___", March 28,2017,TAYLORSWIFTLY, Tuesday
 ,Turn-___, March 28,2017,ONS, Tuesday
 ,Gravestone letters, March 28,2017,RIP, Tuesday
 ,Govt. org. with a drone registry program, March 28,2017,FAA, Tuesday
 ,"""Right to the point: You're beautiful, it's true,"" said ___", March 28,2017,JAMESBLUNTLY, Tuesday
 ,Advocated, March 28,2017,URGED, Tuesday
 ,Tea type, March 28,2017,CHAI, Tuesday
 ,"Three, in Berlin", March 28,2017,DREI, Tuesday
 ,Mecca resident, March 28,2017,SAUDI, Tuesday
 ,Drying oven, March 28,2017,KILN, Tuesday
 ,"Harvest, as crops", March 28,2017,REAP, Tuesday
 ,"""A man who, when he smells flowers, looks around for a coffin,"" per H. L. Mencken", March 28,2017,CYNIC, Tuesday
 ,Rice wine, March 28,2017,SAKE, Tuesday
 ,Longings, March 28,2017,YENS, Tuesday
 ,Carpet style, March 28,2017,SHAG, Tuesday
 ,"Word said three times before ""What have we here?!""", March 28,2017,WELL, Tuesday
 ,Assistant, March 28,2017,AIDE, Tuesday
 ,On the double, March 28,2017,PRONTO, Tuesday
 ,Hide, March 28,2017,CONCEAL, Tuesday
 ,Inner part of a racetrack, March 28,2017,RAIL, Tuesday
 ,Palindromic boy's name, March 28,2017,OTTO, Tuesday
 ,Treasure holders, March 28,2017,CHESTS, Tuesday
 ,Request for a hand, March 28,2017,DEALMEIN, Tuesday
 ,Inspiring 1993 movie about a Notre Dame football team walk-on, March 28,2017,RUDY, Tuesday
 ,Lager relative, March 28,2017,ALE, Tuesday
 ,Comical Brooks, March 28,2017,MEL, Tuesday
 ,"""All we ___ saying is give peace a chance""", March 28,2017,ARE, Tuesday
 ,Just-made, March 28,2017,NEW, Tuesday
 ,Munch on, March 28,2017,EAT, Tuesday
 ,Thing that exists, March 28,2017,ENTITY, Tuesday
 ,Drug whose generic name is naproxen, March 28,2017,ALEVE, Tuesday
 ,Measuring cup material, March 28,2017,PYREX, Tuesday
 ,Truman and others, March 28,2017,HARRYS, Tuesday
 ,Rule laid down by a commission: Abbr., March 28,2017,REG, Tuesday
 ,"""What should I ___?""", March 28,2017,DONOW, Tuesday
 ,Material in strands, March 28,2017,RNA, Tuesday
 ,Sauce with pine nuts, March 28,2017,PESTO, Tuesday
 ,The Great Tempter, March 28,2017,SATAN, Tuesday
 ,"Zero, in soccer", March 28,2017,NIL, Tuesday
 ,Occasional, March 28,2017,SPORADIC, Tuesday
 ,Prefix with -versal, March 28,2017,UNI, Tuesday
 ,Not connected to a computer network, March 28,2017,OFFLINE, Tuesday
 ,Pacific ___, March 28,2017,RIM, Tuesday
 ,What stars are in the night sky, March 28,2017,SPECKS, Tuesday
 ,Letter after sigma, March 28,2017,TAU, Tuesday
 ,Tom who coached the Dallas Cowboys for 29 years, March 28,2017,LANDRY, Tuesday
 ,"Revered ""Star Wars"" figure", March 28,2017,JEDI, Tuesday
 ,Actor LaBeouf, March 28,2017,SHIA, Tuesday
 ,Illegal pitching motion, March 28,2017,BALK, Tuesday
 ,Logician's chart, March 28,2017,TREE, Tuesday
 ,Not stand completely straight, March 28,2017,LEAN, Tuesday
 ,"Nervousness that causes a golfer to miss an easy putt, with ""the""", March 28,2017,YIPS, Tuesday
 ,Golden State sch., March 28,2017,USC, Tuesday
 ,"With 62-Down, sci-fi weapon", March 28,2017,RAY, Tuesday
 ,See 61-Down, March 28,2017,GUN, Tuesday
 ,"""Don Juan,"" for one", March 31,2017,EPICPOEM, Friday
 ,"Look a little here, look a little there", March 31,2017,BROWSE, Friday
 ,Old means of getting discovered, March 31,2017,DEMOTAPE, Friday
 ,Mammals using echolocation, March 31,2017,SHREWS, Friday
 ,Stayed the course, March 31,2017,KEPTATIT, Friday
 ,Like biorhythms, March 31,2017,CYCLIC, Friday
 ,"""The Flowering Peach"" playwright", March 31,2017,ODETS, Friday
 ,Moo ___, March 31,2017,SHU, Friday
 ,"Hayek of ""Grown Ups""", March 31,2017,SALMA, Friday
 ,John of pro wrestling, March 31,2017,CENA, Friday
 ,Hard stuff to swallow, March 31,2017,BOOZE, Friday
 ,Dunderhead, March 31,2017,SIMP, Friday
 ,"Nancy Sinatra's ""If ___ Love Me""", March 31,2017,HED, Friday
 ,"Brown Betty, e.g.", March 31,2017,PUDDING, Friday
 ,"Org. with a campaign called ""Degrees Not Debt""", March 31,2017,NEA, Friday
 ,Options in a catalog, March 31,2017,SIZES, Friday
 ,"In a sound bite, say", March 31,2017,QUOTED, Friday
 ,Jet stream locale, March 31,2017,JACUZZI, Friday
 ,Romantic visionary, March 31,2017,QUIXOTE, Friday
 ,N.B.A. Hall-of-Famer Mourning, March 31,2017,ALONZO, Friday
 ,"Oscar-winning role in ""Life Is Beautiful""", March 31,2017,GUIDO, Friday
 ,___ system (GPS device), March 31,2017,NAV, Friday
 ,Romantic liaison, March 31,2017,AFFAIRE, Friday
 ,"Real pal, for short", March 31,2017,BFF, Friday
 ,Many of its products have legs, March 31,2017,IKEA, Friday
 ,Lacking focus, March 31,2017,FUZZY, Friday
 ,"Noah of ""Falling Skies""", March 31,2017,WYLE, Friday
 ,Plants of the arum family, March 31,2017,TAROS, Friday
 ,Ft. Sumter battler, March 31,2017,REB, Friday
 ,Pet shop purchases, March 31,2017,CAGES, Friday
 ,Range that's home to Ha Ha Tonka State Park, March 31,2017,OZARKS, Friday
 ,Units in modern film ratings?, March 31,2017,TOMATOES, Friday
 ,Convertible, March 31,2017,RAGTOP, Friday
 ,"A trivial sum, informally", March 31,2017,TWOPENCE, Friday
 ,Like cream cheese on a bagel, March 31,2017,SMEARY, Friday
 ,Shady bunch?, March 31,2017,ELMTREES, Friday
 ,1980s big-city mayor, March 31,2017,EDKOCH, Friday
 ,Alphabetically rhyming river name, March 31,2017,PEEDEE, Friday
 ,Loom, March 31,2017,IMPEND, Friday
 ,"Baked, in Bologna", March 31,2017,COTTA, Friday
 ,Grps. supporting the 30-Across, March 31,2017,PTAS, Friday
 ,Wild thing?, March 31,2017,OAT, Friday
 ,Series opener, March 31,2017,EPISODEI, Friday
 ,Modi operandi, March 31,2017,METHODS, Friday
 ,Common four-year deg., March 31,2017,BSC, Friday
 ,"Novelist Jean with the 1966 best seller ""Wide Sargasso Sea""", March 31,2017,RHYS, Friday
 ,Things in a pod, March 31,2017,ORCAS, Friday
 ,Not near the beginning of, March 31,2017,WELLINTO, Friday
 ,What has different strokes for different folks?, March 31,2017,SWIMMEET, Friday
 ,Bit of antics, March 31,2017,ESCAPADE, Friday
 ,AK-47 alternative, March 31,2017,UZI, Friday
 ,"""Go away!""", March 31,2017,BUZZOFF, Friday
 ,"Probe, to Brits", March 31,2017,ENQUIRY, Friday
 ,___ topping, March 31,2017,PIZZA, Friday
 ,Leading figure, March 31,2017,GUIDE, Friday
 ,Light of the world, March 31,2017,SUN, Friday
 ,Big name in kitchen utensils, March 31,2017,OXO, Friday
 ,Cleanup crew, March 31,2017,JANITORS, Friday
 ,"""Presto chango!""", March 31,2017,ALAKAZAM, Friday
 ,Media attention, March 31,2017,COVERAGE, Friday
 ,"Good practice for the show ""It's Academic""", March 31,2017,QUIZBOWL, Friday
 ,Montreal daily, March 31,2017,GAZETTE, Friday
 ,Winter coat lining, March 31,2017,FUR, Friday
 ,Past, March 31,2017,BYGONE, Friday
 ,Winter coat lining, March 31,2017,FLEECE, Friday
 ,"Spills it, with ""up""", March 31,2017,FESSES, Friday
 ,Trunk in the trunk, March 31,2017,AORTA, Friday
 ,Well-kept resource, March 31,2017,WATER, Friday
 ,Hershey bar, March 31,2017,SKOR, Friday
 ,Airline V.I.P.: Abbr., March 31,2017,CAPT, Friday
 ,"One wearing sunglasses, stereotypically", March 31,2017,SPY, Friday
 ,Pop enthusiast?, March 31,2017,MOM, Friday
 ,Needing scratching, March 29,2017,ITCHY, Wednesday
 ,"OPEC, e.g.", March 29,2017,BLOC, Wednesday
 ,Lay off, March 29,2017,IDLE, Wednesday
 ,J. E. B. Stuart's superior in the Civil War, March 29,2017,RELEE, Wednesday
 ,Indian royal, March 29,2017,RANI, Wednesday
 ,"""Honey wine""", March 29,2017,MEAD, Wednesday
 ,Things that power Teslas, March 29,2017,ELECTRICENGINES, Wednesday
 ,"Criticism, informally", March 29,2017,FLAK, Wednesday
 ,Laudatory piece, March 29,2017,ODE, Wednesday
 ,In one piece, March 29,2017,ENTIRE, Wednesday
 ,SEAL's org., March 29,2017,USN, Wednesday
 ,Recess game, March 29,2017,TAG, Wednesday
 ,"Rudy's coach in ""Rudy""", March 29,2017,ARA, Wednesday
 ,N.L. East city, March 29,2017,ATL, Wednesday
 ,Went bonkers, March 29,2017,LOSTONESMARBLES, Wednesday
 ,Teutonic turndown, March 29,2017,NEIN, Wednesday
 ,Sharpshooter's asset, March 29,2017,AIM, Wednesday
 ,Snaky character, March 29,2017,ESS, Wednesday
 ,"Crisis time, for some ... or a hint to each of the circled words", March 29,2017,MIDDLEAGE, Wednesday
 ,It's an honour: Abbr., March 29,2017,OBE, Wednesday
 ,Camera named for a goddess, March 29,2017,EOS, Wednesday
 ,Year the Korean War began, March 29,2017,MCML, Wednesday
 ,Lakeside furniture item, March 29,2017,ADIRONDACKCHAIR, Wednesday
 ,+: Abbr., March 29,2017,POS, Wednesday
 ,Cock-a-___ (dog breed), March 29,2017,POO, Wednesday
 ,Dorm V.I.P.s, March 29,2017,RAS, Wednesday
 ,"Board hiree, for short", March 29,2017,CEO, Wednesday
 ,1974 hit with Spanish lyrics, March 29,2017,ERESTU, Wednesday
 ,"Joe Biden, for 36 yrs.", March 29,2017,SEN, Wednesday
 ,[OMG!], March 29,2017,GASP, Wednesday
 ,Label rarely seen on silk garments, March 29,2017,MACHINEWASHABLE, Wednesday
 ,Prelude to a deal, March 29,2017,ANTE, Wednesday
 ,Simoleon, March 29,2017,CLAM, Wednesday
 ,"Typo, e.g.", March 29,2017,ERROR, Wednesday
 ,Crash-probing agcy., March 29,2017,NTSB, Wednesday
 ,Glimpse, March 29,2017,ESPY, Wednesday
 ,Gushes, March 29,2017,SPEWS, Wednesday
 ,Really angry, March 29,2017,IREFUL, Wednesday
 ,"Gets in trouble, in a way", March 29,2017,TELLSON, Wednesday
 ,"Detox, say", March 29,2017,CLEANSE, Wednesday
 ,"""Darn it!""", March 29,2017,HECK, Wednesday
 ,Thus far, March 29,2017,YET, Wednesday
 ,Game for dummies?, March 29,2017,BRIDGE, Wednesday
 ,"Spike, as punch", March 29,2017,LACE, Wednesday
 ,Admit ___, March 29,2017,ONE, Wednesday
 ,Wide-screen movie format, March 29,2017,CINERAMA, Wednesday
 ,"Words heard in 24-Across, maybe", March 29,2017,IMIT, Wednesday
 ,"""'Twasn't me"" and others", March 29,2017,DENIALS, Wednesday
 ,Hamlet's killer, March 29,2017,LAERTES, Wednesday
 ,"1950s autos with ""horse collar"" grilles", March 29,2017,EDSELS, Wednesday
 ,Leather often treated to look like morocco, March 29,2017,ROAN, Wednesday
 ,Make a snarling sound, March 29,2017,GNAR, Wednesday
 ,Literature Nobelist Morrison, March 29,2017,TONI, Wednesday
 ,"Female pen pal, maybe", March 29,2017,AMIE, Wednesday
 ,Oven feature, March 29,2017,TIMER, Wednesday
 ,"A dance, or a dip", March 29,2017,SALSA, Wednesday
 ,Tree with triangular nuts, March 29,2017,BEECH, Wednesday
 ,Censure publicly, March 29,2017,DENOUNCE, Wednesday
 ,Dim bulb, March 29,2017,DODO, Wednesday
 ,Sierra and Acadia vehicles, March 29,2017,GMCS, Wednesday
 ,Aromatic additive to natural gas, March 29,2017,ODORANT, Wednesday
 ,Splits in half, March 29,2017,BISECTS, Wednesday
 ,Like many Poe tales, March 29,2017,MACABRE, Wednesday
 ,Stays under the radar, March 29,2017,LIESLOW, Wednesday
MIXED RESULTS,Martin Van Buren was the first president who wasn't one, March 26,2017,WASP, Sunday
 ,So-called missing link, March 29,2017,APEMAN, Wednesday
 ,___-Free (contact lens solution), March 29,2017,OPTI, Wednesday
 ,Peanut butter choice, March 29,2017,CREAMY, Wednesday
 ,Jayhawks' home: Abbr., March 29,2017,KANS, Wednesday
 ,Dogie catchers, March 29,2017,ROPERS, Wednesday
MIXED RESULTS,Get ready for a long drive, March 26,2017,TANKUP, Sunday
MIXED RESULTS,I.M. chuckle, March 26,2017,LOL, Sunday
 ,"Wooley who sang ""The Purple People Eater""", March 29,2017,SHEB, Wednesday
 ,Exchange, March 29,2017,SWAP, Wednesday
 ,John Irving title hero, March 29,2017,GARP, Wednesday
 ,C.T.A. transports, March 29,2017,ELS, Wednesday
 ,Fathers and sons, March 29,2017,HES, Wednesday
MIXED RESULTS,Martial arts move, March 26,2017,CHOP, Sunday
MIXED RESULTS,Vitamix competitor, March 26,2017,OSTER, Sunday
MIXED RESULTS,Hoity-toity, March 26,2017,SNOOTY, Sunday
MIXED RESULTS,"Shelley's ""To the Moon,"" e.g.", March 26,2017,ODE, Sunday
MIXED RESULTS,It's between the Study and Lounge on a Clue board, March 26,2017,HALL, Sunday
MIXED RESULTS,"1970s TV cartoon series, with ""The""", March 26,2017,PINKPANTHERSHOW, Sunday
MIXED RESULTS,World capital whose seal depicts St. Hallvard, March 26,2017,OSLO, Sunday
MIXED RESULTS,Pull out, March 26,2017,SECEDE, Sunday
MIXED RESULTS,It might give you a shock, March 26,2017,EEL, Sunday
MIXED RESULTS,Missile Command maker, March 26,2017,ATARI, Sunday
MIXED RESULTS,Scintilla, March 26,2017,WHIT, Sunday
MIXED RESULTS,Filmer in a stadium, March 26,2017,SKYCAM, Sunday
MIXED RESULTS,Noodle dish, March 26,2017,RAMEN, Sunday
MIXED RESULTS,Rushes on banks?, March 26,2017,SEDGES, Sunday
MIXED RESULTS,Medicinal plant, March 26,2017,ALOE, Sunday
MIXED RESULTS,Possible subject of a French scandal, March 26,2017,AMIE, Sunday
MIXED RESULTS,German article, March 26,2017,DER, Sunday
MIXED RESULTS,"""Who ___ you?""", March 26,2017,ASKED, Sunday
MIXED RESULTS,1973 #1 hit for Jim Croce, March 26,2017,BADBADLEROYBROWN, Sunday
MIXED RESULTS,"Ta of ""Madam Secretary""", March 26,2017,LEONI, Sunday
MIXED RESULTS,Pull (in), March 26,2017,REIN, Sunday
MIXED RESULTS,"Philosopher who wrote ""To be sane in a world of madmen is in itself madness""", March 26,2017,ROUSSEAU, Sunday
MIXED RESULTS,It may carry a virus, March 26,2017,EMAIL, Sunday
MIXED RESULTS,First and last word of the Musketeers' motto, March 26,2017,ALL, Sunday
MIXED RESULTS,"Pour, as wine", March 26,2017,DECANT, Sunday
MIXED RESULTS,Degree in math?, March 26,2017,NTH, Sunday
MIXED RESULTS,Wrestler's wear, March 26,2017,SINGLET, Sunday
MIXED RESULTS,Claw, March 26,2017,TEARAT, Sunday
MIXED RESULTS,Tickles, March 26,2017,AMUSES, Sunday
MIXED RESULTS,"Target protector, perhaps", March 26,2017,MALLCOP, Sunday
MIXED RESULTS,Jury-rigged, March 26,2017,STOPGAP, Sunday
MIXED RESULTS,Monastery head's jurisdiction, March 26,2017,ABBACY, Sunday
MIXED RESULTS,Feudal lords, March 26,2017,LIEGES, Sunday
MIXED RESULTS,Practice mixology, March 26,2017,TENDBAR, Sunday
MIXED RESULTS,Chum, March 26,2017,PAL, Sunday
MIXED RESULTS,"James of NBC's ""The Blacklist""", March 26,2017,SPADER, Sunday
MIXED RESULTS,One side in golf's Ryder Cup, March 26,2017,USA, Sunday
MIXED RESULTS,Song of mourning, March 26,2017,DIRGE, Sunday
MIXED RESULTS,"Big, husky sorts", March 26,2017,BRUISERS, Sunday
MIXED RESULTS,"Pennsylvania's ""Gem City""", March 26,2017,ERIE, Sunday
MIXED RESULTS,Director Kurosawa, March 26,2017,AKIRA, Sunday
MIXED RESULTS,Title creature in a 1958 #1 Sheb Wooley hit, March 26,2017,PURPLEPEOPLEEATER, Sunday
MIXED RESULTS,Buick model, March 26,2017,REGAL, Sunday
MIXED RESULTS,Planter's aid, March 26,2017,HOE, Sunday
MIXED RESULTS,Figure skating jump, March 26,2017,LUTZ, Sunday
MIXED RESULTS,It's a wrap, March 26,2017,SARI, Sunday
MIXED RESULTS,False start?, March 26,2017,PSEUDO, Sunday
MIXED RESULTS,Words of defiance, March 26,2017,CANSO, Sunday
MIXED RESULTS,Control groups, March 26,2017,JUNTAS, Sunday
MIXED RESULTS,Captain of the Pequod, March 26,2017,AHAB, Sunday
 ,Cable channel owned by Time Warner, March 23,2017,TBS, Thursday
MIXED RESULTS,Actor Reeves, March 26,2017,KEANU, Sunday
MIXED RESULTS,Onetime acquisition of G.E., March 26,2017,RCA, Sunday
MIXED RESULTS,Shipping coolant, March 26,2017,DRYICE, Sunday
MIXED RESULTS,"Cameo, for one", March 26,2017,PART, Sunday
MIXED RESULTS,Dystopian film of 1971, March 26,2017,ACLOCKWORKORANGE, Sunday
MIXED RESULTS,"Rihanna album featuring ""Work""", March 26,2017,ANTI, Sunday
MIXED RESULTS,Juice brand whose middle letter is represented as a heart, March 26,2017,POM, Sunday
 ,Lead-in to toe or top, March 23,2017,TIP, Thursday
 ,Countdown abbr., March 23,2017,HRS, Thursday
 ,"""Un ___"" (answer to ""Parlez-vous franais?"")", March 23,2017,PEU, Thursday
 ,Fashionable, March 23,2017,ALAMODE, Thursday
 ,Distinctive filmmakers, March 23,2017,AUTEURS, Thursday
 ,One-horse carriage, March 23,2017,CARIOLE, Thursday
 ,Alley seen on TV, March 23,2017,KIRSTIE, Thursday
MIXED RESULTS,Tushy, March 26,2017,HEINIE, Sunday
MIXED RESULTS,"Biggest employer in Moline, Ill.", March 26,2017,DEERE, Sunday
MIXED RESULTS,Bridge position, March 26,2017,WEST, Sunday
 ,One may be deep, March 23,2017,THINKER, Thursday
 ,Passed, March 23,2017,ENACTED, Thursday
 ,Again ... and again, March 23,2017,THRICE, Thursday
 ,"___ Ming, 2016 Hall of Fame inductee", March 23,2017,YAO, Thursday
MIXED RESULTS,Drop-___, March 26,2017,INS, Sunday
MIXED RESULTS,"GPS, e.g., in military lingo", March 26,2017,SATNAV, Sunday
MIXED RESULTS,Wild Turkey and Jim Beam, March 26,2017,RYES, Sunday
MIXED RESULTS,Bowls over, March 26,2017,WOWS, Sunday
MIXED RESULTS,"Word both before and after ""to""", March 26,2017,ASHES, Sunday
MIXED RESULTS,"Retriever's retrieval, maybe", March 26,2017,STICK, Sunday
 ,Thereabouts, March 23,2017,CLOSE, Thursday
 ,Unfeeling, March 23,2017,NUMB, Thursday
MIXED RESULTS,Little Rascals' ring-eyed pooch, March 26,2017,PETEY, Sunday
MIXED RESULTS,Big airport inits., March 26,2017,TSA, Sunday
MIXED RESULTS,"Hathaway of ""The Intern""", March 26,2017,ANNE, Sunday
MIXED RESULTS,Point out, March 26,2017,NOTE, Sunday
MIXED RESULTS,Cabbage variety, March 26,2017,KOHLRABI, Sunday
MIXED RESULTS,Rice-Eccles Stadium player, March 26,2017,UTE, Sunday
MIXED RESULTS,Image on the back of a dollar bill, March 26,2017,PYRAMID, Sunday
 ,Line at a barbershop, March 23,2017,PART, Thursday
 ,Pickup line?, March 23,2017,RAM, Thursday
 ,Broadway opening, March 23,2017,ACTI, Thursday
 ,Perhaps not at all, March 23,2017,IFEVER, Thursday
 ,Keats ode subject, March 23,2017,URN, Thursday
 ,2017 symbol in the Chinese zodiac, March 23,2017,ROOSTER, Thursday
MIXED RESULTS,"Lindsay of ""Freaky Friday""", March 26,2017,LOHAN, Sunday
MIXED RESULTS,Sign of decay, March 26,2017,ODOR, Sunday
MIXED RESULTS,Civil rights icon John, March 26,2017,LEWIS, Sunday
 ,Accented approval, March 23,2017,OLE, Thursday
 ,Boots, March 23,2017,EVICTS, Thursday
 ,Actress Skye, March 23,2017,IONE, Thursday
 ,Can, March 23,2017,TIN, Thursday
MIXED RESULTS,Hearty soups, March 26,2017,CHOWDERS, Sunday
MIXED RESULTS,"""Idaho cakes,"" in diner lingo", March 26,2017,HASHBROWNS, Sunday
MIXED RESULTS,Slapstick sidekick of old comedy, March 26,2017,OLLIE, Sunday
MIXED RESULTS,Movie review revelations, March 26,2017,PLOTS, Sunday
MIXED RESULTS,"B-side of Bruce Springsteen's ""Dancing in the Dark""", March 26,2017,PINKCADILLAC, Sunday
MIXED RESULTS,Toll, March 26,2017,PEAL, Sunday
MIXED RESULTS,Shade of gray, March 26,2017,STEEL, Sunday
 ,Eye protector, March 23,2017,LASH, Thursday
 ,Writing on many a chalkboard, March 23,2017,MENU, Thursday
 ,Tape recorder button, March 23,2017,EJECT, Thursday
 ,"Certain varietal, for short", March 23,2017,CAB, Thursday
 ,Provide with oxygen, March 23,2017,AERATE, Thursday
 ,Game day disappointment, March 23,2017,RAINOUT, Thursday
 ,"Singer of the anthem ""Hatikvah"" (""The Hope"")", March 23,2017,ISRAELI, Thursday
MIXED RESULTS,Gaggle : geese :: ___ : emus, March 26,2017,MOB, Sunday
 ,Carry out, March 23,2017,EXECUTE, Thursday
 ,Big to-do, March 23,2017,SHINDIG, Thursday
 ,Sticky stuff, March 23,2017,PINETAR, Thursday
MIXED RESULTS,Actress Peet, March 26,2017,AMANDA, Sunday
MIXED RESULTS,Big name in ice cream, March 26,2017,EDYS, Sunday
MIXED RESULTS,Rank between viscount and marquess, March 26,2017,EARL, Sunday
MIXED RESULTS,What may be brewing, March 26,2017,ALES, Sunday
 ,Some playfulness, March 23,2017,TEASING, Thursday
 ,German direction, March 23,2017,OST, Thursday
 ,Short, March 23,2017,SHY, Thursday
 ,"Show filmed at Rockefeller Center, for short", March 23,2017,SNL, Thursday
 ,Play (with), March 23,2017,TOY, Thursday
 ,"""It is ___ that is golden, not silence"": Samuel Butler", March 23,2017,TACT, Thursday
MIXED RESULTS,Interstate hauler, March 26,2017,SEMI, Sunday
MIXED RESULTS,Zen master's query, March 26,2017,KOAN, Sunday
MIXED RESULTS,Conundrum, March 26,2017,ENIGMA, Sunday
MIXED RESULTS,Shoulder muscle, March 26,2017,DELTOID, Sunday
MIXED RESULTS,Lyre-plucking Muse, March 26,2017,ERATO, Sunday
 ,"When tripled, et cetera", March 23,2017,BLAH, Thursday
 ,Article of apparel that often leaves one arm bare, March 23,2017,SARI, Thursday
MIXED RESULTS,Howard of Hollywood, March 26,2017,RON, Sunday
MIXED RESULTS,Delighting?, March 26,2017,OUTAGE, Sunday
MIXED RESULTS,Letter header, March 26,2017,DATE, Sunday
MIXED RESULTS,Stammered syllables, March 26,2017,UHS, Sunday
MIXED RESULTS,"Delta hub, in brief", March 26,2017,ATL, Sunday
MIXED RESULTS,European language, March 26,2017,ERSE, Sunday
 ,Was encouraged, March 23,2017,TOOKHEART, Thursday
 ,Layabout, March 23,2017,IDLER, Thursday
 ,Look at searchingly, March 23,2017,PEERINTO, Thursday
 ,Olajuwon of the N.B.A., March 23,2017,HAKEEM, Thursday
 ,Wreckage, March 23,2017,RUIN, Thursday
 ,Good candidate for adoption, March 23,2017,STRAY, Thursday
 ,Settle by calling the question, March 23,2017,PUTTOAVOTE, Thursday
MIXED RESULTS,"Costume worn by Michelle Pfeiffer in ""Batman Returns""", March 26,2017,CATSUIT, Sunday
MIXED RESULTS,Parisian palace, March 26,2017,ELYSEE, Sunday
MIXED RESULTS,"French for ""sword""", March 26,2017,EPEE, Sunday
MIXED RESULTS,Easy-to-peel fruit, March 26,2017,MANDARINORANGE, Sunday
MIXED RESULTS,"""Rabbit Is Rich"" Pulitzer winner", March 26,2017,UPDIKE, Sunday
MIXED RESULTS,Hug, March 26,2017,CLASP, Sunday
 ,Lake connected with lake-effect snow, March 23,2017,ERIE, Thursday
 ,Exhausted, March 23,2017,USED, Thursday
 ,Girl Scout cookie offering, March 23,2017,THINMINTS, Thursday
 ,Barely successful avoidance of calamity, March 23,2017,NARROWESCAPE, Thursday
 ,Brand for weight-watchers, March 23,2017,LEANCUISINE, Thursday
 ,Barbarous, March 23,2017,CRUEL, Thursday
MIXED RESULTS,Org. that usually meets in evenings, March 26,2017,PTA, Sunday
MIXED RESULTS,P.D. dispatch, March 26,2017,APB, Sunday
MIXED RESULTS,Epstein-___ virus, March 26,2017,BARR, Sunday
MIXED RESULTS,Military decorations featuring George Washington's profile, March 26,2017,PURPLEHEARTS, Sunday
MIXED RESULTS,Welcomes, March 26,2017,GREETS, Sunday
 ,Caterpillar stage, March 23,2017,LARVA, Thursday
 ,"Godlike, in a way", March 23,2017,OMNISCIENT, Thursday
 ,French well, March 23,2017,BIEN, Thursday
 ,Museum piece, March 23,2017,RELIC, Thursday
 ,"River through Nottingham, England", March 23,2017,TRENT, Thursday
 ,Ending with micro-, March 23,2017,COSM, Thursday
 ,"Incentive for buying a new product, maybe", March 23,2017,FREETRIAL, Thursday
MIXED RESULTS,"Jolly Roger, in ""Peter Pan""", March 26,2017,BRIG, Sunday
MIXED RESULTS,Indian city whose name is an anagram of some Indian music, March 26,2017,AGRA, Sunday
MIXED RESULTS,Bona fide, March 26,2017,REAL, Sunday
MIXED RESULTS,___ Bowl, March 26,2017,PRO, Sunday
 ,Buyers of guidebooks, March 23,2017,TOURISTS, Thursday
