title,clue,date,year,answer,unique,day
 ,Northeast Corridor express train, April 5, 2017,ACELA,False, Wednesday
 ,"Mister, in 43-Down", April 5, 2017,SEOR,False, Wednesday
 ,Ooze, April 5, 2017,SEEP,False, Wednesday
 ,"""Wow!,"" in Internet-speak", April 5, 2017,WOOT,False, Wednesday
 ,"Set, as a price", April 5, 2017,ASK,False, Wednesday
 ,Tupperware topper, April 5, 2017,LID,False, Wednesday
 ,Something to make before blowing out the birthday candles, April 11, 2017,WISH,False, Tuesday
 ,Staple of Greek cuisine, April 11, 2017,LAMB,False, Tuesday
 ,All-knowing sort, April 11, 2017,SWAMI,False, Tuesday
 ,"___ Morita, co-founder of Sony", April 11, 2017,AKIO,False, Tuesday
 ,___ vera, April 11, 2017,ALOE,False, Tuesday
 ,Kind of bond in chemistry, April 11, 2017,IONIC,False, Tuesday
 ,What Thoreau lived in at Walden Pond, April 11, 2017,SECLUSION,False, Tuesday
 ,Romance or horror, April 11, 2017,GENRE,False, Tuesday
 ,Indian Ocean bloc?, April 11, 2017,PAKISTANZANIA,True, Tuesday
 ,Hibernation station, April 11, 2017,DEN,False, Tuesday
 ,Measurements of 60-Acrosses, April 11, 2017,PHS,False, Tuesday
 ,Central American bloc?, April 11, 2017,NICARAGUATEMALA,True, Tuesday
 ,"""I'm cool with that""", April 11, 2017,OKAY,False, Tuesday
 ,Brother in an order, April 11, 2017,MONK,False, Tuesday
 ,Steel support for concrete, April 11, 2017,REBAR,False, Tuesday
 ,Letter insert: Abbr., April 11, 2017,ENC,False, Tuesday
 ,Non-Jew, April 11, 2017,GENTILE,False, Tuesday
 ,Bill who popularizes science, April 11, 2017,NYE,False, Tuesday
 ,"Many, colloquially", April 11, 2017,LOTSA,False, Tuesday
 ,Land of Donegal and Dingle Bay, April 11, 2017,EIRE,False, Tuesday
 ,"Paula of ""Paula's Home Cooking""", April 11, 2017,DEEN,False, Tuesday
 ,Western European bloc?, April 11, 2017,SWITZERLANDORRA,True, Tuesday
 ,Multivolume ref., April 11, 2017,OED,False, Tuesday
 ,Scottish cap, April 11, 2017,TAM,False, Tuesday
 ,"Organization founded in 1945 ... or a literal description of 20-, 24- and 44-Across?", April 11, 2017,UNITEDNATIONS,False, Tuesday
 ,"2008 movie with the line ""I will find you, and I will kill you""", April 11, 2017,TAKEN,False, Tuesday
 ,Softening-up words before a request, April 11, 2017,BEANANGEL,False, Tuesday
 ,"Prevent, as disaster", April 11, 2017,AVERT,False, Tuesday
 ,Alkali neutralizer, April 11, 2017,ACID,False, Tuesday
 ,Mishmash, April 11, 2017,OLIO,False, Tuesday
 ,___ profundo (lowest vocal range), April 11, 2017,BASSO,False, Tuesday
 ,"Motto for a modern risk-taker, for short", April 11, 2017,YOLO,False, Tuesday
 ,Email folder, April 11, 2017,SENT,False, Tuesday
 ,Insect with a hanging nest, April 11, 2017,WASP,False, Tuesday
 ,Furnishings retailer with gigantic stores, April 11, 2017,IKEA,False, Tuesday
 ,"""Awesome!""", April 11, 2017,SICK,False, Tuesday
 ,Office-closing time, April 11, 2017,HOLIDAY,False, Tuesday
 ,What phone books are alphabetized by, April 11, 2017,LASTNAME,False, Tuesday
 ,Inter ___, April 11, 2017,ALIA,False, Tuesday
 ,Apollo program destination, April 11, 2017,MOON,False, Tuesday
 ,Mercedes-___, April 11, 2017,BENZ,False, Tuesday
 ,Words next to a dotted line, April 11, 2017,SIGNHERE,False, Tuesday
 ,Cry of lament, April 11, 2017,WOEISME,False, Tuesday
 ,"Elsa's younger sister in ""Frozen""", April 11, 2017,ANNA,False, Tuesday
 ,Russian space station, April 11, 2017,MIR,False, Tuesday
 ,"Diamonds, slangily", April 11, 2017,ICE,False, Tuesday
 ,___ interface, April 11, 2017,USER,False, Tuesday
 ,Fitting, April 11, 2017,APT,False, Tuesday
 ,Christmas carols, April 11, 2017,NOELS,False, Tuesday
 ,"""You didn't have to tell me""", April 11, 2017,IKNOW,False, Tuesday
 ,Plants with needles, April 11, 2017,CACTI,False, Tuesday
 ,Dead duck, April 11, 2017,GONER,False, Tuesday
 ,"""___ next time!""", April 11, 2017,UNTIL,False, Tuesday
 ,Director Kurosawa, April 11, 2017,AKIRA,False, Tuesday
 ,Li'l ___, April 11, 2017,ABNER,False, Tuesday
 ,"Sauce, cheese or noodles, in lasagna", April 11, 2017,LAYER,False, Tuesday
 ,Gladiatorial combat site, April 11, 2017,ARENA,False, Tuesday
 ,"Examine, as a crystal ball", April 11, 2017,GAZEINTO,True, Tuesday
 ,"Gradually slowing, in music", April 11, 2017,LENTANDO,False, Tuesday
 ,High achievers?, April 11, 2017,STONERS,False, Tuesday
 ,Pizza company with a game piece logo, April 11, 2017,DOMINOS,False, Tuesday
 ,Summer setting in D.C., April 11, 2017,EDT,False, Tuesday
 ,Spreadsheet figures, April 11, 2017,DATA,False, Tuesday
 ,"Island instruments, for short", April 11, 2017,UKES,False, Tuesday
 ,"Website with the heading ""Recently Viewed Items""", April 11, 2017,EBAY,False, Tuesday
 ,"Style of the Chrysler Building, informally", April 11, 2017,DECO,False, Tuesday
 ,It gets hit on the head, April 11, 2017,NAIL,False, Tuesday
 ,Eye amorously, April 11, 2017,OGLE,False, Tuesday
 ,Ruhr refusal, April 11, 2017,NEIN,False, Tuesday
 ,Opening on a schedule, April 11, 2017,SLOT,False, Tuesday
 ,Precursor of Diet Coke, April 11, 2017,TAB,False, Tuesday
 ,"Director DuVernay of ""Selma""", April 11, 2017,AVA,False, Tuesday
 ,Walks or runs, April 15, 2017,STAT,False, Saturday
 ,3D White brand, April 15, 2017,ORALB,False, Saturday
 ,Some TVs, April 15, 2017,LCDS,False, Saturday
 ,Formal guarantee, April 15, 2017,OATH,False, Saturday
 ,Microwave no-no, April 15, 2017,METAL,False, Saturday
 ,"Try to contain, in a way, as a spill", April 15, 2017,BLOT,False, Saturday
 ,Rich dessert, April 15, 2017,CHEESECAKE,False, Saturday
 ,Hockey legend Jaromir, April 15, 2017,JAGR,False, Saturday
 ,Colbert competitor, April 15, 2017,KIMMEL,False, Saturday
 ,___ ears, April 15, 2017,DEAF,False, Saturday
 ,Place to work up a sweat, April 15, 2017,SPA,False, Saturday
 ,Metaphorical rock of Matthew 16:18, April 15, 2017,STPETER,False, Saturday
 ,"Auntie Em, e.g.", April 15, 2017,KANSAN,False, Saturday
 ,Org. with biennial bids, April 15, 2017,IOC,False, Saturday
 ,Band that shares its name with a film canine, April 15, 2017,TOTO,False, Saturday
 ,Get on, April 15, 2017,BOARD,False, Saturday
 ,Skedaddle, April 15, 2017,HITTHEBRICKS,False, Saturday
 ,Ones counting down to vacation time?, April 15, 2017,SPACETOURISTS,True, Saturday
 ,It's included in many bundles, April 15, 2017,PHONESERVICE,True, Saturday
 ,___ compound, April 15, 2017,IONIC,False, Saturday
 ,What you can expect, April 15, 2017,NORM,False, Saturday
 ,Joe, April 15, 2017,MUD,False, Saturday
 ,"Place for a decal, maybe", April 15, 2017,TOYCAR,False, Saturday
 ,1988 N.F.L. M.V.P. from the Cincinnati Bengals, April 15, 2017,ESIASON,False, Saturday
 ,"Epithet for Louis VI, with ""the""", April 15, 2017,FAT,False, Saturday
 ,Mitts, April 15, 2017,PAWS,False, Saturday
 ,Pick up quickly, April 15, 2017,TAKETO,False, Saturday
 ,"Like many canine tails, quaintly", April 15, 2017,AWAG,False, Saturday
 ,Object of envious comparison, April 15, 2017,THEJONESES,False, Saturday
 ,Hideout, April 15, 2017,LAIR,False, Saturday
 ,Benzene or lead, April 15, 2017,TOXIN,False, Saturday
 ,"""How ___!""", April 15, 2017,RUDE,False, Saturday
 ,Sandy who won the 1985 British Open, April 15, 2017,LYLE,False, Saturday
 ,"""Man, I did good!""", April 15, 2017,YAYME,False, Saturday
 ,"Chips, initially", April 15, 2017,SPUD,False, Saturday
 ,Clobbers, April 15, 2017,SOCKS,False, Saturday
 ,Stop for James Cook when circumnavigating the globe, April 15, 2017,TAHITI,False, Saturday
 ,"Getting back to speed, musically", April 15, 2017,ATEMPO,False, Saturday
 ,2011 Jason Statham action flick, April 15, 2017,THEMECHANIC,True, Saturday
 ,Dishes often served au fromage, April 15, 2017,OMELETTES,False, Saturday
 ,___ hall, April 15, 2017,REC,False, Saturday
 ,Slightly, April 15, 2017,ATAD,False, Saturday
 ,"Reservoir, e.g.", April 15, 2017,LAKE,False, Saturday
 ,Dim or grim, April 15, 2017,BLEAK,False, Saturday
 ,U.T.'s ___ Library, April 15, 2017,LBJ,False, Saturday
 ,"Very fair, admirable sort", April 15, 2017,CLASSACT,False, Saturday
 ,Urban exercise areas, April 15, 2017,DOGPARKS,True, Saturday
 ,DNA pair, April 15, 2017,STRANDS,False, Saturday
 ,Ready follower?, April 15, 2017,SET,False, Saturday
 ,"Chintz, e.g.", April 15, 2017,FABRIC,False, Saturday
 ,Lacking scruples, April 15, 2017,ROTTEN,False, Saturday
 ,Annual party favors, April 15, 2017,NOISEMAKERS,False, Saturday
 ,"Sweeping, for short", April 15, 2017,THORO,False, Saturday
 ,Works of a lifetime, April 15, 2017,OEUVRE,False, Saturday
 ,"Feature of Earth, Mars and Pluto", April 15, 2017,ICECAP,False, Saturday
 ,Symbol of biblical wrath, April 15, 2017,BRIMSTONE,False, Saturday
 ,Wave off, April 15, 2017,SHOOAWAY,False, Saturday
 ,Women's World Cup sight, April 15, 2017,PONYTAIL,False, Saturday
 ,Unforeseen trouble, April 15, 2017,PITFALL,False, Saturday
 ,Runs through, April 15, 2017,USESUP,False, Saturday
 ,School closing?, April 15, 2017,DOTEDU,False, Saturday
 ,In serious disrepair, April 15, 2017,RATTY,False, Saturday
 ,Swimmer Thorpe with five Olympic gold medals, April 15, 2017,IAN,False, Saturday
 ,Looked (around), April 15, 2017,NOSED,False, Saturday
 ,"Cousin of ""OMG!""", April 15, 2017,WHOA,False, Saturday
 ,Hot, April 15, 2017,SEXY,False, Saturday
 ,Inits. on a master's application, April 15, 2017,GRE,False, Saturday
 ,"""Star Trek"" captain, to friends", April 15, 2017,JIM,False, Saturday
 ,One of the Great Lakes, April 1, 2017,MICHIGAN,False, Saturday
 ,Menacing cloud, April 1, 2017,SWARM,False, Saturday
 ,Sony offering, April 1, 2017,HDTV,False, Saturday
 ,"Saint's home, for short", April 1, 2017,NOLA,False, Saturday
 ,Place for a barbecue, April 1, 2017,LANAI,False, Saturday
 ,Rich finish?, April 1, 2017,AIRE,False, Saturday
 ,"""Don't give up""", April 1, 2017,GUESSAGAIN,False, Saturday
 ,Rather powerful engine, April 1, 2017,VSIX,False, Saturday
 ,Brown, April 1, 2017,SAUTE,False, Saturday
 ,Some plants, April 1, 2017,MOLES,False, Saturday
 ,Value, April 1, 2017,PRIZE,False, Saturday
 ,Spooky quality, April 1, 2017,EERINESS,False, Saturday
 ,Smoothie fruit, April 1, 2017,ACAI,False, Saturday
 ,Popular cookie, April 1, 2017,THINMINT,True, Saturday
 ,Taking things for granted on April Fools' Day and others, April 1, 2017,NONOS,False, Saturday
 ,"""Time ___ ...""", April 1, 2017,WAS,False, Saturday
 ,"Track, in a sense", April 1, 2017,SONG,False, Saturday
 ,"Not wait for Mr. Right, say", April 1, 2017,SETTLE,False, Saturday
 ,Huuuuuuuuge, April 1, 2017,GINORMOUS,False, Saturday
 ,"Loose, now", April 1, 2017,SPRUNG,False, Saturday
 ,Powerful D.C. lobby, April 1, 2017,AARP,False, Saturday
 ,"Raiser of awareness, for short", April 1, 2017,PSA,False, Saturday
 ,Not accidental, April 1, 2017,MEANT,False, Saturday
 ,In opposition, April 1, 2017,CONTRARY,False, Saturday
 ,"Guru, maybe", April 1, 2017,SIKH,False, Saturday
 ,Straightens, April 1, 2017,UNSNARLS,True, Saturday
 ,Firm parts: Abbr., April 1, 2017,ATTYS,False, Saturday
 ,"Hockey team, e.g.", April 1, 2017,HEXAD,False, Saturday
 ,Words on a jacket, April 1, 2017,BLURB,False, Saturday
 ,Risked a ticket, April 1, 2017,SPED,False, Saturday
 ,Construction staples ... or a hint to this puzzle's theme, April 1, 2017,TWOBYFOURS,False, Saturday
 ,Famous Amos, April 1, 2017,TORI,False, Saturday
 ,Rocker Steve, April 1, 2017,EARLE,False, Saturday
 ,"""Don't go!,"" e.g.", April 1, 2017,PLEA,False, Saturday
 ,Obnoxious one, April 1, 2017,PEST,False, Saturday
 ,Subject of some codes, April 1, 2017,DRESS,False, Saturday
 ,Scandinavian capital, April 1, 2017,HELSINKI,False, Saturday
 ,Vase style, April 1, 2017,MING,False, Saturday
 ,Compatriot of Mao, April 1, 2017,CHOU,False, Saturday
 ,Noted father-or-son singer, April 1, 2017,IGLESIAS,False, Saturday
 ,Ancient New Mexican, April 1, 2017,ANASAZI,False, Saturday
 ,Part of a crib, April 1, 2017,SLAT,False, Saturday
 ,Living ___, April 1, 2017,WAGE,False, Saturday
 ,Major Asian carrier, April 1, 2017,ANA,False, Saturday
 ,Attire, April 1, 2017,RAIMENT,False, Saturday
 ,Like melancholy musical keys, April 1, 2017,MINOR,False, Saturday
 ,The poor, April 1, 2017,HAVENOTS,False, Saturday
 ,Not go along, April 1, 2017,DISSENT,False, Saturday
 ,Prefix with lateral, April 1, 2017,TRI,False, Saturday
 ,Bedevil, April 1, 2017,VEX,False, Saturday
 ,Girl's name that may precede Ann, April 1, 2017,SUE,False, Saturday
 ,One may be starting in sports, April 1, 2017,LINEUP,False, Saturday
 ,"What's shaken when you say ""Shake!""", April 1, 2017,PAW,False, Saturday
 ,Big letters in electronics, April 1, 2017,RCA,False, Saturday
 ,Ones moving far from home, April 1, 2017,EMIGRANTS,True, Saturday
 ,Fifth in a group of eight, April 1, 2017,SOL,False, Saturday
 ,Saginaw-to-Flint dir., April 1, 2017,SSE,False, Saturday
 ,Bit of beachwear, April 1, 2017,THONG,False, Saturday
 ,___ way, April 1, 2017,INNO,False, Saturday
 ,It may be added to alcohol, April 1, 2017,SINTAX,False, Saturday
 ,Pitiful, April 1, 2017,SORRY,False, Saturday
 ,Hit the gas pedal hard, April 1, 2017,GUNNEDIT,True, Saturday
 ,"Actress Wilson of ""Mrs. Doubtfire""", April 1, 2017,MARA,False, Saturday
 ,Sch. with the George W. Bush Presidential Library, April 1, 2017,SMU,False, Saturday
 ,Corral, April 1, 2017,PEN,False, Saturday
 ,Strips at breakfast, April 1, 2017,RASHERS,False, Saturday
 ,"Tough, tenacious sorts", April 1, 2017,PITBULLS,True, Saturday
 ,Wild blue yonder, April 1, 2017,SKY,False, Saturday
 ,Features of Boston accents, April 1, 2017,AHS,False, Saturday
 ,"Milieu of the FX series ""The Americans""", April 1, 2017,COLDWAR,False, Saturday
 ,Poetic stanza, April 1, 2017,STROPHE,False, Saturday
 ,Like government bonds, April 1, 2017,RATED,False, Saturday
 ,German preposition, April 1, 2017,AUF,False, Saturday
 ,Oil qtys., April 1, 2017,BBLS,False, Saturday
 ,They burn, April 1, 2017,LYES,False, Saturday
 ,Racing letters, April 1, 2017,STP,False, Saturday
 ,"Author who wrote ""I became insane, with long intervals of horrible sanity""", April 1, 2017,POE,False, Saturday
 ,Buried treasure, April 1, 2017,ORE,False, Saturday
 ,Pull (in), April 1, 2017,REIN,False, Saturday
 ,Noted pseudonym in short story writing, April 1, 2017,SAKI,False, Saturday
HAVING NOTHING ON,Ecclesiastical leader, April 9, 2017,ABBOT,False, Sunday
HAVING NOTHING ON,"""Get out!""", April 9, 2017,SCAT,False, Sunday
HAVING NOTHING ON,Blood enemy, April 9, 2017,CRIP,False, Sunday
HAVING NOTHING ON,Aussie critters, April 9, 2017,ROOS,False, Sunday
HAVING NOTHING ON,Diaper option, April 9, 2017,CLOTH,False, Sunday
HAVING NOTHING ON,Bridge shape, April 9, 2017,ARCH,False, Sunday
HAVING NOTHING ON,French director Clment, April 9, 2017,RENE,False, Sunday
HAVING NOTHING ON,"Martial art whose name means ""sword way""", April 9, 2017,KENDO,False, Sunday
HAVING NOTHING ON,Home for Bilbo Baggins, April 9, 2017,HOBBITHOLE,True, Sunday
HAVING NOTHING ON,West Wing worker, April 9, 2017,AIDE,False, Sunday
HAVING NOTHING ON,A lot, April 9, 2017,OFTEN,False, Sunday
HAVING NOTHING ON,A.L. East team: Abbr., April 9, 2017,TOR,False, Sunday
HAVING NOTHING ON,Contemptible sorts, April 9, 2017,SWINE,False, Sunday
HAVING NOTHING ON,The ladies-only Western-themed bar I own?, April 9, 2017,MYGALSALOON,True, Sunday
HAVING NOTHING ON,Inspector Clouseau or Borat?, April 9, 2017,MOVIEBUFFOON,True, Sunday
HAVING NOTHING ON,Peevish, April 9, 2017,SPLEENY,False, Sunday
HAVING NOTHING ON,Most contemptible, April 9, 2017,BASEST,False, Sunday
HAVING NOTHING ON,Blowup: Abbr., April 9, 2017,ENL,False, Sunday
HAVING NOTHING ON,See 9-Down, April 9, 2017,LORAX,False, Sunday
HAVING NOTHING ON,Like some quilt blocks, April 9, 2017,PRECUT,False, Sunday
HAVING NOTHING ON,Decoration in a deli case?, April 9, 2017,SAUSAGEFESTOON,True, Sunday
HAVING NOTHING ON,Tony who managed two World Series championships for the Cardinals, April 9, 2017,LARUSSA,False, Sunday
HAVING NOTHING ON,"Setting for Cardinals home games, briefly", April 9, 2017,CDT,False, Sunday
HAVING NOTHING ON,Vivacity, April 9, 2017,LIFE,False, Sunday
HAVING NOTHING ON,Neutral tone, April 9, 2017,ECRU,False, Sunday
HAVING NOTHING ON,"Parliamentary proceedings, e.g.", April 9, 2017,ACTA,False, Sunday
HAVING NOTHING ON,Romeo or Juliet, April 9, 2017,TEEN,False, Sunday
HAVING NOTHING ON,___ booster, April 9, 2017,EGO,False, Sunday
HAVING NOTHING ON,Drained of color, April 9, 2017,ASHEN,False, Sunday
HAVING NOTHING ON,"""Indubitably""", April 9, 2017,YES,False, Sunday
HAVING NOTHING ON,Product of a stable of comic strip artists?, April 9, 2017,HORSEDRAWNCARTOON,True, Sunday
HAVING NOTHING ON,Kentucky college, April 9, 2017,BEREA,False, Sunday
HAVING NOTHING ON,"Communication system pioneered by Thomas Gallaudet, for short", April 9, 2017,ASL,False, Sunday
HAVING NOTHING ON,Greek city where Perseus was born, April 9, 2017,ARGOS,False, Sunday
HAVING NOTHING ON,Scaled-down woodwind?, April 9, 2017,SMALLMOUTHBASSOON,True, Sunday
HAVING NOTHING ON,Ice cream container, April 9, 2017,TUB,False, Sunday
HAVING NOTHING ON,Calendar model, April 9, 2017,PINUP,False, Sunday
HAVING NOTHING ON,Suffix with blast-, April 9, 2017,ULA,False, Sunday
HAVING NOTHING ON,Eight-time Olympic medalist Apolo Anton ___, April 9, 2017,OHNO,False, Sunday
HAVING NOTHING ON,Condo V.I.P., April 9, 2017,SUPE,False, Sunday
HAVING NOTHING ON,Art Deco artist, April 9, 2017,ERTE,False, Sunday
HAVING NOTHING ON,"Belgradian, e.g.", April 9, 2017,SERB,False, Sunday
HAVING NOTHING ON,Audiophile's collection, April 9, 2017,LPS,False, Sunday
HAVING NOTHING ON,"Elizabeth with the memoir ""Saving Graces""", April 9, 2017,EDWARDS,False, Sunday
HAVING NOTHING ON,Audibly upset Belgian francophone?, April 9, 2017,WAILINGWALLOON,True, Sunday
HAVING NOTHING ON,"Words after ""Sure!""", April 9, 2017,WHYNOT,False, Sunday
HAVING NOTHING ON,Mournful work, April 9, 2017,ELEGY,False, Sunday
HAVING NOTHING ON,MSN alternative, April 9, 2017,AOL,False, Sunday
HAVING NOTHING ON,Musician in the woodwind section, April 9, 2017,OBOIST,False, Sunday
HAVING NOTHING ON,Runs through, April 9, 2017,IMPALES,False, Sunday
HAVING NOTHING ON,Satirical depiction of the story of Noah?, April 9, 2017,FLOODLAMPOON,True, Sunday
HAVING NOTHING ON,Most important mounted cavalryman?, April 9, 2017,MAINDRAGOON,True, Sunday
HAVING NOTHING ON,Opposite corner in a romantic triangle, April 9, 2017,RIVAL,False, Sunday
HAVING NOTHING ON,"Bush league, for short?", April 9, 2017,GOP,False, Sunday
HAVING NOTHING ON,"Jean who played Aunt Martha in ""Arsenic and Old Lace""", April 9, 2017,ADAIR,False, Sunday
HAVING NOTHING ON,Important positions, April 9, 2017,LOCI,False, Sunday
HAVING NOTHING ON,Alphas, April 9, 2017,DOMINATORS,True, Sunday
HAVING NOTHING ON,"Son of Gloria on ""Modern Family""", April 9, 2017,MANNY,False, Sunday
HAVING NOTHING ON,Food thickener, April 9, 2017,AGAR,False, Sunday
HAVING NOTHING ON,Big name among radio shock jocks, April 9, 2017,OPIE,False, Sunday
HAVING NOTHING ON,"So-called ""Butterfly Capital of Alabama""", April 9, 2017,SELMA,False, Sunday
HAVING NOTHING ON,Environmental bane, April 9, 2017,SMOG,False, Sunday
HAVING NOTHING ON,Hand (out), April 9, 2017,DOLE,False, Sunday
HAVING NOTHING ON,Study of the heavens: Abbr., April 9, 2017,ASTR,False, Sunday
HAVING NOTHING ON,Attacked, April 9, 2017,HADAT,False, Sunday
HAVING NOTHING ON,Drei + fnf, April 9, 2017,ACHT,False, Sunday
HAVING NOTHING ON,Sign of spring, April 9, 2017,BLOOM,False, Sunday
HAVING NOTHING ON,1992 Tim Robbins mockumentary, April 9, 2017,BOBROBERTS,True, Sunday
HAVING NOTHING ON,"Horse picker's hangout, for short", April 9, 2017,OTB,False, Sunday
HAVING NOTHING ON,Melodramatic NBC hit starting in 2016, April 9, 2017,THISISUS,True, Sunday
HAVING NOTHING ON,"Indian ""masters""", April 9, 2017,SAHIBS,False, Sunday
HAVING NOTHING ON,Hybrid bakery treats, April 9, 2017,CRONUTS,True, Sunday
HAVING NOTHING ON,Roman ___, April 9, 2017,ACLEF,False, Sunday
HAVING NOTHING ON,"With 36-Across, a Dr. Seuss book", April 9, 2017,THE,False, Sunday
HAVING NOTHING ON,Marker maker, April 9, 2017,CRAYOLA,False, Sunday
HAVING NOTHING ON,Time on the throne, April 9, 2017,REIGN,False, Sunday
HAVING NOTHING ON,"""___ Club"" (#1 hit for 50 Cent)", April 9, 2017,INDA,True, Sunday
HAVING NOTHING ON,"Removes, as a sticker", April 9, 2017,PEELSOFF,False, Sunday
HAVING NOTHING ON,They can provoke knee-jerk reactions, April 9, 2017,REFLEXTESTS,True, Sunday
HAVING NOTHING ON,Reaching new heights in ballet?, April 9, 2017,ONTOE,False, Sunday
HAVING NOTHING ON,Ancient theater, April 9, 2017,ODEON,False, Sunday
HAVING NOTHING ON,Little lad, April 9, 2017,SONNY,False, Sunday
HAVING NOTHING ON,Aussie critters, April 9, 2017,KOALAS,False, Sunday
HAVING NOTHING ON,Quick series of social media posts, April 9, 2017,TWEETSTORM,True, Sunday
HAVING NOTHING ON,Something seen at Frankenstein's birthday party?, April 9, 2017,MONSTERSBALLOON,True, Sunday
HAVING NOTHING ON,Shopping ___, April 9, 2017,SPREE,False, Sunday
HAVING NOTHING ON,Empty spaces, April 9, 2017,VACUA,False, Sunday
HAVING NOTHING ON,Rhubarb with deep roots?, April 9, 2017,FEUD,False, Sunday
HAVING NOTHING ON,Welcoming necklace, April 9, 2017,LEI,False, Sunday
HAVING NOTHING ON,DVD remote button, April 9, 2017,PLAY,False, Sunday
HAVING NOTHING ON,Go a mile a minute, April 9, 2017,RACE,False, Sunday
HAVING NOTHING ON,Woe for some 51-Acrosses, April 9, 2017,ACNE,False, Sunday
HAVING NOTHING ON,Shine, April 9, 2017,GLOW,False, Sunday
HAVING NOTHING ON,Tres + cinco, April 9, 2017,OCHO,False, Sunday
HAVING NOTHING ON,Two-tone treat, April 9, 2017,OREO,False, Sunday
HAVING NOTHING ON,"Georgia senator who helped establish ""don't ask, don't tell""", April 9, 2017,NUNN,False, Sunday
HAVING NOTHING ON,Correo ___ (words on foreign correspondence), April 9, 2017,AEREO,False, Sunday
HAVING NOTHING ON,Hairy hunter of Genesis, April 9, 2017,ESAU,False, Sunday
HAVING NOTHING ON,Big do, April 9, 2017,GALA,False, Sunday
HAVING NOTHING ON,Elvis ___ Presley, April 9, 2017,ARON,False, Sunday
HAVING NOTHING ON,Pitch in, April 9, 2017,HELP,False, Sunday
HAVING NOTHING ON,"""The BFG"" author", April 9, 2017,DAHL,False, Sunday
HAVING NOTHING ON,Automaker that introduced the Rambler, April 9, 2017,NASH,False, Sunday
HAVING NOTHING ON,Witch, April 9, 2017,CRONE,False, Sunday
HAVING NOTHING ON,"2004 Scarlett Johansson film adapted from ""Lady Windermere's Fan""", April 9, 2017,AGOODWOMAN,True, Sunday
HAVING NOTHING ON,Apt to go Democratic, April 9, 2017,BLUELEANING,True, Sunday
HAVING NOTHING ON,Spit out, April 9, 2017,SPEW,False, Sunday
HAVING NOTHING ON,Actress Sorvino, April 9, 2017,MIRA,False, Sunday
HAVING NOTHING ON,One opposed, April 9, 2017,ANTI,False, Sunday
HAVING NOTHING ON,Big brass, April 9, 2017,TUBA,False, Sunday
HAVING NOTHING ON,Middling, April 9, 2017,SOSO,False, Sunday
HAVING NOTHING ON,Work out spectacularly, April 9, 2017,TURNTOGOLD,True, Sunday
HAVING NOTHING ON,"Beehive, for one", April 9, 2017,UPDO,False, Sunday
HAVING NOTHING ON,Overcome, April 9, 2017,BEST,False, Sunday
HAVING NOTHING ON,Authority, April 9, 2017,SAYSO,False, Sunday
HAVING NOTHING ON,Villainous visage, April 9, 2017,SNEER,False, Sunday
HAVING NOTHING ON,Vegetarian sandwich filling, April 9, 2017,EGGSALAD,False, Sunday
HAVING NOTHING ON,Train syst., April 9, 2017,RWY,False, Sunday
HAVING NOTHING ON,Quarters : basketball :: chukkers : ___, April 9, 2017,POLO,False, Sunday
HAVING NOTHING ON,"Abrupt, disconcerting reaction", April 9, 2017,WHIPLASH,False, Sunday
HAVING NOTHING ON,After-dinner volunteer's words, April 9, 2017,ILLDRY,False, Sunday
HAVING NOTHING ON,Pays de ___ (Nantes's region), April 9, 2017,LALOIRE,True, Sunday
HAVING NOTHING ON,Variety of hold 'em, April 9, 2017,NOLIMIT,False, Sunday
HAVING NOTHING ON,Frances who played TV's Aunt Bee, April 9, 2017,BAVIER,True, Sunday
HAVING NOTHING ON,Religious leaders, April 9, 2017,IMAMS,False, Sunday
HAVING NOTHING ON,___ President, April 9, 2017,MADAM,False, Sunday
HAVING NOTHING ON,Baldwin offering, April 9, 2017,PIANO,False, Sunday
HAVING NOTHING ON,Central, April 9, 2017,FOCAL,False, Sunday
HAVING NOTHING ON,"Gets ready to do push-ups, say", April 9, 2017,DROPS,False, Sunday
HAVING NOTHING ON,Title opera heroine who is a Druidic high priestess, April 9, 2017,NORMA,False, Sunday
HAVING NOTHING ON,Kind of boots, April 9, 2017,GOGO,False, Sunday
HAVING NOTHING ON,ETS offering, April 9, 2017,PSAT,False, Sunday
HAVING NOTHING ON,"Going nowhere, metaphorically", April 9, 2017,DOA,False, Sunday
HAVING NOTHING ON,Women's club event, April 9, 2017,TEA,False, Sunday
 ,Hosp. procedure, March 30, 2017,MRI,False, Thursday
 ,Not esto or eso, March 30, 2017,OTRO,False, Thursday
 ,"Frances Moore ___, author of the best-selling ""Diet for a Small Planet""", March 30, 2017,LAPPE,True, Thursday
 ,HUD secretary Carson, March 30, 2017,BEN,False, Thursday
 ,Milling byproduct, March 30, 2017,BRAN,False, Thursday
 ,*Onetime White House nickname, March 30, 2017,MICRON,False, Thursday
 ,High-pH, March 30, 2017,ALKALINE,False, Thursday
 ,Support, March 30, 2017,UPHOLD,False, Thursday
 ,*What may keep a model's weight down?, March 30, 2017,BALSAMIC,False, Thursday
 ,"""Hear me out ...""", March 30, 2017,LISTEN,False, Thursday
 ,Somewhat, March 30, 2017,ABIT,False, Thursday
 ,Caught, March 30, 2017,SNARED,False, Thursday
 ,Music genre that spawned a fashion style, March 30, 2017,EMO,False, Thursday
 ,Rarest state bird, March 30, 2017,NENE,False, Thursday
 ,Walked (on), March 30, 2017,TROD,False, Thursday
