title,clue,date,year,answer,unique,day
WHAT'S MY LINE?,Fit of fever, July 27, 2014,AGUE,False, Sunday
WHAT'S MY LINE?,Capt.'s prediction, July 27, 2014,ETA,False, Sunday
WHAT'S MY LINE?,Finish line, July 27, 2014,THATSALLFOLKS,False, Sunday
WHAT'S MY LINE?,Draft pick, July 27, 2014,ALE,False, Sunday
WHAT'S MY LINE?,Astronaut Slayton, July 27, 2014,DEKE,False, Sunday
WHAT'S MY LINE?,"Email virus, power outage, etc.", July 27, 2014,WOES,False, Sunday
WHAT'S MY LINE?,Formal confession, July 27, 2014,ITWASI,False, Sunday
WHAT'S MY LINE?,"Iraq War danger, for short", July 27, 2014,IED,False, Sunday
WHAT'S MY LINE?,Maze feature, July 27, 2014,DEADEND,False, Sunday
WHAT'S MY LINE?,Shake off, July 27, 2014,SHED,False, Sunday
WHAT'S MY LINE?,Names hidden in Al Hirschfeld drawings, July 27, 2014,NINAS,False, Sunday
WHAT'S MY LINE?,Gown accessory, July 27, 2014,STOLE,False, Sunday
WHAT'S MY LINE?,Politician's goal, July 27, 2014,SEAT,False, Sunday
WHAT'S MY LINE?,"Hunt in ""Mission: Impossible""", July 27, 2014,ETHAN,False, Sunday
WHAT'S MY LINE?,Small pellets of noodle dough in Jewish cuisine, July 27, 2014,FARFEL,False, Sunday
WHAT'S MY LINE?,Fault line, July 27, 2014,ITSNOTYOUITSME,False, Sunday
WHAT'S MY LINE?,Foreign princes, July 27, 2014,EMIRS,False, Sunday
WHAT'S MY LINE?,Hogan contemporary, July 27, 2014,SNEAD,False, Sunday
WHAT'S MY LINE?,Road shoulder, July 27, 2014,BERM,False, Sunday
WHAT'S MY LINE?,Stove cover, July 27, 2014,HOOD,False, Sunday
WHAT'S MY LINE?,Old Venetian V.I.P., July 27, 2014,DOGE,False, Sunday
WHAT'S MY LINE?,Laugh line, July 27, 2014,TAKEMYWIFEPLEASE,True, Sunday
WHAT'S MY LINE?,"""I Ain't Marching Anymore"" singer/songwriter", July 27, 2014,OCHS,False, Sunday
WHAT'S MY LINE?,Bayer brand, July 27, 2014,ALEVE,False, Sunday
WHAT'S MY LINE?,Picture problem, July 27, 2014,BLUR,False, Sunday
WHAT'S MY LINE?,"Some spinners, informally", July 27, 2014,PRMEN,False, Sunday
WHAT'S MY LINE?,"Chris who played Mr. Big on ""Sex and the City""", July 27, 2014,NOTH,False, Sunday
WHAT'S MY LINE?,Lets go of, July 27, 2014,CEDES,False, Sunday
WHAT'S MY LINE?,Gallic greeting, July 27, 2014,ALLO,False, Sunday
WHAT'S MY LINE?,Spanish 3 + 3, July 27, 2014,SEIS,False, Sunday
WHAT'S MY LINE?,Stock, July 27, 2014,BROTH,False, Sunday
WHAT'S MY LINE?,Slow, July 27, 2014,LARGO,False, Sunday
WHAT'S MY LINE?,"Target, as a football receiver", July 27, 2014,THROWTO,True, Sunday
WHAT'S MY LINE?,Approximately, July 27, 2014,SAY,False, Sunday
WHAT'S MY LINE?,Cartier units, July 27, 2014,CARATS,False, Sunday
WHAT'S MY LINE?,Throat soother, July 27, 2014,TROCHE,False, Sunday
WHAT'S MY LINE?,"Name meaning ""born again""", July 27, 2014,RENEE,False, Sunday
WHAT'S MY LINE?,Trail, July 27, 2014,LAG,False, Sunday
WHAT'S MY LINE?,French connection?, July 27, 2014,CHUNNEL,False, Sunday
WHAT'S MY LINE?,Exemplar of indecision, July 27, 2014,HAMLET,False, Sunday
WHAT'S MY LINE?,How an angry dog should be kept, July 27, 2014,ATBAY,False, Sunday
WHAT'S MY LINE?,Zipped, July 27, 2014,FLEW,False, Sunday
WHAT'S MY LINE?,Endorsing, July 27, 2014,FOR,False, Sunday
WHAT'S MY LINE?,Help line, July 27, 2014,ILLGETIT,False, Sunday
WHAT'S MY LINE?,Date line, July 27, 2014,MAYISEEYOUAGAIN,True, Sunday
WHAT'S MY LINE?,A-list, July 27, 2014,ELITE,False, Sunday
WHAT'S MY LINE?,Robert who played filmdom's Mr. Chips, July 27, 2014,DONAT,False, Sunday
WHAT'S MY LINE?,Trident-shaped letters, July 27, 2014,PSIS,False, Sunday
WHAT'S MY LINE?,House ___, July 27, 2014,WREN,False, Sunday
WHAT'S MY LINE?,Weeper of myth, July 27, 2014,NIOBE,False, Sunday
WHAT'S MY LINE?,Only non-Southern state won by the G.O.P. in '64, July 27, 2014,ARIZ,False, Sunday
WHAT'S MY LINE?,"College in Atherton, Calif.", July 27, 2014,MENLO,False, Sunday
WHAT'S MY LINE?,Confusion, July 27, 2014,MIXUP,False, Sunday
WHAT'S MY LINE?,Some charity events, July 27, 2014,PROAMS,False, Sunday
WHAT'S MY LINE?,Famous Amos, July 27, 2014,TORI,False, Sunday
WHAT'S MY LINE?,Embarrassed, July 27, 2014,REDFACED,False, Sunday
WHAT'S MY LINE?,Put off, July 27, 2014,ALIENATED,False, Sunday
WHAT'S MY LINE?,Power line, July 27, 2014,MIGHTMAKESRIGHT,False, Sunday
WHAT'S MY LINE?,"Org. with the Sullivan Award for character, leadership and sportsmanship", July 27, 2014,AAU,False, Sunday
WHAT'S MY LINE?,Baud measurement, July 27, 2014,DATAFLOW,False, Sunday
WHAT'S MY LINE?,"I.R.S. form with a line for ""Casualty and Theft Losses""", July 27, 2014,SCHEDULEA,False, Sunday
WHAT'S MY LINE?,"""___ calls?""", July 27, 2014,ANY,False, Sunday
WHAT'S MY LINE?,Birthplace of Pres. Polk, July 27, 2014,NCAR,False, Sunday
WHAT'S MY LINE?,Drew, July 27, 2014,DEPICTED,False, Sunday
WHAT'S MY LINE?,Starch source, July 27, 2014,TARO,False, Sunday
WHAT'S MY LINE?,"Canola, soybean and peanut", July 27, 2014,OILSEEDS,False, Sunday
WHAT'S MY LINE?,Former center of Los Angeles, July 27, 2014,ONEAL,False, Sunday
WHAT'S MY LINE?,Affirmative action, July 27, 2014,NOD,False, Sunday
WHAT'S MY LINE?,Listen here, July 27, 2014,EAR,False, Sunday
WHAT'S MY LINE?,Coastline feature, July 27, 2014,RIA,False, Sunday
WHAT'S MY LINE?,Start of an apology, July 27, 2014,MEA,False, Sunday
WHAT'S MY LINE?,PC component, July 27, 2014,CRT,False, Sunday
WHAT'S MY LINE?,Mug, July 27, 2014,PUSS,False, Sunday
WHAT'S MY LINE?,Alley org., July 27, 2014,PBA,False, Sunday
WHAT'S MY LINE?,F.D.R.'s Scottie, July 27, 2014,FALA,False, Sunday
WHAT'S MY LINE?,"""There's always next time!""", July 27, 2014,OHWELL,False, Sunday
WHAT'S MY LINE?,"Initials, in a way", July 27, 2014,OKS,False, Sunday
WHAT'S MY LINE?,Bang-up, July 27, 2014,AONE,False, Sunday
WHAT'S MY LINE?,"Almost stop with the head facing the wind, as a ship", July 27, 2014,LIETO,False, Sunday
WHAT'S MY LINE?,Blooming business?, July 27, 2014,FTD,False, Sunday
WHAT'S MY LINE?,1967 war locale, July 27, 2014,SINAI,False, Sunday
WHAT'S MY LINE?,Subway line, July 27, 2014,EATFRESH,False, Sunday
WHAT'S MY LINE?,Executes, July 27, 2014,DOES,False, Sunday
WHAT'S MY LINE?,Bagel toppers, July 27, 2014,SESAMES,False, Sunday
WHAT'S MY LINE?,Good to have around, July 27, 2014,HANDY,False, Sunday
WHAT'S MY LINE?,Pitched right over the plate, July 27, 2014,INTHERE,True, Sunday
WHAT'S MY LINE?,Work on the docks, July 27, 2014,STEEVE,False, Sunday
WHAT'S MY LINE?,Hottie, July 27, 2014,EYEFUL,False, Sunday
WHAT'S MY LINE?,Ring leader?, July 27, 2014,TORERO,False, Sunday
WHAT'S MY LINE?,Something to get over, July 27, 2014,HUMP,False, Sunday
WHAT'S MY LINE?,Had for a meal, July 27, 2014,FEDON,False, Sunday
WHAT'S MY LINE?,Discontinued gas brand, July 27, 2014,AMOCO,False, Sunday
WHAT'S MY LINE?,Signed, July 27, 2014,INKED,False, Sunday
WHAT'S MY LINE?,Govt. security, July 27, 2014,TBILL,False, Sunday
WHAT'S MY LINE?,"""Me, too!""", July 27, 2014,SOAMI,False, Sunday
WHAT'S MY LINE?,Law man, July 27, 2014,MOSES,False, Sunday
WHAT'S MY LINE?,Fall setting, July 27, 2014,EDEN,False, Sunday
WHAT'S MY LINE?,Closing act?, July 27, 2014,SALE,False, Sunday
WHAT'S MY LINE?,Part of a winning combination, July 27, 2014,TAC,False, Sunday
WHAT'S MY LINE?,Ring org., July 27, 2014,WBA,False, Sunday
WHAT'S MY LINE?,Discophile's collection, July 27, 2014,LPS,False, Sunday
 ,"""Definitely, dawg!""", April 18, 2014,FOSHIZZLE,True, Friday
 ,Art enabled, April 18, 2014,CANST,False, Friday
 ,Reading room, April 18, 2014,ATHENAEUM,False, Friday
 ,Timeline segment, April 18, 2014,EPOCH,False, Friday
 ,Reward for knocking 'em dead, April 18, 2014,STANDINGO,False, Friday
 ,Moving supply, April 18, 2014,LITHE,False, Friday
 ,Bare peak, April 18, 2014,TOR,False, Friday
 ,Before retitling: Abbr., April 18, 2014,ORIG,False, Friday
 ,"""It""", April 18, 2014,GLAMOR,False, Friday
 ,Drop, April 18, 2014,OMIT,False, Friday
 ,Name dropper's phrase, April 18, 2014,ETALII,False, Friday
 ,Cousin of -kin or -let, April 18, 2014,ULE,False, Friday
 ,"Unpaid babysitters, maybe", April 18, 2014,NANAS,False, Friday
 ,"""Property Virgins"" cable channel", April 18, 2014,HGTV,False, Friday
 ,"""Out!""", April 18, 2014,SCAT,False, Friday
 ,It's often described by horses, April 18, 2014,ENGINE,False, Friday
 ,Regard, April 18, 2014,EYE,False, Friday
 ,"""And ___ the field the road runs by"": Tennyson", April 18, 2014,THRO,False, Friday
 ,Common loss after a breakup, April 18, 2014,INLAW,False, Friday
 ,Rush, April 18, 2014,RUNAT,False, Friday
 ,Clipper feature, April 18, 2014,MAST,False, Friday
 ,It can be painful to pick up, April 18, 2014,TAB,False, Friday
 ,Radio racket, April 18, 2014,PAYOLA,False, Friday
 ,"Parentheses, e.g.", April 18, 2014,ARCS,False, Friday
 ,Slight, April 18, 2014,SNUB,False, Friday
 ,"Subject of the 2011 book ""The Rogue""", April 18, 2014,PALIN,False, Friday
 ,Grp. seeking to improve No Child Left Behind, April 18, 2014,NEA,False, Friday
 ,"""Penses"" philosopher", April 18, 2014,PASCAL,False, Friday
 ,"It might mean ""hello"" or ""goodbye"" to a driver", April 18, 2014,TOOT,False, Friday
 ,"Woodchuck, e.g.", April 18, 2014,MARMOT,False, Friday
 ,Bradley with five stars, April 18, 2014,OMAR,False, Friday
 ,Musician who co-founded Nutopia, April 18, 2014,ONO,False, Friday
 ,Popular type option, April 18, 2014,ARIAL,False, Friday
 ,"""The Pentagon Papers"" Emmy nominee", April 18, 2014,ALANARKIN,False, Friday
 ,Verbal equivalent of a shrug, April 18, 2014,DUNNO,False, Friday
 ,Something awful, April 18, 2014,LIKECRAZY,True, Friday
 ,A couple of rounds in a toaster?, April 18, 2014,EGGOS,False, Friday
 ,"Rain forest, e.g.", April 18, 2014,ECOSYSTEM,False, Friday
 ,Subtle trick, April 18, 2014,FASTONE,False, Friday
 ,Easy chair accompanier, April 18, 2014,OTTOMAN,False, Friday
 ,Philanthropic mantra, April 18, 2014,SHARINGISCARING,True, Friday
 ,Blue symbol of Delaware, April 18, 2014,HEN,False, Friday
 ,Prefix with Germanic, April 18, 2014,INDO,False, Friday
 ,The Congolese franc replaced it, April 18, 2014,ZAIRE,False, Friday
 ,Crest, April 18, 2014,ZENITH,False, Friday
 ,What's often on wheels in an airport, April 18, 2014,LUGGAGE,False, Friday
 ,Some punk, April 18, 2014,EMO,False, Friday
 ,Parts of many chamber groups, April 18, 2014,CELLI,False, Friday
 ,Pacific port, April 18, 2014,APIA,False, Friday
 ,Visually uninspiring, April 18, 2014,NOTMUCHTOLOOKAT,True, Friday
 ,"15-Across frequenter, maybe", April 18, 2014,SCHOLAR,False, Friday
 ,"""Add ___ a tiger's chaudron, / For the ingredients of our cauldron"": Shak.", April 18, 2014,THERETO,False, Friday
 ,"""No more guesses?""", April 18, 2014,GIVEUP,True, Friday
 ,Blots, April 18, 2014,TAINTS,False, Friday
 ,Astronomical distance: Abbr., April 18, 2014,LTYR,False, Friday
 ,It's associated with Chris Rock and 30 Rock, April 18, 2014,SNL,False, Friday
 ,Occupy, April 18, 2014,STAYAT,False, Friday
 ,Destroys insidiously, April 18, 2014,EATSAT,False, Friday
 ,Pales, April 18, 2014,WANS,False, Friday
 ,More than nod, April 18, 2014,NAP,False, Friday
 ,Artificial, April 18, 2014,MANMADE,False, Friday
 ,Relative of a throw, April 18, 2014,AREARUG,False, Friday
 ,Country, April 18, 2014,BUCOLIC,False, Friday
 ,Hero-worship, April 18, 2014,LIONIZE,False, Friday
 ,Learn to teach?, April 18, 2014,ANTONYM,False, Friday
 ,Capital on the Niger, April 18, 2014,BAMAKO,True, Friday
 ,Some preppy wear, April 18, 2014,POLOS,False, Friday
 ,Left Turn Only and others, April 18, 2014,LANES,False, Friday
 ,A leader and follower?, April 18, 2014,MANO,False, Friday
 ,A little blue, April 18, 2014,RACY,False, Friday
 ,It can make you squiffy, April 18, 2014,ALE,False, Friday
 ,Monopoly quartet: Abbr., April 18, 2014,RRS,False, Friday
 ,"""Know what I'm sayin'?,"" in hip-hop slang", July 18, 2014,YAHEARD,True, Friday
 ,"""Yep, alas""", July 18, 2014,FRAIDSO,False, Friday
 ,Feature of many a reception, July 18, 2014,OPENBAR,False, Friday
 ,1998 N.F.L. M.V.P. Davis, July 18, 2014,TERRELL,True, Friday
 ,Tablet alternatives, July 18, 2014,GELCAPS,True, Friday
 ,Laughed menacingly, July 18, 2014,CACKLED,False, Friday
 ,Any of the Baleares, July 18, 2014,ISLA,False, Friday
 ,Political leader?, July 18, 2014,GEO,False, Friday
 ,Bob of play-by-play, July 18, 2014,COSTAS,False, Friday
 ,Squeeze, July 18, 2014,SCRUNCH,False, Friday
 ,Kind of dye, July 18, 2014,AZO,False, Friday
 ,Things that wind up on trucks, July 18, 2014,FIREHOSES,False, Friday
 ,Sounded wowed, July 18, 2014,AAHED,False, Friday
 ,Days ___, July 18, 2014,AGO,False, Friday
 ,"Villainous organization in the 007 film ""GoldenEye""", July 18, 2014,RUSSIANMOB,True, Friday
 ,Sleep around, July 18, 2014,BEDHOP,True, Friday
 ,Like many Plains Indians, July 18, 2014,SIOUAN,False, Friday
 ,Football and basketball, July 18, 2014,TEAMSPORTS,True, Friday
 ,Like innuendo, July 18, 2014,SLY,False, Friday
 ,Electronics component, July 18, 2014,DIODE,False, Friday
 ,"Ole Miss, athletically", July 18, 2014,THEREBELS,True, Friday
 ,What you might arrive two hrs. early for, July 18, 2014,ETD,False, Friday
 ,Central American capital, July 18, 2014,SANJOSE,False, Friday
 ,Blue-flowered Mediterranean herb, July 18, 2014,BORAGE,False, Friday
 ,Buff finish?, July 18, 2014,OON,False, Friday
 ,"Nuzzling spot, maybe", July 18, 2014,NAPE,False, Friday
 ,"Leader referred to as ""His Imperial Majesty""", July 18, 2014,AKIHITO,False, Friday
 ,"1994 memoir with a chapter on ""New Robot Novels""", July 18, 2014,IASIMOV,False, Friday
 ,Oscar-nominated Greek-American actor, July 18, 2014,SAVALAS,False, Friday
 ,Crank, July 18, 2014,NUTCASE,False, Friday
 ,Certain solution holder, July 18, 2014,EYEBATH,True, Friday
 ,Figure in many a New Yorker cartoon, July 18, 2014,STPETER,False, Friday
 ,Meditative sort, July 18, 2014,YOGI,False, Friday
 ,Big tree climbers, July 18, 2014,APES,False, Friday
 ,Something to catch from scolding parents, July 18, 2014,HELL,False, Friday
 ,Box, July 18, 2014,ENCASE,False, Friday
 ,Org. the Utah Stars belonged to, July 18, 2014,ABA,False, Friday
 ,Public Enemy and others, July 18, 2014,RAPGROUPS,True, Friday
 ,"Who wrote ""Unless someone like you cares a whole awful lot, nothing is going to get better. It's not""", July 18, 2014,DRSEUSS,False, Friday
 ,U.S. fraud watchdog, July 18, 2014,FTC,False, Friday
 ,Breadth, July 18, 2014,REACH,False, Friday
 ,___ Arena (past Kings home), July 18, 2014,ARCO,False, Friday
 ,Needles, July 18, 2014,IRKS,False, Friday
 ,"Campus spot for Bluto, Otter and Boon", July 18, 2014,DELTAHOUSE,False, Friday
 ,Scuzz, July 18, 2014,SLEAZEBALL,True, Friday
 ,Motherland, July 18, 2014,OLDSOD,False, Friday
 ,Tender with Washington, July 18, 2014,ONES,False, Friday
 ,Google browser, July 18, 2014,CHROME,False, Friday
 ,Ted Danson hit series, July 18, 2014,CSI,False, Friday
 ,"""Groovy!""", July 18, 2014,FAB,False, Friday
 ,"""All right already!""", July 18, 2014,IGETITOKAY,True, Friday
 ,Walk of Style locale, July 18, 2014,RODEODRIVE,False, Friday
 ,Flavorings in some root beers, July 18, 2014,ANISES,False, Friday
 ,Member of a loving trio?, July 18, 2014,AMO,False, Friday
 ,Person on a mission?, July 18, 2014,ASTRONAUT,False, Friday
 ,Ordered, July 18, 2014,HAD,False, Friday
 ,George Clinton was its first gov. (for 21 years), July 18, 2014,NYS,False, Friday
 ,K-12 grp., July 18, 2014,PTA,False, Friday
 ,"""Whoops!""", July 18, 2014,OHNO,False, Friday
 ,Answers, July 18, 2014,REJOINS,False, Friday
 ,Lower, July 18, 2014,DEBASE,False, Friday
 ,"""Quit your squabbling""", July 18, 2014,BENICE,False, Friday
 ,"Switched to, as on a thermostat", July 18, 2014,SETAT,False, Friday
 ,Fictional boss of Stubb and Flask, July 18, 2014,AHAB,False, Friday
 ,River to the Colorado, July 18, 2014,GILA,False, Friday
 ,Member of a loving trio?, July 18, 2014,AMAT,False, Friday
 ,"Work for an artist, maybe", July 18, 2014,POSE,False, Friday
 ,"""Would I ___!""", July 18, 2014,EVER,False, Friday
 ,Start of a kids' clothing line name, July 18, 2014,OSH,False, Friday
 ,Letters on a track, July 18, 2014,STP,False, Friday
 ,Squander, July 28, 2014,WASTE,False, Monday
 ,"Like a cat in need of a firefighter, stereotypically", July 28, 2014,TREED,False, Monday
 ,N.Y.C. alternative to JFK, July 28, 2014,LGA,False, Monday
 ,Notions, July 28, 2014,IDEAS,False, Monday
 ,"Mandel of ""America's Got Talent""", July 28, 2014,HOWIE,False, Monday
 ,Galley propeller, July 28, 2014,OAR,False, Monday
 ,Chance of an impossibility, July 28, 2014,ZEROPERCENT,False, Monday
 ,"666, for the numbers on a roulette wheel", July 28, 2014,SUM,False, Monday
 ,In the manner of, July 28, 2014,ALA,False, Monday
 ,Fraidy-cat, July 28, 2014,WUSS,False, Monday
 ,Portent, July 28, 2014,OMEN,False, Monday
 ,Cutters that cut with the grain, July 28, 2014,RIPSAWS,False, Monday
 ,Innocent's opposite, July 28, 2014,GUILTY,False, Monday
 ,Watery abysses, July 28, 2014,DEEPS,False, Monday
 ,Nickelodeon show whose protagonist has a football-shaped head, July 28, 2014,HEYARNOLD,True, Monday
 ,From ___ Z, July 28, 2014,ATO,False, Monday
 ,Note between fa and la, July 28, 2014,SOL,False, Monday
 ,Functions, July 28, 2014,USES,False, Monday
 ,Classical music group ... or what the four sets of circled letters make up?, July 28, 2014,STRINGQUARTET,True, Monday
 ,Yank, July 28, 2014,JERK,False, Monday
 ,___ de cologne, July 28, 2014,EAU,False, Monday
 ,___ the pants off, July 28, 2014,SUE,False, Monday
 ,For even a second more, July 28, 2014,ANYLONGER,False, Monday
 ,Insipid, July 28, 2014,BLAND,False, Monday
 ,Observed, July 28, 2014,BEHELD,False, Monday
 ,Nineveh's land, July 28, 2014,ASSYRIA,False, Monday
 ,Indian dress, July 28, 2014,SARI,False, Monday
 ,___ mater, July 28, 2014,ALMA,False, Monday
 ,Critical hosp. department, July 28, 2014,ICU,False, Monday
 ,A.T.M. co., July 28, 2014,NCR,False, Monday
 ,"Component of a language class, informally", July 28, 2014,VOCABLESSON,True, Monday
 ,Mattress's place, July 28, 2014,BED,False, Monday
 ,Weasley family owl, July 28, 2014,ERROL,False, Monday
 ,Prepared to be knighted, July 28, 2014,KNELT,False, Monday
 ,"Coupon bearers, often", July 28, 2014,ADS,False, Monday
 ,Baseball's Pee Wee, July 28, 2014,REESE,False, Monday
 ,Somebody ___ problem, July 28, 2014,ELSES,False, Monday
 ,___ of Menlo Park (Thomas Edison), July 28, 2014,WIZARD,False, Monday
 ,Penguin variety, July 28, 2014,ADELIE,False, Monday
 ,Mexican wrap, July 28, 2014,SERAPE,False, Monday
 ,"""___ Te Ching"" (classic Chinese text)", July 28, 2014,TAO,False, Monday
 ,"Psychic's ""gift,"" briefly", July 28, 2014,ESP,False, Monday
 ,Plump songbird, July 28, 2014,THRUSH,False, Monday
 ,"Birds in the ""Arabian Nights""", July 28, 2014,ROCS,False, Monday
 ,Rams' mates, July 28, 2014,EWES,False, Monday
 ,German article, July 28, 2014,EIN,False, Monday
 ,Roundabout route, July 28, 2014,DETOUR,False, Monday
 ,Like a catch-22 situation, July 28, 2014,LOSELOSE,True, Monday
 ,Knight's glove, July 28, 2014,GAUNTLET,False, Monday
 ,One of eight on an octopus, July 28, 2014,ARM,False, Monday
 ,"""Gross!""", July 28, 2014,EWW,False, Monday
 ,With great attention to detail, July 28, 2014,MINUTELY,True, Monday
 ,Hand-held Fourth of July firework, July 28, 2014,SPARKLER,False, Monday
 ,___ Spumante, July 28, 2014,ASTI,False, Monday
 ,Black-tie parties, July 28, 2014,GALAS,False, Monday
 ,N.F.L. lengths: Abbr., July 28, 2014,YDS,False, Monday
 ,Suffix with Kafka, July 28, 2014,ESQUE,False, Monday
 ,Word pronounced the same when its first two letters are removed, July 28, 2014,YOU,False, Monday
 ,"Upright, as a box", July 28, 2014,ONEND,False, Monday
 ,Grew old, July 28, 2014,SENESCED,True, Monday
 ,"Those who put a lot of effort into social climbing, in modern lingo", July 28, 2014,TRYHARDS,True, Monday
 ,Joke, July 28, 2014,GAG,False, Monday
 ,Chafes, July 28, 2014,RUBS,False, Monday
 ,Short boxing punch, July 28, 2014,JAB,False, Monday
 ,"Dickens's ""___ Twist""", July 28, 2014,OLIVER,False, Monday
 ,Talk on and on and on, July 28, 2014,RAMBLE,False, Monday
 ,Comes up, July 28, 2014,ARISES,False, Monday
 ,Kidman who is neither a kid nor a man, July 28, 2014,NICOLE,False, Monday
 ,Intimidates, July 28, 2014,DAUNTS,False, Monday
 ,"Mule on a canal, in song", July 28, 2014,SAL,False, Monday
 ,Unit of farmland, July 28, 2014,ACRE,False, Monday
 ,Thailand/Vietnam separator, July 28, 2014,LAOS,False, Monday
 ,Org. for LeBron James, July 28, 2014,NBA,False, Monday
 ,"Rock with gold or silver, say", July 28, 2014,ORE,False, Monday
 ,Squeeze (out), July 28, 2014,EKE,False, Monday
 ,Sketch comedy TV series since '75, July 28, 2014,SNL,False, Monday
 ,Knee-ankle connector, July 22, 2014,TIBIA,False, Tuesday
 ,"With 8-Down, lime shade", July 22, 2014,LIGHT,False, Tuesday
 ,"Texter's ""Holy cow!""", July 22, 2014,OMG,False, Tuesday
 ,"""Sorry, already have plans""", July 22, 2014,ICANT,False, Tuesday
 ,Screenwriter Sorkin, July 22, 2014,AARON,False, Tuesday
 ,"With 12-Down, not natural", July 22, 2014,MAN,False, Tuesday
 ,Harmonize, July 22, 2014,SYNCH,False, Tuesday
 ,"Refine, as ore", July 22, 2014,SMELT,False, Tuesday
 ,Nabokov's longest novel, July 22, 2014,ADA,False, Tuesday
 ,One in service to the queen?, July 22, 2014,DRONEBEE,False, Tuesday
 ,Rapper's posse, July 22, 2014,CREW,False, Tuesday
 ,Bottom-of-the-ninth pitcher, July 22, 2014,CLOSER,False, Tuesday
 ,"Like Michelangelo's ""David""", July 22, 2014,NUDE,False, Tuesday
 ,"Ponder, with ""on""", July 22, 2014,CHEW,False, Tuesday
 ,Philadelphia summer hrs., July 22, 2014,EDT,False, Tuesday
 ,"""Survivor"" host Jeff", July 22, 2014,PROBST,False, Tuesday
 ,"With 23-Down, deli product", July 22, 2014,HEAD,False, Tuesday
 ,"Was incredibly embarrassed, in slang", July 22, 2014,DIED,False, Tuesday
 ,Be of ___, July 22, 2014,USETO,False, Tuesday
 ,20-volume ref., July 22, 2014,OED,False, Tuesday
 ,"With 38-Down, place to drop a coin", July 22, 2014,WISHING,False, Tuesday
 ,"With 31-Down, jazz legend", July 22, 2014,ARM,False, Tuesday
 ,Rhone tributary, July 22, 2014,ISERE,False, Tuesday
 ,"Michael of ""Arrested Development""", July 22, 2014,CERA,False, Tuesday
 ,Ancient Greek colonnade, July 22, 2014,STOA,False, Tuesday
 ,Try to improve a Yahtzee turn, July 22, 2014,REROLL,False, Tuesday
 ,LAX listing, July 22, 2014,ETD,False, Tuesday
 ,Items in pocket protectors, July 22, 2014,PENS,False, Tuesday
 ,Oodles, July 22, 2014,ALOT,False, Tuesday
 ,Making a bundle, July 22, 2014,BALING,False, Tuesday
 ,"Get-rich-quick offer, typically", July 22, 2014,SCAM,False, Tuesday
 ,"Like gas tanks and many prescriptions, again and again", July 22, 2014,REFILLED,True, Tuesday
 ,"With 54-Down, waffle alternative", July 22, 2014,PAN,False, Tuesday
 ,"With 57-Down, part of a morning routine", July 22, 2014,BREAK,False, Tuesday
 ,Unpopular baby name, July 22, 2014,ADOLF,False, Tuesday
 ,___ out a living, July 22, 2014,EKE,False, Tuesday
 ,Dentist's directive, July 22, 2014,RINSE,False, Tuesday
 ,Lawn tool, July 22, 2014,MOWER,False, Tuesday
 ,Drops on the ground?, July 22, 2014,DEW,False, Tuesday
 ,Takes a breather, July 22, 2014,RESTS,False, Tuesday
 ,Bug, July 22, 2014,ANNOY,False, Tuesday
 ,"""My country"" follower", July 22, 2014,TIS,False, Tuesday
 ,Standoffish, July 22, 2014,ICY,False, Tuesday
 ,"Count Basie, e.g.", July 22, 2014,BANDLEADER,False, Tuesday
 ,Exclusive group, July 22, 2014,INCROWD,False, Tuesday
 ,One of the Three Musketeers, July 22, 2014,ATHOS,False, Tuesday
 ,Bygone video format, July 22, 2014,LASERDISC,True, Tuesday
 ,Foot used to keep rhythm?, July 22, 2014,IAMB,False, Tuesday
 ,"With 6-Across, approve", July 22, 2014,GREEN,False, Tuesday
 ,Go into hiding, July 22, 2014,HOLEUP,False, Tuesday
 ,"""Falling Skies"" airer", July 22, 2014,TNT,False, Tuesday
 ,"Sharif of ""Doctor Zhivago""", July 22, 2014,OMAR,False, Tuesday
 ,"With 16-Across, mob inductee", July 22, 2014,MADE,False, Tuesday
 ,Act like a beaver, July 22, 2014,GNAW,False, Tuesday
 ,"""___ say more?""", July 22, 2014,NEEDI,False, Tuesday
 ,Board hirees, July 22, 2014,CEOS,False, Tuesday
 ,"With 33-Across, fan of the N.F.L.'s Packers", July 22, 2014,CHEESE,False, Tuesday
 ,Narcotize, July 22, 2014,DRUG,False, Tuesday
 ,It often functions with the help of an organ, July 22, 2014,CHOIR,False, Tuesday
 ,Little laugh, July 22, 2014,TEHEE,False, Tuesday
 ,Demoralized, July 22, 2014,BEATENDOWN,True, Tuesday
 ,"With 40-Across, coerce", July 22, 2014,STRONG,False, Tuesday
 ,Spanish inquisitor ___ de Torquemada, July 22, 2014,TOMAS,False, Tuesday
 ,Off-road two-wheelers, July 22, 2014,DIRTBIKES,True, Tuesday
 ,"With 38-Across, desiring happiness for someone", July 22, 2014,WELL,False, Tuesday
 ,Winner of the most French Open singles titles, July 22, 2014,NADAL,False, Tuesday
 ,Drift, July 22, 2014,ROAM,False, Tuesday
 ,"Watched through binoculars, say", July 22, 2014,SPIEDON,False, Tuesday
 ,"Moore who wrote ""Birds of America""", July 22, 2014,LORRIE,False, Tuesday
 ,Many Snapchat users, July 22, 2014,TEENS,False, Tuesday
 ,Fleeced beast, July 22, 2014,LLAMA,False, Tuesday
 ,Hightailed it, July 22, 2014,SPED,False, Tuesday
