title,clue,date,year,answer,unique,day
THREE-PEAT,Pellet shooters, November 8, 2015,AIRGUNS,False, Sunday
THREE-PEAT,"Got high, in a way", November 8, 2015,USEDPOT,False, Sunday
THREE-PEAT,Vinland explorer circa A.D. 1000, November 8, 2015,ERICSON,False, Sunday
THREE-PEAT,"Opponents for Perry Mason, for short", November 8, 2015,DAS,False, Sunday
THREE-PEAT,Winning blackjack pair, November 8, 2015,ACETEN,False, Sunday
THREE-PEAT,Send, November 8, 2015,THRILL,False, Sunday
THREE-PEAT,Romance novelist Banks, November 8, 2015,LEANNE,False, Sunday
THREE-PEAT,Going out, November 8, 2015,EBBING,False, Sunday
THREE-PEAT,Dutch town known for tulip tourism, November 8, 2015,LISSE,False, Sunday
THREE-PEAT,Au courant, November 8, 2015,HIP,False, Sunday
THREE-PEAT,Miners' entries, November 8, 2015,ADITS,False, Sunday
THREE-PEAT,Ruy ___ (chess opening), November 8, 2015,LOPEZ,False, Sunday
THREE-PEAT,Skirt style, November 8, 2015,ALINE,False, Sunday
THREE-PEAT,Nutritionists' prescriptions, November 8, 2015,DIETS,False, Sunday
THREE-PEAT,Grp. of teed-off women?, November 8, 2015,LPGA,False, Sunday
THREE-PEAT,"Snoop group, in brief", November 8, 2015,CIA,False, Sunday
THREE-PEAT,POW/___ bracelet (popular 1970s wear), November 8, 2015,MIA,False, Sunday
THREE-PEAT,Neither red nor blue?: Abbr., November 8, 2015,IND,False, Sunday
THREE-PEAT,Tres menos dos, November 8, 2015,UNO,False, Sunday
 ,"Game in which to cry ""You're it!""", November 9, 2015,TAG,False, Monday
 ,Mark of disgrace, November 9, 2015,STIGMA,False, Monday
 ,Curiosity rover launcher, November 9, 2015,NASA,False, Monday
 ,"Campus in Troy, N.Y.", November 9, 2015,RPI,False, Monday
 ,Blunders, November 9, 2015,ERRORS,False, Monday
 ,Got a hole in one on, November 9, 2015,ACED,False, Monday
 ,Nest egg inits., November 9, 2015,IRA,False, Monday
 ,"Period of undivided attention, as with a spouse or child", November 9, 2015,QUALITYTIME,False, Monday
 ,Addled, November 9, 2015,CONFUSED,False, Monday
 ,Band aide, November 9, 2015,ROADIE,False, Monday
 ,Emcees' deliveries, November 9, 2015,INTROS,False, Monday
 ,One of six allowed to an N.B.A. player, November 9, 2015,FOUL,False, Monday
 ,"Very, in music", November 9, 2015,ASSAI,False, Monday
 ,"Springsteen's ""Born in the ___""", November 9, 2015,USA,False, Monday
 ,Detroit ballplayer, November 9, 2015,TIGER,False, Monday
 ,Noted Max Planck contribution to physics, November 9, 2015,QUANTUMTHEORY,True, Monday
 ,Post-E.R. locale, November 9, 2015,ICU,False, Monday
 ,Desert refuge, November 9, 2015,OASIS,False, Monday
 ,"""Norma ___"" (Sally Field film)", November 9, 2015,RAE,False, Monday
 ,Skill useful for handling an emergency, November 9, 2015,QUICKTHINKING,True, Monday
 ,Chrysler 300 or BMW 740, November 9, 2015,SEDAN,False, Monday
 ,"Born, in bios", November 9, 2015,NEE,False, Monday
 ,Refrigerates, November 9, 2015,COOLS,False, Monday
 ,"The ""M"" in Y.M.C.A.", November 9, 2015,MENS,False, Monday
 ,___ Mae (government lender), November 9, 2015,GINNIE,False, Monday
 ,___ metals (periodic table group), November 9, 2015,ALKALI,False, Monday
 ,Mr. Scrooge, November 9, 2015,EBENEZER,False, Monday
 ,1/24 of an octave, November 9, 2015,QUARTERTONE,False, Monday
 ,Bullring bravo, November 9, 2015,OLE,False, Monday
 ,Golden rule preposition, November 9, 2015,UNTO,False, Monday
 ,"Babies (aww ...) ... or an aural hint to 18-, 32-, 39- and 57-Across", November 9, 2015,CUTIES,False, Monday
 ,Chaney of chillers, November 9, 2015,LON,False, Monday
 ,"Ripens, as cheese", November 9, 2015,AGES,False, Monday
 ,Disgorges, November 9, 2015,EGESTS,False, Monday
 ,Blow away, November 9, 2015,AWE,False, Monday
 ,One of the Nixon daughters, November 9, 2015,TRICIA,False, Monday
 ,Things cooks wear, November 9, 2015,APRONS,False, Monday
 ,"Creature that attacked the Nautilus in ""Twenty Thousand Leagues Under the Sea""", November 9, 2015,GIANTSQUID,False, Monday
 ,Tree whose name contains all five vowels, November 9, 2015,SEQUOIA,False, Monday
 ,"Tie up, as a turkey", November 9, 2015,TRUSS,False, Monday
 ,"""Dies ___"" (Latin hymn)", November 9, 2015,IRAE,False, Monday
 ,Top prize at the Olympics, November 9, 2015,GOLD,False, Monday
 ,"Diagnostic scan, briefly", November 9, 2015,MRI,False, Monday
 ,"""The Jetsons"" dog", November 9, 2015,ASTRO,False, Monday
 ,Actress Portman, November 9, 2015,NATALIE,False, Monday
 ,"The ""A"" in DNA", November 9, 2015,ACID,False, Monday
 ,Final Four game, November 9, 2015,SEMI,False, Monday
 ,"""Zip-___-Doo-Dah""", November 9, 2015,ADEE,False, Monday
 ,One's early years, November 9, 2015,YOUTH,False, Monday
 ,"Mrs., in Munich", November 9, 2015,FRAU,False, Monday
 ,Period of widespread food shortage, November 9, 2015,FAMINE,False, Monday
 ,Residents of Provo and Salt Lake City, November 9, 2015,UTAHNS,False, Monday
 ,"""Wake Up Little ___"" (#1 Everly Brothers hit)", November 9, 2015,SUSIE,False, Monday
 ,Italian blue cheese, November 9, 2015,GORGONZOLA,False, Monday
 ,Alternative to All, November 9, 2015,ERA,False, Monday
 ,Bread for a Reuben, November 9, 2015,RYE,False, Monday
 ,"""Believe It or ___!""", November 9, 2015,NOT,False, Monday
 ,Condescending cluck, November 9, 2015,TSK,False, Monday
 ,Stats for Mensa, November 9, 2015,IQS,False, Monday
 ,Actor's prompt, November 9, 2015,CUE,False, Monday
 ,Sporty Chevys, November 9, 2015,CAMAROS,False, Monday
 ,"Prepared to propose, in the traditional way", November 9, 2015,KNELT,False, Monday
 ,Extremely aloof demeanor, November 9, 2015,ICINESS,False, Monday
 ,Alternative to all, November 9, 2015,NONE,False, Monday
 ,"Stay out of sight, as a criminal", November 9, 2015,LIELOW,False, Monday
 ,Tranquil, November 9, 2015,SERENE,False, Monday
 ,Aunt and uncle's little girl, November 9, 2015,NIECE,False, Monday
 ,French playwright Jean, November 9, 2015,GENET,False, Monday
 ,"With 53-Down, pioneering mechanical breathing apparatus", November 9, 2015,AQUA,False, Monday
 ,See 52-Down, November 9, 2015,LUNG,False, Monday
 ,Actress Winslet, November 9, 2015,KATE,False, Monday
 ,Suffix with major, November 9, 2015,ETTE,False, Monday
 ,___ de Boulogne (Parisian park), November 9, 2015,BOIS,False, Monday
 ,As snug as a bug in a ___, November 9, 2015,RUG,False, Monday
 ,"""Given the aforementioned ...""", November 6, 2015,THATSAID,True, Friday
 ,Private overseer, November 6, 2015,NONCOM,False, Friday
 ,Copycat's comment, November 6, 2015,SAMEHERE,False, Friday
 ,Mark on a golf course, November 6, 2015,OMEARA,False, Friday
 ,Treatment for peptic ulcers, November 6, 2015,PRILOSEC,True, Friday
 ,1936 Summer Olympics locale, November 6, 2015,BERLIN,False, Friday
 ,Small suits, November 6, 2015,SPEEDOS,False, Friday
 ,Something to stand on?, November 6, 2015,HINDLEG,False, Friday
 ,Econ 101 topic, November 6, 2015,GDP,False, Friday
 ,Snare, November 6, 2015,BAG,False, Friday
 ,Home of the Beinecke Library, November 6, 2015,YALE,False, Friday
 ,___ Birds, November 6, 2015,ANGRY,False, Friday
 ,Bowlful for Miss Muffet, November 6, 2015,CURDS,False, Friday
 ,Weighted weapon used by the Inca army, November 6, 2015,BOLA,False, Friday
 ,"""Sorry, it was nothing""", November 6, 2015,FALSEALARM,False, Friday
 ,Comment from one who's completely flexible, November 6, 2015,IMUPFORWHATEVER,True, Friday
 ,Pole game, November 6, 2015,TETHERBALL,False, Friday
 ,___ therapy, November 6, 2015,GENE,False, Friday
 ,Spent, November 6, 2015,WEARY,False, Friday
 ,"Gave shots, say", November 6, 2015,DOSED,False, Friday
 ,"2015 Super Bowl winners, familiarly", November 6, 2015,PATS,False, Friday
 ,Nettle, November 6, 2015,IRK,False, Friday
 ,Part of an auto engine, November 6, 2015,CAM,False, Friday
 ,Charge, November 6, 2015,ARRAIGN,False, Friday
 ,"Word derived from another that has a related meaning, like ""wisdom"" from ""wise""", November 6, 2015,PARONYM,False, Friday
 ,Cell transmitter, November 6, 2015,NEURON,False, Friday
 ,Something an alien may have, November 6, 2015,WORKVISA,True, Friday
 ,Stir, November 6, 2015,INCITE,False, Friday
 ,"Mitch Hedberg's ""I'm against picketing, but I don't know how to show it,"" e.g.", November 6, 2015,ONELINER,False, Friday
 ,Leader at the Battle of Alesia, November 6, 2015,CAESAR,False, Friday
 ,Time for a party, November 6, 2015,NEWYEARS,False, Friday
 ,Recipe amts., November 6, 2015,TSPS,False, Friday
 ,Symbol on an Irish euro coin, November 6, 2015,HARP,False, Friday
 ,"French date, often", November 6, 2015,AMIE,False, Friday
 ,Dotted line?, November 6, 2015,TELEGRAPH,False, Friday
 ,Cheap, November 6, 2015,SHODDY,False, Friday
 ,"Who told ""The Goose That Laid the Golden Eggs""", November 6, 2015,AESOP,False, Friday
 ,Steams, November 6, 2015,IRES,False, Friday
 ,Yule time: Abbr., November 6, 2015,DEC,False, Friday
 ,"""Think nothing of it""", November 6, 2015,NOBIGDEAL,False, Friday
 ,What a mystic might look for, November 6, 2015,OMEN,False, Friday
 ,Like many comic con attendees, November 6, 2015,NERDY,False, Friday
 ,Showy white flower, November 6, 2015,CALLA,False, Friday
 ,Old townhouse feature, November 6, 2015,ORIEL,False, Friday
 ,"Hair loss cause, perhaps", November 6, 2015,MANGE,False, Friday
 ,How disciplinarians handle miscreants, November 6, 2015,HARSHLY,False, Friday
 ,Defensive wall, November 6, 2015,BULWARK,False, Friday
 ,Not much, November 6, 2015,ABIT,False, Friday
 ,Gold rush town once called Anvil City, November 6, 2015,NOME,False, Friday
 ,Flood, November 6, 2015,GLUT,False, Friday
 ,Bus and trolley shelter, November 6, 2015,CARBARN,False, Friday
 ,Posed, November 6, 2015,SAT,False, Friday
 ,"Group whose fourth album, ""4,"" was #1 for 10 weeks in 1981", November 6, 2015,FOREIGNER,False, Friday
 ,"Hit 2014 animated film, with ""The""", November 6, 2015,LEGOMOVIE,True, Friday
 ,Class of birds, November 6, 2015,AVES,False, Friday
 ,French film director Clment, November 6, 2015,RENE,False, Friday
 ,Stable character of old TV, November 6, 2015,MRED,False, Friday
 ,Not many, November 6, 2015,FEW,False, Friday
 ,In a menacing fashion, November 6, 2015,DARKLY,False, Friday
 ,Lose one's head, November 6, 2015,PANIC,False, Friday
 ,"""In the ___,"" Richard Nixon memoir", November 6, 2015,ARENA,False, Friday
 ,Cooling-off period, November 6, 2015,TRUCE,False, Friday
 ,Air India flight attendants' attire, November 6, 2015,SARIS,False, Friday
 ,1977 A.L. M.V.P. born in Panama, November 6, 2015,CAREW,False, Friday
 ,Smidge, November 6, 2015,IOTA,False, Friday
 ,Southern bread, November 6, 2015,PONE,False, Friday
 ,"___ Myers, ""24"" character", November 6, 2015,NINA,False, Friday
 ,Belgian river deliberately flooded during W.W. I, November 6, 2015,YSER,False, Friday
 ,Where Spirit landed in 2004, November 6, 2015,MARS,False, Friday
 ,Got, November 6, 2015,WON,False, Friday
 ,Gooey campout goody, November 11, 2015,SMORE,False, Wednesday
 ,Costumes, November 11, 2015,GARBS,False, Wednesday
 ,Test in advance of an advanced deg., November 11, 2015,GRE,False, Wednesday
 ,Enveloping glows, November 11, 2015,AURAS,False, Wednesday
 ,"In advance of, quaintly", November 11, 2015,AFORE,False, Wednesday
 ,Onetime Mideast abbr., November 11, 2015,UAR,False, Wednesday
 ,Perfectly fit and well, November 11, 2015,RIGHTASRAIN,True, Wednesday
 ,Land south of Leb., November 11, 2015,ISR,False, Wednesday
 ,Canada ___, November 11, 2015,DRY,False, Wednesday
 ,"B&amp;O and Pennsylvania, in Monopoly", November 11, 2015,RRS,False, Wednesday
 ,Prime oyster season, November 11, 2015,RMONTHS,False, Wednesday
 ,"""___ Pyle, U.S.M.C.""", November 11, 2015,GOMER,False, Wednesday
 ,Sony competitor, November 11, 2015,RCA,False, Wednesday
 ,"*Event in ""Cinderella""", November 4, 2015,BALL,False, Wednesday
 ,"First New York Times crossword editor, 1942-69", November 11, 2015,MARGARETFARRAR,False, Wednesday
 ,QB Brett, November 11, 2015,FAVRE,False, Wednesday
 ,Quite a ways, November 11, 2015,FAR,False, Wednesday
 ,Sellout show sign, November 11, 2015,SRO,False, Wednesday
 ,"He voiced Carl in ""Up""", November 11, 2015,EDASNER,False, Wednesday
 ,1970 John Wayne western, November 11, 2015,RIOLOBO,False, Wednesday
 ,Land south of Bol., November 11, 2015,ARG,False, Wednesday
 ,1921 play that ends with the extinction of the human race, November 11, 2015,RUR,False, Wednesday
 ,Sound of admonishment, November 4, 2015,TSK,False, Wednesday
 ,*Watch it!, November 4, 2015,VIDEO,False, Wednesday
 ,Mishmash, November 4, 2015,OLIO,False, Wednesday
 ,Branch of Islam, November 4, 2015,SHIA,False, Wednesday
 ,Nut with a cupule, November 4, 2015,ACORN,False, Wednesday
 ,Sumerian king in an ancient epic, November 4, 2015,GILGAMESH,False, Wednesday
 ,Self-description after a lifestyle change, November 4, 2015,NEWME,False, Wednesday
 ,Chewy chocolate candy, November 11, 2015,ROLOS,False, Wednesday
 ,Where you might see the word AMBULANCE behind you, November 11, 2015,REARVIEWMIRROR,True, Wednesday
 ,Outdoor gear chain, November 11, 2015,REI,False, Wednesday
 ,Like some pitchers, November 11, 2015,EARED,False, Wednesday
 ,Bungled salon job, November 11, 2015,BADPERM,False, Wednesday
 ,Long-snouted fish, November 11, 2015,GAR,False, Wednesday
 ,___ G BIV (color mnemonic), November 11, 2015,ROY,False, Wednesday
 ,Headed for the hills, November 11, 2015,RAN,False, Wednesday
 ,Old rush participants ... or a three-part hint to what can be found in this puzzle's grid or clues, November 11, 2015,FORTYNINERS,False, Wednesday
 ,"""All bets ___ off""", November 11, 2015,ARE,False, Wednesday
 ,Shaver's alternative to cream, November 4, 2015,GEL,False, Wednesday
 ,"In need of a rally, say", November 4, 2015,LOSING,False, Wednesday
 ,Like a control freak, November 4, 2015,ANAL,False, Wednesday
 ,One of Seuss's Star-Bellies, November 4, 2015,SNEETCH,True, Wednesday
 ,Old World Style sauce brand, November 4, 2015,RAGU,False, Wednesday
 ,"Saying sorry, say", November 4, 2015,MAKINGAMENDS,False, Wednesday
 ,Storm locator, November 4, 2015,RADAR,False, Wednesday
 ,"New, in Napoli", November 4, 2015,NUOVA,False, Wednesday
 ,"""Agnus ___""", November 4, 2015,DEI,False, Wednesday
 ,'60s designer for Jackie, November 4, 2015,OLEG,False, Wednesday
 ,Swearing-in staple, November 4, 2015,BIBLE,False, Wednesday
 ,Partner of show or kiss, November 4, 2015,TELL,False, Wednesday
 ,"Alban Berg's ""Wozzeck,"" e.g.", November 11, 2015,OPERA,False, Wednesday
 ,Leave no trace of, November 11, 2015,ERASE,False, Wednesday
 ,D.C.-based news org., November 11, 2015,NPR,False, Wednesday
 ,Golf's ___ Cup, November 11, 2015,RYDER,False, Wednesday
 ,Taste, November 11, 2015,SAPOR,False, Wednesday
 ,Variety of chalcedony, November 11, 2015,SARD,False, Wednesday
 ,Conservationist John, November 11, 2015,MUIR,False, Wednesday
 ,Bacchanalian bash, November 11, 2015,ORGY,False, Wednesday
 ,Bowl game shout, November 11, 2015,RAH,False, Wednesday
 ,Female sex hormone, November 11, 2015,ESTROGEN,False, Wednesday
 ,Permanent member of the U.N. Security Council, November 4, 2015,USA,False, Wednesday
 ,Jackal or coyote, November 4, 2015,CANID,False, Wednesday
 ,Like otologists' tests, November 4, 2015,AURAL,False, Wednesday
 ,Reason to get Tommy John surgery, November 4, 2015,TORNLIGAMENT,True, Wednesday
 ,Futures analyst?, November 4, 2015,SEER,False, Wednesday
 ,Finally reach, November 4, 2015,ENDUPAT,False, Wednesday
 ,Vast expanses, November 4, 2015,SEAS,False, Wednesday
 ,"Like a doornail, only more so", November 4, 2015,DEADER,False, Wednesday
 ,"Funny, funny joke", November 11, 2015,GASSER,False, Wednesday
 ,Lesotho's locale: Abbr., November 11, 2015,AFR,False, Wednesday
 ,Jet engine sound, November 11, 2015,ROAR,False, Wednesday
 ,Hat's edge, November 11, 2015,BRIM,False, Wednesday
 ,Lady of la casa, November 11, 2015,SENORA,False, Wednesday
 ,"One-minute-plus section of ""Stairway to Heaven""", November 11, 2015,GUITARSOLO,False, Wednesday
 ,Impetuous, November 11, 2015,RASH,False, Wednesday
 ,Bungles, November 11, 2015,ERRS,False, Wednesday
 ,"""___ virumque cano"" (""Aeneid"" opening)", November 11, 2015,ARMA,False, Wednesday
 ,Bon ___, November 4, 2015,AMI,False, Wednesday
 ,"Hilda and Zelda, to TV's Sabrina", November 4, 2015,AUNTS,False, Wednesday
 ,Trojan War hero of myth, November 4, 2015,AGAMEMNON,False, Wednesday
 ,"""Star Wars"" droid, for short", November 4, 2015,ARTOO,False, Wednesday
 ,Depend (on), November 4, 2015,RELY,False, Wednesday
 ,"Together, in music", November 4, 2015,ADUE,False, Wednesday
 ,*Executive group, November 4, 2015,BOARD,False, Wednesday
 ,"The Mormon Church, for short", November 4, 2015,LDS,False, Wednesday
 ,*Jokester, November 4, 2015,CARD,False, Wednesday
 ,Wade who was five-time A.L. batting champ, November 4, 2015,BOGGS,False, Wednesday
 ,Big name in A.T.M.s, November 11, 2015,NCR,False, Wednesday
 ,Canine warnings, November 11, 2015,GRRS,False, Wednesday
 ,"Zebra at a Lions game, say", November 11, 2015,REF,False, Wednesday
 ,Lady of la casa, November 11, 2015,MADRE,False, Wednesday
 ,"""Mogambo"" co-star", November 11, 2015,AVAGARDNER,False, Wednesday
 ,It's in the pits, November 11, 2015,TAR,False, Wednesday
 ,Common date night: Abbr., November 11, 2015,FRI,False, Wednesday
 ,"Ann ___, Mich.", November 11, 2015,ARBOR,False, Wednesday
 ,Aussie bounders, November 11, 2015,ROOS,False, Wednesday
 ,Goose bumps cause, November 11, 2015,FEAR,False, Wednesday
 ,"Verdi's ""___ tu""", November 11, 2015,ERI,False, Wednesday
 ,Very strange, November 4, 2015,ALIEN,False, Wednesday
 ,French textile city, November 4, 2015,LILLE,False, Wednesday
 ,Where to record a stardate, November 4, 2015,LOG,False, Wednesday
 ,"Movie with the classic line ""Here's Johnny!""", November 4, 2015,THESHINING,True, Wednesday
 ,Pedro's emphatic assent, November 4, 2015,SISI,False, Wednesday
 ,"""It Had to Be You"" lyricist Gus", November 4, 2015,KAHN,False, Wednesday
 ,Relo vehicle, November 4, 2015,VAN,False, Wednesday
 ,When mastodons roamed, November 4, 2015,ICEAGE,False, Wednesday
 ,"Where ""G'day!"" is heard", November 4, 2015,DOWNUNDER,False, Wednesday
 ,Singing sister of Aretha Franklin, November 4, 2015,ERMA,False, Wednesday
 ,Have misgivings about, November 11, 2015,RUE,False, Wednesday
 ,Solar system models, November 11, 2015,ORRERIES,False, Wednesday
 ,Title for Tennyson, November 11, 2015,LORD,False, Wednesday
 ,"""Nature"" essayist's inits.", November 11, 2015,RWE,False, Wednesday
 ,Weightlifting unit, November 11, 2015,REP,False, Wednesday
 ,Compete to get, November 11, 2015,VIEFOR,False, Wednesday
 ,Native Hungarian, November 11, 2015,MAGYAR,False, Wednesday
 ,"Student in Torts or Contracts, most likely", November 4, 2015,ONEL,False, Wednesday
 ,Artist's garb, November 4, 2015,SMOCK,False, Wednesday
 ,Where some sacrifices are made, November 4, 2015,ALTAR,False, Wednesday
 ,"Like the accent in ""crme""", November 4, 2015,GRAVE,False, Wednesday
 ,Online read, November 4, 2015,EMAG,False, Wednesday
 ,Docs' org., November 4, 2015,AMA,False, Wednesday
 ,Egypt/Sudan border region, November 4, 2015,NUBIA,False, Wednesday
 ,"Nobel Prizes, e.g.", November 4, 2015,GOLDMEDALS,False, Wednesday
 ,Crme ___ crme, November 4, 2015,DELA,False, Wednesday
 ,Flowerpot spot, November 4, 2015,SILL,False, Wednesday
 ,"Blowout, as in sports", November 4, 2015,ROUT,False, Wednesday
 ,Shah's onetime domain, November 11, 2015,IRAN,False, Wednesday
 ,Kellogg's All-___, November 11, 2015,BRAN,False, Wednesday
 ,Powerful D.C. lobby, November 11, 2015,AARP,False, Wednesday
 ,Viscous, November 11, 2015,ROPY,False, Wednesday
 ,Talking TV palomino, November 11, 2015,MRED,False, Wednesday
 ,Cut and collect in the field, November 11, 2015,REAP,False, Wednesday
 ,Guesstimate's ending, November 11, 2015,ORSO,False, Wednesday
 ,W.W. I battle site, November 11, 2015,YSER,False, Wednesday
 ,Otto minus cinque, November 11, 2015,TRE,False, Wednesday
 ,Powerful D.C. lobby, November 11, 2015,NRA,False, Wednesday
 ,"""Oh, I almost forgot ...""", November 4, 2015,ALSO,False, Wednesday
 ,Wish list opener, November 4, 2015,DEARSANTA,False, Wednesday
 ,Puppeteer Bil, November 4, 2015,BAIRD,False, Wednesday
 ,"""Swan Lake"" attire", November 4, 2015,TUTU,False, Wednesday
 ,"The Cavs, on sports tickers", November 4, 2015,CLE,False, Wednesday
 ,Agassi of tennis, November 4, 2015,ANDRE,False, Wednesday
 ,Trojan War sage, November 4, 2015,NESTOR,False, Wednesday
 ,"""The bad guys""", November 4, 2015,ENEMY,False, Wednesday
 ,Black-and-white zoo attraction, November 4, 2015,PANDA,False, Wednesday
 ,One in a tryst, November 4, 2015,AMOUR,False, Wednesday
 ,Like forks and tridents, November 4, 2015,TINED,False, Wednesday
 ,Car company once owned by G.M., November 4, 2015,SAAB,False, Wednesday
 ,Prefix with zone or trash, November 4, 2015,EURO,False, Wednesday
 ,Rank below marquis, November 4, 2015,EARL,False, Wednesday
 ,"Like Gruyre cheese, for 5-12 months", November 4, 2015,AGED,False, Wednesday
 ,Farm product bought in rolls, November 4, 2015,SOD,False, Wednesday
 ,Bub, November 4, 2015,MAC,False, Wednesday
 ,"Mer d'Aral, e.g.", November 7, 2015,LAC,False, Saturday
 ,Centaurus A is one, November 7, 2015,RADIOGALAXY,False, Saturday
 ,Texter's qualifier, November 7, 2015,IMO,False, Saturday
 ,Disappearing word?, November 7, 2015,ABRACADABRA,False, Saturday
 ,Where the VC fought, November 7, 2015,NAM,False, Saturday
 ,Mold in the freezer?, November 7, 2015,ICECUBETRAY,True, Saturday
 ,Turnpike timesaver, November 7, 2015,EZPASS,False, Saturday
 ,Ring rouser, November 7, 2015,OLE,False, Saturday
 ,"""Airplane!"" actor", November 7, 2015,HAYS,False, Saturday
 ,About a quarter of a calorie, November 7, 2015,JOULE,False, Saturday
 ,Longtime record label for Elton John, November 7, 2015,MCA,False, Saturday
 ,Cluster in a marquise, November 7, 2015,GEMS,False, Saturday
 ,Word that may precede itself, November 7, 2015,UNTO,False, Saturday
 ,Tiny lengths, November 7, 2015,MICRONS,False, Saturday
 ,Foe of le diable, November 7, 2015,DIEU,False, Saturday
 ,"""Ice Road Truckers"" locale", November 7, 2015,ALASKA,False, Saturday
 ,Book between Hebrews and I Peter: Abbr., November 7, 2015,JAS,False, Saturday
 ,"N.B.A. venue, with ""the""", November 7, 2015,GARDEN,False, Saturday
 ,She taught Prometheus many arts, November 7, 2015,ATHENA,False, Saturday
 ,"Quartet in ""No, No, Nanette""", November 7, 2015,ENS,False, Saturday
 ,Boot feature, November 7, 2015,TOECAP,False, Saturday
 ,Like base runners?, November 7, 2015,AWOL,False, Saturday
 ,"Band with the 1988 7x platinum album ""New Jersey""", November 7, 2015,BONJOVI,False, Saturday
 ,Former competitor of Smirnoff Ice, November 7, 2015,ZIMA,False, Saturday
 ,End of some charity events?, November 7, 2015,THON,False, Saturday
 ,Cy Young Award consideration, November 7, 2015,ERA,False, Saturday
 ,French film award, November 7, 2015,CESAR,False, Saturday
 ,They competed with Franklins, November 7, 2015,REOS,False, Saturday
 ,"Ones shooting the breeze, for short?", November 7, 2015,ACS,False, Saturday
 ,Bad way to make a decision, November 7, 2015,RASHLY,False, Saturday
 ,First nuclear-powered submarine, November 7, 2015,USSNAUTILUS,False, Saturday
 ,Financial adviser Edelman, November 7, 2015,RIC,False, Saturday
 ,When modern humans developed, November 7, 2015,PLEISTOCENE,True, Saturday
 ,Voting choice, November 7, 2015,YEA,False, Saturday
 ,"Shortens a sentence, say", November 7, 2015,PARAPHRASES,False, Saturday
 ,"It goes head to head, for short", November 7, 2015,ESP,False, Saturday
 ,Offside detector, November 7, 2015,LINEJUDGE,False, Saturday
 ,Like piranhas and electric eels, November 7, 2015,AMAZONIAN,False, Saturday
 ,Apple field, November 7, 2015,COMPUTERS,False, Saturday
 ,Good news from upstairs?, November 7, 2015,RAISE,False, Saturday
 ,Simple studies, November 7, 2015,ABCS,False, Saturday
 ,"Founder of the record label Aftermath Entertainment, familiarly", November 7, 2015,DRE,False, Saturday
 ,Auto executive who developed the Mustang, November 7, 2015,IACOCCA,False, Saturday
 ,Eyepieces, November 7, 2015,OCULARS,False, Saturday
 ,1998-2010 major-leaguer Kapler, November 7, 2015,GABE,False, Saturday
 ,Suffix on an AriZona can, November 7, 2015,ADE,False, Saturday
 ,Wood shop equipment, November 7, 2015,LATHES,False, Saturday
 ,"Norm of ""This Old House""", November 7, 2015,ABRAM,False, Saturday
 ,Some 4-Across output, November 7, 2015,XRAYS,False, Saturday
 ,Reactions to good news, November 7, 2015,YAYS,False, Saturday
 ,One way to wonder, November 7, 2015,ALOUD,False, Saturday
 ,"Unit equal to 254,000 angstroms", November 7, 2015,MIL,False, Saturday
 ,Annoying sort, November 7, 2015,GNAT,False, Saturday
 ,Title heroine of a Massenet opera, November 7, 2015,MANON,False, Saturday
 ,Striped animal in a zoo, November 7, 2015,OKAPI,False, Saturday
 ,Pastrami holder, November 7, 2015,JEWISHRYE,False, Saturday
 ,They're not what's expected, November 7, 2015,ANOMALIES,False, Saturday
 ,Higher-up sports figure?, November 7, 2015,SALARYCAP,False, Saturday
 ,Captain Hook attended it, November 7, 2015,ETON,False, Saturday
 ,"Puts through the gantlet, say", November 7, 2015,HAZES,False, Saturday
 ,Firearm mechanism, November 7, 2015,EJECTOR,False, Saturday
 ,One of the 27 regions of France, November 7, 2015,CORSICA,False, Saturday
 ,"""Selma"" director DuVernay", November 7, 2015,AVA,False, Saturday
 ,Banja Luka is its second-largest city, November 7, 2015,BOSNIA,False, Saturday
 ,They charge a lot for their cars, November 7, 2015,TESLA,False, Saturday
 ,North-of-the-border boor, November 7, 2015,HOSER,False, Saturday
 ,Cold ones haven't been cracked, November 7, 2015,CASES,False, Saturday
 ,Lexington's ___ Arena, November 7, 2015,RUPP,False, Saturday
 ,Card catalog abbr., November 7, 2015,AUTH,False, Saturday
 ,It may be written in stone, November 7, 2015,RUNE,False, Saturday
 ,Hieroglyphics symbol, November 7, 2015,ASP,False, Saturday
 ,"Issy-___-Moulineaux, France", November 7, 2015,LES,False, Saturday
HAVING ASPIRATIONS,Animals at a football game, November 15, 2015,MASCOTS,False, Sunday
HAVING ASPIRATIONS,Antithesis of brashness, November 15, 2015,TIMIDITY,False, Sunday
HAVING ASPIRATIONS,"One carrying a spiked club, maybe", November 15, 2015,OGRE,False, Sunday
HAVING ASPIRATIONS,Case for a lawyer, November 15, 2015,ATTACHE,False, Sunday
HAVING ASPIRATIONS,Lay bare, November 15, 2015,UNCLOTHE,False, Sunday
HAVING ASPIRATIONS,Worker hardly making a living wage, November 15, 2015,PEON,False, Sunday
HAVING ASPIRATIONS,"""So You Think You Can Dance,"" say?", November 15, 2015,THEWHIRLEDSERIES,True, Sunday
HAVING ASPIRATIONS,School for James Bond, November 15, 2015,ETON,False, Sunday
HAVING ASPIRATIONS,Plenty, November 15, 2015,TONS,False, Sunday
HAVING ASPIRATIONS,East German secret police, November 15, 2015,STASI,False, Sunday
HAVING ASPIRATIONS,"Some letter enclosures, for short", November 15, 2015,SASES,False, Sunday
