title,clue,date,year,answer,unique,day
 ,"Unwakeable, say", January 3, 2013,INACOMA,False, Thursday
 ,"""No use arguing with me""", January 3, 2013,IINSIST,False, Thursday
 ,"It took 70 years to complete, in brief", January 3, 2013,OED,False, Thursday
 ,Vintner's need, January 3, 2013,VAT,False, Thursday
 ,Cockney abode, January 3, 2013,OME,False, Thursday
 ,Chateau ___ Michelle, January 3, 2013,STE,False, Thursday
 ,Tex-Mex order, January 3, 2013,TOSTADA,False, Thursday
 ,Swimmer, January 3, 2013,NATATOR,False, Thursday
 ,Go beyond, January 3, 2013,OUTSTEP,False, Thursday
 ,"""Any ___?""", January 3, 2013,TAKERS,False, Thursday
 ,Be a tippler, January 3, 2013,TOPE,False, Thursday
 ,Bookish, January 3, 2013,LITERARY,False, Thursday
 ,"Single, slangily", January 3, 2013,ACE,False, Thursday
 ,Dreams up, January 3, 2013,IMAGINES,False, Thursday
 ,Ready for a drive, January 3, 2013,TEED,False, Thursday
 ,"Hit hard, as the brakes", January 3, 2013,SLAMON,False, Thursday
 ,"Was on tour, in a way", January 3, 2013,TROUPED,False, Thursday
 ,Most light, January 3, 2013,AIRIEST,False, Thursday
 ,Earthen casserole dish, January 3, 2013,TERRINE,False, Thursday
 ,"Susan of ""L.A. Law""", January 3, 2013,DEY,False, Thursday
 ,"Not just threaten, say", January 3, 2013,SUE,False, Thursday
 ,Japanese vegetable, January 3, 2013,UDO,False, Thursday
 ,Group of whales, January 3, 2013,GAM,False, Thursday
 ,Some map lines, January 3, 2013,ISOBARS,False, Thursday
 ,Old guitarlike instrument, January 3, 2013,BANDORE,True, Thursday
 ,Tight situations, January 3, 2013,SCRAPES,False, Thursday
 ,Country where marinated bear is a specialty food, January 3, 2013,ESTONIA,False, Thursday
 ,Serious rap, January 3, 2013,MURDERONE,False, Thursday
 ,Sports coup, January 3, 2013,HOLEINONE,False, Thursday
 ,Former San Francisco mayor Joseph, January 3, 2013,ALIOTO,False, Thursday
 ,"Make a hard, low hit that's caught", January 3, 2013,LINEOUT,False, Thursday
 ,Causes, January 3, 2013,LEADSTO,False, Thursday
 ,Univ. body, January 3, 2013,FAC,False, Thursday
 ,Inversely egg-shaped, January 3, 2013,OBOVATE,False, Thursday
 ,"Like ""The Karate Kid"" and ""Total Recall""", January 3, 2013,REMADE,False, Thursday
 ,Enliven, January 3, 2013,ANIMATE,False, Thursday
 ,It helps one get a grip, January 3, 2013,PINETAR,False, Thursday
 ,Special ___, January 3, 2013,OPS,False, Thursday
 ,Three-pronged fishing spear, January 3, 2013,LEISTER,False, Thursday
 ,Steve Martin romantic comedy, January 3, 2013,LASTORY,False, Thursday
 ,Bewhiskered animals, January 3, 2013,OTTERS,False, Thursday
 ,Purchase with a cell phone, January 3, 2013,DATAPLAN,True, Thursday
 ,"Priory in ""The Da Vinci Code""", January 3, 2013,SION,False, Thursday
 ,Kitchen meas., January 3, 2013,TSP,False, Thursday
 ,Alias, January 3, 2013,AKA,False, Thursday
 ,Diamonds, January 3, 2013,ICE,False, Thursday
 ,Lab sight, January 3, 2013,TESTTUBE,False, Thursday
 ,Two-time Romanian president Ion, January 3, 2013,ILIESCU,False, Thursday
 ,"Writer of the story on which ""All About Eve"" is based", January 3, 2013,MARYORR,False, Thursday
 ,"Athos, to Porthos, to Aramis", January 3, 2013,AMI,False, Thursday
 ,Has a cow, January 3, 2013,GOESAPE,False, Thursday
 ,"John Hancock, e.g.", January 3, 2013,INSURER,False, Thursday
 ,Hockey Hall of Fame site, January 3, 2013,TORONTO,False, Thursday
 ,It.'s here, January 3, 2013,EUR,False, Thursday
 ,Inferior imitator, January 3, 2013,EPIGONE,False, Thursday
 ,Ancient Roman coins, January 3, 2013,DENARII,False, Thursday
 ,Extreme cruelty, January 3, 2013,SADISM,False, Thursday
 ,Tree whose wood is used in guitar-making, January 3, 2013,REDASH,False, Thursday
 ,Abase, January 3, 2013,DEMEAN,False, Thursday
 ,Dick Tracy's girl, January 3, 2013,TESS,False, Thursday
 ,Spoiled, January 3, 2013,BAD,False, Thursday
 ,Aust. currency, January 3, 2013,DOL,False, Thursday
 ,In-box material for some agents, March 30, 2013,SCRIPTS,False, Saturday
 ,"Red, white and blue group", March 30, 2013,TEAMUSA,False, Saturday
 ,Stock pantomime character, March 30, 2013,PIERROT,False, Saturday
 ,Decorative server, March 30, 2013,SAMOVAR,False, Saturday
 ,Ahead, March 30, 2013,INSTORE,False, Saturday
 ,Wise words, March 30, 2013,PROVERB,False, Saturday
 ,Prefix with car, March 30, 2013,ECO,False, Saturday
 ,Boglike, March 30, 2013,MIRY,False, Saturday
 ,Puts one's foot down, March 30, 2013,TREADS,False, Saturday
 ,A cyclone is a big one, March 30, 2013,LOW,False, Saturday
 ,Wisconsin port, March 30, 2013,KENOSHA,False, Saturday
 ,Bad start?, March 30, 2013,MIS,False, Saturday
 ,Put to work, March 30, 2013,UTILIZED,False, Saturday
 ,"Writer of the lines ""Pigeons on the grass alas. / Pigeons on the grass alas""", March 30, 2013,STEIN,False, Saturday
 ,"""The Mikado"" weapon", March 30, 2013,SNEE,False, Saturday
 ,Emperor who built the Domus Aurea, March 30, 2013,NERO,False, Saturday
 ,Gerontologist's study, March 30, 2013,THEAGINGPROCESS,True, Saturday
 ,You might hear a children's song in one, March 30, 2013,LILT,False, Saturday
 ,Some fairy story villains, March 30, 2013,HAGS,False, Saturday
 ,Dispatch, March 30, 2013,HASTE,False, Saturday
 ,"Watching the big game, say", March 30, 2013,ONSAFARI,False, Saturday
 ,Army missions, March 30, 2013,OPS,False, Saturday
 ,"Like Rome, it's said", March 30, 2013,ETERNAL,False, Saturday
 ,"Blue, in a way: Abbr.", March 30, 2013,DEM,False, Saturday
 ,Defiant response, March 30, 2013,MAKEME,False, Saturday
 ,"Skating spot, maybe", March 30, 2013,LAKE,False, Saturday
 ,"Symbol of elasticity, in economics", March 30, 2013,ETA,False, Saturday
 ,Paper work, March 30, 2013,ORIGAMI,False, Saturday
 ,"Server of food that may be steamed, fried or raw", March 30, 2013,CLAMBAR,False, Saturday
 ,Went in tandem?, March 30, 2013,PEDALED,False, Saturday
 ,Many are found on beaches, March 30, 2013,RESORTS,False, Saturday
 ,Gets down, March 30, 2013,SADDENS,False, Saturday
 ,Nonsense, March 30, 2013,EYEWASH,False, Saturday
 ,Door-to-door delivery, March 30, 2013,SPIEL,False, Saturday
 ,Important part of mayo, March 30, 2013,CINCO,False, Saturday
 ,Plant more crops in, March 30, 2013,RESOW,False, Saturday
 ,N.Y.C. line, March 30, 2013,IRT,False, Saturday
 ,Alpha senior?, March 30, 2013,PROMKING,True, Saturday
 ,One side in the Revolutionary War, March 30, 2013,TORIES,False, Saturday
 ,Serious, March 30, 2013,STERN,False, Saturday
 ,Common 31-Down: Abbr., March 30, 2013,TSP,False, Saturday
 ,Saltier, March 30, 2013,EARTHIER,False, Saturday
 ,Neither good nor evil, March 30, 2013,AMORAL,False, Saturday
 ,Dance element, March 30, 2013,MOVE,False, Saturday
 ,Iris's location, March 30, 2013,UVEA,False, Saturday
 ,Orangish gem, March 30, 2013,SARD,False, Saturday
 ,Wall St. manipulators, March 30, 2013,ARBS,False, Saturday
 ,"1968 #2 hit with the lyric ""My love for you is way out of line""", March 30, 2013,YOUNGGIRL,True, Saturday
 ,Dance elements, March 30, 2013,STEPS,False, Saturday
 ,Mustang competitor, March 30, 2013,MIATA,False, Saturday
 ,Inti worshipers, March 30, 2013,INCAS,False, Saturday
 ,End of a dictionary, March 30, 2013,ZEES,False, Saturday
 ,At one time in the past?, March 30, 2013,ERST,False, Saturday
 ,Prescribed amount, March 30, 2013,DOSE,False, Saturday
 ,Town in '44 headlines, March 30, 2013,STLO,False, Saturday
 ,Gracile, March 30, 2013,THIN,False, Saturday
 ,Ones unable to swim straight?, March 30, 2013,EELS,False, Saturday
 ,Bag, March 30, 2013,SNARE,False, Saturday
 ,"""Kiss Me, Kate"" song", March 30, 2013,IHATEMEN,True, Saturday
 ,"""Gimme a break!""", March 30, 2013,OHPLEASE,False, Saturday
 ,XX, March 30, 2013,FEMALE,False, Saturday
 ,Annie once played by Ethel Merman, March 30, 2013,OAKLEY,False, Saturday
 ,Iridescent material, March 30, 2013,NACRE,False, Saturday
 ,Messing around on TV?, March 30, 2013,DEBRA,False, Saturday
 ,Members of les Nations Unies, March 30, 2013,ETATS,False, Saturday
 ,Reed section?, March 30, 2013,MARSH,False, Saturday
 ,Items in buckets, March 30, 2013,MOPS,False, Saturday
 ,Forte, March 30, 2013,AREA,False, Saturday
 ,Privateer who captained the Blessed William, March 30, 2013,KIDD,False, Saturday
 ,Quaint shout, March 30, 2013,EGAD,False, Saturday
 ,They may be checked at an airport, March 30, 2013,IDS,False, Saturday
 ,Part of a barn, March 30, 2013,MOW,False, Saturday
 ,Barbershop floor sweepings, December 31, 2012,HAIR,False, Monday
 ,"Cuts at an angle, as a mirror", December 31, 2012,BEVELS,False, Monday
 ,"Car navigation aid, for short", December 31, 2012,GPS,False, Monday
 ,Balm ingredient, December 31, 2012,ALOE,False, Monday
 ,"""Grease"" co-star Newton-John", December 31, 2012,OLIVIA,False, Monday
 ,CD-___, December 31, 2012,ROM,False, Monday
 ,"Crisp, spicy cookies", December 31, 2012,GINGERSNAPS,False, Monday
 ,"Orangutan, e.g.", December 31, 2012,APE,False, Monday
 ,"Scottish form of ""John""", December 31, 2012,IAN,False, Monday
 ,First son of Seth, December 31, 2012,ENOS,False, Monday
 ,Kilmer of Hollywood, December 31, 2012,VAL,False, Monday
 ,Prepares oneself, December 31, 2012,GETSSET,False, Monday
 ,In the open, December 31, 2012,OVERT,False, Monday
 ,Bit of fireplace residue, December 31, 2012,ASH,False, Monday
 ,Triangular pieces of browned bread, December 31, 2012,TOASTPOINTS,True, Monday
 ,Student transcript fig., December 31, 2012,GPA,False, Monday
 ,Hannibal Lecter's choice of wine, December 31, 2012,CHIANTI,False, Monday
 ,"""Marching"" insects", December 31, 2012,ANTS,False, Monday
 ,Even the slightest bit, December 31, 2012,ATALL,False, Monday
 ,Sound boosters, December 31, 2012,AMPS,False, Monday
 ,Golf reservation, December 31, 2012,TEETIME,False, Monday
 ,Towing org., December 31, 2012,AAA,False, Monday
 ,Orange snacks, December 31, 2012,CHEESECURLS,False, Monday
 ,Band's booking, December 31, 2012,GIG,False, Monday
 ,Friars Club event, December 31, 2012,ROAST,False, Monday
 ,"U.F.O. shapes, traditionally", December 31, 2012,SAUCERS,False, Monday
 ,Prominent part of a basset hound, December 31, 2012,EAR,False, Monday
 ,"Falco of ""The Sopranos""", December 31, 2012,EDIE,False, Monday
 ,"Web address, for short", December 31, 2012,URL,False, Monday
 ,"Ambulance destinations, in brief", December 31, 2012,ERS,False, Monday
 ,"17-, 30- and 45-Across, literally and figuratively", December 31, 2012,FINGERFOODS,True, Monday
 ,Letter before omega, December 31, 2012,PSI,False, Monday
 ,Start of a play, December 31, 2012,ACTONE,False, Monday
 ,Make a show-offy basket, December 31, 2012,DUNK,False, Monday
 ,"""On the other hand ...""", December 31, 2012,YET,False, Monday
 ,Nobel laureate Mandela, December 31, 2012,NELSON,False, Monday
 ,Remain, December 31, 2012,STAY,False, Monday
 ,Witch, December 31, 2012,HAG,False, Monday
 ,Muhammad ___, December 31, 2012,ALI,False, Monday
 ,Charged particle, December 31, 2012,ION,False, Monday
 ,TV's Philbin, December 31, 2012,REGIS,False, Monday
 ,East Indies island famous for its 19-Acrosses, December 31, 2012,BORNEO,False, Monday
 ,Pro golfer Ernie, December 31, 2012,ELS,False, Monday
 ,Ivy growth, December 31, 2012,VINE,False, Monday
 ,"Welsh form of ""John""", December 31, 2012,EVAN,False, Monday
 ,"Surgery that takes weight off, informally", December 31, 2012,LIPO,False, Monday
 ,Vidal ___ (shampoo brand), December 31, 2012,SASSOON,False, Monday
 ,Carved idol, December 31, 2012,GRAVENIMAGE,False, Monday
 ,Genre for Andy Warhol, December 31, 2012,POPART,False, Monday
 ,"Processes, as ore", December 31, 2012,SMELTS,False, Monday
 ,Toward the rising sun, December 31, 2012,EAST,False, Monday
 ,Lady ___ (pop diva), December 31, 2012,GAGA,False, Monday
 ,Provider of N.F.L. coverage, December 31, 2012,ESPN,False, Monday
 ,"""I can't take anymore!""", December 31, 2012,THATTEARSIT,False, Monday
 ,Strategic maneuver, December 31, 2012,TACTIC,False, Monday
 ,"""La Dolce ___""", December 31, 2012,VITA,False, Monday
 ,SeaWorld whale, December 31, 2012,SHAMU,False, Monday
 ,Bathroom floor workers, December 31, 2012,TILERS,False, Monday
 ,Amigo, December 31, 2012,PAL,False, Monday
 ,Observes, December 31, 2012,SEES,False, Monday
 ,Had a meal, December 31, 2012,ATE,False, Monday
 ,Low poker holding, December 31, 2012,PAIR,False, Monday
 ,Droops, December 31, 2012,SAGS,False, Monday
 ,Gloria of Miami Sound Machine, December 31, 2012,ESTEFAN,False, Monday
 ,Goosebump-producing, December 31, 2012,CREEPY,False, Monday
 ,Like some voices after shouting, December 31, 2012,HOARSE,False, Monday
 ,Fashion icon Ralph, December 31, 2012,LAUREN,False, Monday
 ,Ride the waves on a board, December 31, 2012,SURF,False, Monday
 ,Dirt clumps, December 31, 2012,CLODS,False, Monday
 ,They're rolled in craps, December 31, 2012,DICE,False, Monday
 ,Worldwide: Abbr., December 31, 2012,INTL,False, Monday
 ,Swelled heads, December 31, 2012,EGOS,False, Monday
 ,Record producer Brian, December 31, 2012,ENO,False, Monday
 ,Not at home, December 31, 2012,OUT,False, Monday
 ,Genetic stuff, December 31, 2012,DNA,False, Monday
 ,Where clouds are, December 31, 2012,SKY,False, Monday
 ,Dacha or villa, January 1, 2013,ABODE,False, Tuesday
 ,Rock used to make sparks, January 1, 2013,FLINT,False, Tuesday
 ,Equine : horse :: vulpine : ___, January 1, 2013,FOX,False, Tuesday
 ,Unsophisticated sorts, January 1, 2013,RUBES,False, Tuesday
 ,Storm tracker, January 1, 2013,RADAR,False, Tuesday
 ,Dined, January 1, 2013,ATE,False, Tuesday
 ,End-of-semester doings, January 1, 2013,EXAMS,False, Tuesday
 ,"With 61-Across, goal of Frederick Douglass and Harriet Beecher Stowe", January 1, 2013,ABOLITION,False, Tuesday
 ,Big book, January 1, 2013,TOME,False, Tuesday
 ,Disclosure to a loan applicant: Abbr., January 1, 2013,APR,False, Tuesday
 ,U.S. capital and environs, January 1, 2013,DCAREA,False, Tuesday
 ,"With 51-Across, presidential order signed on January 1, 1863", January 1, 2013,EMANCIPATION,False, Tuesday
 ,Hit it off with, January 1, 2013,TAKETO,False, Tuesday
 ,Old Russian leaders, January 1, 2013,TSARS,False, Tuesday
 ,Art movement for Picasso, January 1, 2013,CUBISM,False, Tuesday
 ,Scrooge player Alastair, January 1, 2013,SIM,False, Tuesday
 ,Stockyard call, January 1, 2013,MOO,False, Tuesday
 ,"With 39-Across, signer of the 23-/51-Across", January 1, 2013,ABRAHAM,False, Tuesday
 ,See 37-Across, January 1, 2013,LINCOLN,False, Tuesday
 ,Jetsam locale, January 1, 2013,SEA,False, Tuesday
 ,"Rapper with the #1 album ""Hip Hop Is Dead""", January 1, 2013,NAS,False, Tuesday
 ,Almost, January 1, 2013,NEARLY,False, Tuesday
 ,"___-Detoo of ""Star Wars""", January 1, 2013,ARTOO,False, Tuesday
 ,Signs of spring, January 1, 2013,ROBINS,False, Tuesday
 ,See 23-Across, January 1, 2013,PROCLAMATION,False, Tuesday
 ,Acquired with little or no effort, January 1, 2013,CAMEBY,False, Tuesday
 ,TV's Sue ___ Langdon, January 1, 2013,ANE,False, Tuesday
 ,Romance, January 1, 2013,LOVE,False, Tuesday
 ,See 18-Across, January 1, 2013,OFSLAVERY,True, Tuesday
 ,"""Holy Toledo!""", January 1, 2013,ZOWIE,False, Tuesday
 ,"""It's f-f-freezing!""", January 1, 2013,BRR,False, Tuesday
 ,Salsa singer Cruz, January 1, 2013,CELIA,False, Tuesday
 ,Lectern, January 1, 2013,STAND,False, Tuesday
 ,Jazz style, January 1, 2013,BOP,False, Tuesday
 ,Rickover known as the Father of the Nuclear Navy, January 1, 2013,HYMAN,False, Tuesday
 ,Imbeciles, January 1, 2013,ASSES,False, Tuesday
 ,Mountain ridge, January 1, 2013,ARETE,False, Tuesday
 ,Big-bosomed, January 1, 2013,BUXOM,False, Tuesday
 ,Time's Person of the Year for 2008 and 2012, January 1, 2013,OBAMA,False, Tuesday
 ,Loss of faculties, January 1, 2013,DEMENTIA,False, Tuesday
 ,Beginning of summer?, January 1, 2013,ESS,False, Tuesday
 ,Fruity iced beverage, January 1, 2013,FRAPPE,False, Tuesday
 ,Runners of experiments, January 1, 2013,LABRATS,False, Tuesday
 ,Nuptial vow, January 1, 2013,IDO,False, Tuesday
 ,Old-time actress Nita, January 1, 2013,NALDI,False, Tuesday
 ,Knit fabric in lingerie and swimwear, January 1, 2013,TRICOT,False, Tuesday
 ,Like a fly ball off the foul pole, January 1, 2013,FAIR,False, Tuesday
 ,Tribe encountered by Lewis and Clark, January 1, 2013,OTOE,False, Tuesday
 ,Lucy Lawless title role, January 1, 2013,XENA,False, Tuesday
 ,Bronzes, January 1, 2013,TANS,False, Tuesday
 ,Quarterback Troy, January 1, 2013,AIKMAN,False, Tuesday
 ,Legal tender, January 1, 2013,CASH,False, Tuesday
 ,Labor, January 1, 2013,TOIL,False, Tuesday
 ,Omnia vincit ___, January 1, 2013,AMOR,False, Tuesday
 ,Move on casters, January 1, 2013,ROLL,False, Tuesday
 ,LG Electronics competitor, January 1, 2013,SONY,False, Tuesday
 ,House in Havana, January 1, 2013,CASA,False, Tuesday
 ,"Above, in Berlin", January 1, 2013,UBER,False, Tuesday
 ,Misbehaver, January 1, 2013,BRAT,False, Tuesday
 ,"Role for diminutive Verne Troyer in ""Austin Powers"" films", January 1, 2013,MINIME,False, Tuesday
 ,Artist Chagall, January 1, 2013,MARC,False, Tuesday
 ,"""99 Luftballons"" singer, 1984", January 1, 2013,NENA,False, Tuesday
 ,"Made a random selection, in a way", January 1, 2013,CASTLOTS,True, Tuesday
 ,Sunny rooms, January 1, 2013,SOLARIA,False, Tuesday
 ,German auto make, January 1, 2013,OPEL,False, Tuesday
 ,Jerry of stage and screen, January 1, 2013,ORBACH,False, Tuesday
 ,Canopy tree, January 1, 2013,BANYAN,False, Tuesday
 ,Comment from a kvetcher, January 1, 2013,OYVEY,False, Tuesday
 ,Early Great Plains residents, January 1, 2013,IOWAS,False, Tuesday
 ,Sheeplike, January 1, 2013,OVINE,False, Tuesday
 ,Imperatives, January 1, 2013,NEEDS,False, Tuesday
 ,All-time career batting average leader, January 1, 2013,COBB,False, Tuesday
 ,Early Michael Jackson hairstyle, January 1, 2013,AFRO,False, Tuesday
 ,Car sticker fig., January 1, 2013,MSRP,False, Tuesday
 ,Tree in many street names, January 1, 2013,ELM,False, Tuesday
 ,"When doubled, a Gabor", January 1, 2013,ZSA,False, Tuesday
 ,It'll curl your hair, December 4, 2012,PERM,False, Tuesday
 ,"Hushed ""Wanna hear something?!""", December 4, 2012,PSST,False, Tuesday
 ,"Lou who sang ""You'll Never Find Another Love Like Mine""", December 4, 2012,RAWLS,False, Tuesday
 ,Muslim leader, December 4, 2012,IMAM,False, Tuesday
 ,Sharpen, December 4, 2012,HONE,False, Tuesday
 ,Force out, December 4, 2012,EVICT,False, Tuesday
 ,Small treat for a coffee break, December 4, 2012,MINIDONUT,True, Tuesday
 ,Post-lecture session, December 4, 2012,QANDA,False, Tuesday
 ,Weapons-testing area, December 4, 2012,PROVINGGROUND,False, Tuesday
 ,Govt.-issued ID, December 4, 2012,SSN,False, Tuesday
 ,Monogram in '50s politics, December 4, 2012,AES,False, Tuesday
 ,"Holy communion, e.g.", December 4, 2012,RITUAL,False, Tuesday
 ,Prefix with polar or cameral, December 4, 2012,UNI,False, Tuesday
 ,Wood-shaping tool, December 4, 2012,ADZE,False, Tuesday
 ,Actress Zadora, December 4, 2012,PIA,False, Tuesday
 ,Subject of a Euclidean treatise, December 4, 2012,PLANEGEOMETRY,False, Tuesday
 ,Former home of the Mets, December 4, 2012,SHEA,False, Tuesday
 ,FedEx competitor, December 4, 2012,DHL,False, Tuesday
 ,Deep-six, December 4, 2012,TOSS,False, Tuesday
 ,Cheap seating area in a theater, December 4, 2012,PEANUTGALLERY,False, Tuesday
 ,Lob's path, December 4, 2012,ARC,False, Tuesday
 ,Some coll. tests, December 4, 2012,GRES,False, Tuesday
 ,France's ___ de R, December 4, 2012,ILE,False, Tuesday
 ,"Hawaiian ""thank you""", December 4, 2012,MAHALO,False, Tuesday
 ,French article, December 4, 2012,UNE,False, Tuesday
 ,"""Very interesting ...""", December 4, 2012,HMM,False, Tuesday
 ,Bride in 1956 news, December 4, 2012,PRINCESSGRACE,True, Tuesday
 ,Idaho's capital, December 4, 2012,BOISE,False, Tuesday
 ,"""As requested ...""", December 4, 2012,HEREYOUGO,True, Tuesday
 ,Lunchbox treats, December 4, 2012,OREOS,False, Tuesday
 ,"Earth, to Brahms", December 4, 2012,ERDE,False, Tuesday
 ,From the top, December 4, 2012,ANEW,False, Tuesday
 ,"""The Man Who ___ There""", December 4, 2012,WASNT,False, Tuesday
 ,"U.S. 1, e.g.", December 4, 2012,ROAD,False, Tuesday
 ,U.S. 1 and others: Abbr., December 4, 2012,RTES,False, Tuesday
 ,"Gussies up, in modern slang", December 4, 2012,PIMPS,True, Tuesday
 ,Mideast moguls, December 4, 2012,EMIRS,False, Tuesday
 ,Kept talking and talking, December 4, 2012,RANON,False, Tuesday
 ,Year of Super Bowl XXXVIII, December 4, 2012,MMIV,False, Tuesday
 ,"Call a radio host, say", December 4, 2012,PHONEIN,False, Tuesday
 ,Troubadour's repertoire, December 4, 2012,SONGS,False, Tuesday
 ,"""The children were nestled all ___ in their beds""", December 4, 2012,SNUG,False, Tuesday
 ,Four: Prefix, December 4, 2012,TETR,False, Tuesday
 ,"""Dies Irae,"" e.g.", December 4, 2012,REQUIEM,False, Tuesday
 ,___-garde, December 4, 2012,AVANT,False, Tuesday
 ,Clapping monkey or chattering teeth, December 4, 2012,WINDUPTOY,False, Tuesday
 ,"TV screen choice, for short", December 4, 2012,LCD,False, Tuesday
 ,Subway stop: Abbr., December 4, 2012,STA,False, Tuesday
 ,William and Harry's mother, December 4, 2012,DIANA,False, Tuesday
 ,Ricelike pasta, December 4, 2012,ORZO,False, Tuesday
 ,What hoity-toity people put on, December 4, 2012,AIRS,False, Tuesday
 ,Major chip maker, December 4, 2012,LAYS,False, Tuesday
 ,___ Bator, December 4, 2012,ULAN,False, Tuesday
 ,Eastern leaders, December 4, 2012,AGHAS,False, Tuesday
 ,Big name in computers, December 4, 2012,DELL,False, Tuesday
 ,August bake sale inventory, December 4, 2012,PEACHPIES,False, Tuesday
 ,Slight advantage, December 4, 2012,EDGE,False, Tuesday
 ,"To be, to Bernadette", December 4, 2012,ETRE,False, Tuesday
 ,Target of a filter, December 4, 2012,SPAM,False, Tuesday
 ,Queen in Greek myth, December 4, 2012,HERA,False, Tuesday
 ,Least pulchritudinous, December 4, 2012,UGLIEST,False, Tuesday
 ,1982 Jeff Bridges flick, December 4, 2012,TRON,False, Tuesday
 ,Kind of oil, December 4, 2012,LINSEED,False, Tuesday
 ,Somber song, December 4, 2012,ELEGY,False, Tuesday
 ,Hot crime topic?, December 4, 2012,ARSON,False, Tuesday
 ,"Nutritional datum, in brief", December 4, 2012,USRDA,False, Tuesday
 ,Visit in a ghostly way, December 4, 2012,HAUNT,False, Tuesday
 ,"""Me and Bobby ___""", December 4, 2012,MCGEE,False, Tuesday
 ,Cat calls, December 4, 2012,MEOWS,False, Tuesday
 ,"""Burlesque"" co-star, 2010", December 4, 2012,CHER,False, Tuesday
 ,Architect Saarinen, December 4, 2012,EERO,False, Tuesday
 ,Jet engine sound, December 4, 2012,ROAR,False, Tuesday
 ,Cellist's purchase, December 4, 2012,BOW,False, Tuesday
 ,___ pro nobis, December 4, 2012,ORA,False, Tuesday
 ,Needle holder, December 6, 2012,TACH,False, Thursday
 ,Substances high on the 49-Across, December 6, 2012,BASES,False, Thursday
 ,Ring, December 6, 2012,PHONE,False, Thursday
 ,Federal watchdog agcy., December 6, 2012,OSHA,False, Thursday
 ,Complete, December 6, 2012,UNCUT,False, Thursday
 ,Swear, December 6, 2012,AVOW,False, Thursday
 ,Half an Asian capital?, December 6, 2012,PHNOM,False, Thursday
 ,Cache, December 6, 2012,STORE,False, Thursday
 ,End of a haircut?, December 6, 2012,NAPE,False, Thursday
 ,___-engine, December 6, 2012,AERO,False, Thursday
 ,Stick (to), December 6, 2012,HEW,False, Thursday
 ,Vixen feature, December 6, 2012,ANTLER,False, Thursday
 ,Leaned in one direction, December 6, 2012,TRENDED,False, Thursday
 ,"""Typee"" sequel", December 6, 2012,OMOO,False, Thursday
 ,Verbalized, December 6, 2012,ORAL,False, Thursday
 ,Won, December 6, 2012,TRIUMPHED,False, Thursday
 ,Delivery person, December 6, 2012,OBGYN,False, Thursday
 ,Programs, December 6, 2012,CODES,False, Thursday
 ,Nigerian native, December 6, 2012,IBO,False, Thursday
 ,House starter or ender, December 6, 2012,WARE,False, Thursday
 ,Substance in the middle of the 49-Across, December 6, 2012,WATER,False, Thursday
 ,Program, December 6, 2012,PLAN,False, Thursday
 ,Actress Long, December 6, 2012,NIA,False, Thursday
 ,Avid, December 6, 2012,EAGER,False, Thursday
 ,Lifts, December 6, 2012,BUOYS,False, Thursday
 ,Contemporary of Aeschylus, December 6, 2012,SOPHOCLES,False, Thursday
 ,"N.L. East team, informally", December 6, 2012,PHILS,False, Thursday
 ,Place for cargo, December 6, 2012,HOLD,False, Thursday
 ,Fictional captive in carbonite, December 6, 2012,HANSOLO,False, Thursday
 ,Theme of this puzzle, December 6, 2012,PHSCALE,True, Thursday
 ,Mich. neighbor, December 6, 2012,WIS,False, Thursday
 ,Destructive pest, December 6, 2012,APHID,False, Thursday
 ,___-Tass news agency, December 6, 2012,ITAR,False, Thursday
 ,Foolable, December 6, 2012,NAIVE,False, Thursday
 ,DVR system, December 6, 2012,TIVO,False, Thursday
 ,Pop, December 6, 2012,SODA,False, Thursday
 ,Hold off, December 6, 2012,DEFER,False, Thursday
 ,Six-Day War leader Weizman, December 6, 2012,EZER,False, Thursday
 ,Some map lines: Abbr., December 6, 2012,HWYS,False, Thursday
 ,Substances low on the 49-Across, December 6, 2012,ACIDS,False, Thursday
 ,Capitol V.I.P.'s: Abbr., December 6, 2012,SENS,False, Thursday
 ,Bit of attire for Mr. Monopoly, December 6, 2012,TOPHAT,False, Thursday
 ,"""The Mary Tyler Moore Show"" co-star", December 6, 2012,ASNER,False, Thursday
 ,Arrange, December 6, 2012,CHOREOGRAPH,False, Thursday
 ,Deli choice, December 6, 2012,HAMONRYE,False, Thursday
 ,Whole lot, December 6, 2012,BUSHEL,False, Thursday
 ,Chipped in, December 6, 2012,ANTED,False, Thursday
 ,Cargo vessel, December 6, 2012,SCOW,False, Thursday
 ,E.E.C. part: Abbr., December 6, 2012,EUR,False, Thursday
 ,More erotic, December 6, 2012,STEAMIER,False, Thursday
 ,Unreal, December 6, 2012,PHANTOM,False, Thursday
 ,Elliptical, December 6, 2012,OVAL,False, Thursday
 ,"""Fat chance!""", December 6, 2012,NOPE,False, Thursday
 ,Pitcher, December 6, 2012,EWER,False, Thursday
 ,Entre ___, December 6, 2012,NOUS,False, Thursday
 ,"Lieutenant ___ of ""Forrest Gump""", December 6, 2012,DAN,False, Thursday
 ,Command, December 6, 2012,ORDER,False, Thursday
 ,Lugs, December 6, 2012,TOTES,False, Thursday
 ,Speculate superficially, December 6, 2012,PHILOSOPHIZE,True, Thursday
 ,PayPal purchaser, December 6, 2012,EBAY,False, Thursday
 ,Gets into, December 6, 2012,DONS,False, Thursday
