category,author,title,num_comments,tags,article_url,time,recs_urls
entertainment,Andrew Belonsky,Morning Aural: Ray Parker Jr.,1,entertainment|music|music videos|ray parker jr.,https://www.queerty.com/morning-aural-ray-parker-jr-20080208,2008-02-08T11:06:39+00:00,
entertainment,Andrew Belonsky,Diva Cher Disrupting Grammy Duet?,33,entertainment|cher|gossip|grammy awards|music|nelly furtado|queerty,https://www.queerty.com/diva-cher-disrupting-grammy-duet-20080208,2008-02-08T10:10:50+00:00,
entertainment,Andrew Belonsky,Joel McHale Makes Us Higher,2,entertainment|gossip|heidi montag|joel mchale|media|music|queerty,https://www.queerty.com/joel-mchale-makes-us-higher-20080208,2008-02-08T09:31:47+00:00,http://saveondentalimplant.com/?utm_source=tboo&utm_medium=CPC&utm_term=Dental%20Implants&utm_campaign=DentalImplant_01_M&utm_targeting=gaycities-queerty&adid=37949983&subsrc=500284&src=Desktop&keyword=Dental%20Implants&token=CiQzOWFlNjFhZi1kNWVmLTRkNjktOWMzYi0yYzdiMzA0MjVjYjQSDXJpZ2h0cmVhY2gtc2M&campaign=34843910|http://saveondentalimplant.com/?utm_source=tboo&utm_medium=CPC&utm_term=Dental%20Implants&utm_campaign=DentalImplant_01_M&utm_targeting=gaycities-queerty&adid=37949983&subsrc=500284&src=Desktop&keyword=Dental%20Implants&token=CiQzOWFlNjFhZi1kNWVmLTRkNjktOWMzYi0yYzdiMzA0MjVjYjQSDXJpZ2h0cmVhY2gtc2M&campaign=34843910|https://www.queerty.com/model-charles-laurent-marchands-scruff-pics-no-longer-private-20161207|https://www.queerty.com/model-charles-laurent-marchands-scruff-pics-no-longer-private-20161207|https://plarium.com/play/en/vikings/005_village_anim_g?publisherID=gaycities-queerty&plid=101491&pxl=taboola_fr|https://plarium.com/play/en/vikings/005_village_anim_g?publisherID=gaycities-queerty&plid=101491&pxl=taboola_fr|http://www.queerty.com/man-says-too-big-bulge-got-him-kicked-out-of-sexist-public-pool-20140122|http://www.queerty.com/man-says-too-big-bulge-got-him-kicked-out-of-sexist-public-pool-20140122|http://definition.org/waltons-family-happened/?utm_source=Taboola&utm_medium=gaycities-queerty&utm_campaign=DEF_US_D_Taboola_33890_403776&utm_content=29356417|http://definition.org/waltons-family-happened/?utm_source=Taboola&utm_medium=gaycities-queerty&utm_campaign=DEF_US_D_Taboola_33890_403776&utm_content=29356417|http://www.queerty.com/full-frontal-scenes-suggest-sense8-actor-was-circumcised-between-roles-you-be-the-judge-20151216|http://www.queerty.com/full-frontal-scenes-suggest-sense8-actor-was-circumcised-between-roles-you-be-the-judge-20151216|http://www.livingly.com/The+Most+Daring+Dresses+on+the+Cannes+Red+Carpet?utm_source=tabo&utm_medium=cpc&utm_campaign=Tabo-LV-Specials-US-Desktop-Daring-Cannes-Dresses&utm_content=gaycities-queerty&utm_term=http%3A%2F%2Fwww1.pictures.zimbio.com%2Fmp%2FleBeaHZ5BbYx.jpg}&utm_term=http%3A%2F%2Fwww1.pictures.zimbio.com%2Fmp%2FleBeaHZ5BbYx.jpg_The+Most+Daring+Dresses+on+the+Cannes+Red+Carpet|http://www.livingly.com/The+Most+Daring+Dresses+on+the+Cannes+Red+Carpet?utm_source=tabo&utm_medium=cpc&utm_campaign=Tabo-LV-Specials-US-Desktop-Daring-Cannes-Dresses&utm_content=gaycities-queerty&utm_term=http%3A%2F%2Fwww1.pictures.zimbio.com%2Fmp%2FleBeaHZ5BbYx.jpg}&utm_term=http%3A%2F%2Fwww1.pictures.zimbio.com%2Fmp%2FleBeaHZ5BbYx.jpg_The+Most+Daring+Dresses+on+the+Cannes+Red+Carpet|https://www.queerty.com/photos-heres-every-male-celebrity-bared-2016-20161231|https://www.queerty.com/photos-heres-every-male-celebrity-bared-2016-20161231
entertainment,Andrew Belonsky,No Known Straight Survivors,2,entertainment|dazzle dancers|gay|logo|new york|viacom,https://www.queerty.com/no-known-straight-survivors-20080207,2008-02-07T18:56:20+00:00,http://saveondentalimplant.com/?utm_source=tboo&utm_medium=CPC&utm_term=Dental%20Implants&utm_campaign=DentalImplant_01_M&utm_targeting=gaycities-queerty&adid=37949983&subsrc=500284&src=Desktop&keyword=Dental%20Implants&token=CiQzOWFlNjFhZi1kNWVmLTRkNjktOWMzYi0yYzdiMzA0MjVjYjQSDXJpZ2h0cmVhY2gtc2M&campaign=34843910|http://saveondentalimplant.com/?utm_source=tboo&utm_medium=CPC&utm_term=Dental%20Implants&utm_campaign=DentalImplant_01_M&utm_targeting=gaycities-queerty&adid=37949983&subsrc=500284&src=Desktop&keyword=Dental%20Implants&token=CiQzOWFlNjFhZi1kNWVmLTRkNjktOWMzYi0yYzdiMzA0MjVjYjQSDXJpZ2h0cmVhY2gtc2M&campaign=34843910|https://www.queerty.com/model-charles-laurent-marchands-scruff-pics-no-longer-private-20161207|https://www.queerty.com/model-charles-laurent-marchands-scruff-pics-no-longer-private-20161207|https://plarium.com/play/en/vikings/005_village_anim_g?publisherID=gaycities-queerty&plid=101491&pxl=taboola_fr|https://plarium.com/play/en/vikings/005_village_anim_g?publisherID=gaycities-queerty&plid=101491&pxl=taboola_fr|http://www.queerty.com/man-says-too-big-bulge-got-him-kicked-out-of-sexist-public-pool-20140122|http://www.queerty.com/man-says-too-big-bulge-got-him-kicked-out-of-sexist-public-pool-20140122|http://definition.org/waltons-family-happened/?utm_source=Taboola&utm_medium=gaycities-queerty&utm_campaign=DEF_US_D_Taboola_33890_403776&utm_content=29356417|http://definition.org/waltons-family-happened/?utm_source=Taboola&utm_medium=gaycities-queerty&utm_campaign=DEF_US_D_Taboola_33890_403776&utm_content=29356417|http://www.queerty.com/full-frontal-scenes-suggest-sense8-actor-was-circumcised-between-roles-you-be-the-judge-20151216|http://www.queerty.com/full-frontal-scenes-suggest-sense8-actor-was-circumcised-between-roles-you-be-the-judge-20151216|http://www.livingly.com/The+Most+Daring+Dresses+on+the+Cannes+Red+Carpet?utm_source=tabo&utm_medium=cpc&utm_campaign=Tabo-LV-Specials-US-Desktop-Daring-Cannes-Dresses&utm_content=gaycities-queerty&utm_term=http%3A%2F%2Fwww1.pictures.zimbio.com%2Fmp%2FleBeaHZ5BbYx.jpg}&utm_term=http%3A%2F%2Fwww1.pictures.zimbio.com%2Fmp%2FleBeaHZ5BbYx.jpg_The+Most+Daring+Dresses+on+the+Cannes+Red+Carpet|http://www.livingly.com/The+Most+Daring+Dresses+on+the+Cannes+Red+Carpet?utm_source=tabo&utm_medium=cpc&utm_campaign=Tabo-LV-Specials-US-Desktop-Daring-Cannes-Dresses&utm_content=gaycities-queerty&utm_term=http%3A%2F%2Fwww1.pictures.zimbio.com%2Fmp%2FleBeaHZ5BbYx.jpg}&utm_term=http%3A%2F%2Fwww1.pictures.zimbio.com%2Fmp%2FleBeaHZ5BbYx.jpg_The+Most+Daring+Dresses+on+the+Cannes+Red+Carpet|https://www.queerty.com/photos-heres-every-male-celebrity-bared-2016-20161231|https://www.queerty.com/photos-heres-every-male-celebrity-bared-2016-20161231
entertainment,Andrew Belonsky,"Denton Mulls Diller, Death Wish",5,entertainment|barry diller|business|diane von furstenberg|gay|gossip|nick denton,https://www.queerty.com/denton-mulls-diller-death-wish-20080207,2008-02-07T17:07:46+00:00,http://saveondentalimplant.com/?utm_source=tboo&utm_medium=CPC&utm_term=Dental%20Implants&utm_campaign=DentalImplant_01_M&utm_targeting=gaycities-queerty&adid=37949983&subsrc=500284&src=Desktop&keyword=Dental%20Implants&token=CiQzOWFlNjFhZi1kNWVmLTRkNjktOWMzYi0yYzdiMzA0MjVjYjQSDXJpZ2h0cmVhY2gtc2M&campaign=34843910|http://saveondentalimplant.com/?utm_source=tboo&utm_medium=CPC&utm_term=Dental%20Implants&utm_campaign=DentalImplant_01_M&utm_targeting=gaycities-queerty&adid=37949983&subsrc=500284&src=Desktop&keyword=Dental%20Implants&token=CiQzOWFlNjFhZi1kNWVmLTRkNjktOWMzYi0yYzdiMzA0MjVjYjQSDXJpZ2h0cmVhY2gtc2M&campaign=34843910|https://www.queerty.com/model-charles-laurent-marchands-scruff-pics-no-longer-private-20161207|https://www.queerty.com/model-charles-laurent-marchands-scruff-pics-no-longer-private-20161207|https://plarium.com/play/en/vikings/005_village_anim_g?publisherID=gaycities-queerty&plid=101491&pxl=taboola_fr|https://plarium.com/play/en/vikings/005_village_anim_g?publisherID=gaycities-queerty&plid=101491&pxl=taboola_fr|http://www.queerty.com/man-says-too-big-bulge-got-him-kicked-out-of-sexist-public-pool-20140122|http://www.queerty.com/man-says-too-big-bulge-got-him-kicked-out-of-sexist-public-pool-20140122|http://zcretuzft.iflmylife.com/health/weight-transformations/?utm_campaign=Weight%20Loss%20Safe%20V2%20-%20Desktop&utm_source=taboola&utm_medium=gaycities-queerty&utm_content=http%3A%2F%2Fcdn.taboolasyndication.com%2Flibtrc%2Fstatic%2Fthumbnails%2Ffd105465aa544aa04b76ca7bfa6eabc8.jpg&utm_term=After+Losing+170lbs+Susan+Boyle+is+Unbelievably+Gorgeous|http://zcretuzft.iflmylife.com/health/weight-transformations/?utm_campaign=Weight%20Loss%20Safe%20V2%20-%20Desktop&utm_source=taboola&utm_medium=gaycities-queerty&utm_content=http%3A%2F%2Fcdn.taboolasyndication.com%2Flibtrc%2Fstatic%2Fthumbnails%2Ffd105465aa544aa04b76ca7bfa6eabc8.jpg&utm_term=After+Losing+170lbs+Susan+Boyle+is+Unbelievably+Gorgeous|http://www.queerty.com/full-frontal-scenes-suggest-sense8-actor-was-circumcised-between-roles-you-be-the-judge-20151216|http://www.queerty.com/full-frontal-scenes-suggest-sense8-actor-was-circumcised-between-roles-you-be-the-judge-20151216|http://www.livingly.com/The+Most+Daring+Dresses+on+the+Cannes+Red+Carpet?utm_source=tabo&utm_medium=cpc&utm_campaign=Tabo-LV-Specials-US-Desktop-Daring-Cannes-Dresses&utm_content=gaycities-queerty&utm_term=http%3A%2F%2Fwww1.pictures.zimbio.com%2Fmp%2FleBeaHZ5BbYx.jpg}&utm_term=http%3A%2F%2Fwww1.pictures.zimbio.com%2Fmp%2FleBeaHZ5BbYx.jpg_The+Most+Daring+Dresses+on+the+Cannes+Red+Carpet|http://www.livingly.com/The+Most+Daring+Dresses+on+the+Cannes+Red+Carpet?utm_source=tabo&utm_medium=cpc&utm_campaign=Tabo-LV-Specials-US-Desktop-Daring-Cannes-Dresses&utm_content=gaycities-queerty&utm_term=http%3A%2F%2Fwww1.pictures.zimbio.com%2Fmp%2FleBeaHZ5BbYx.jpg}&utm_term=http%3A%2F%2Fwww1.pictures.zimbio.com%2Fmp%2FleBeaHZ5BbYx.jpg_The+Most+Daring+Dresses+on+the+Cannes+Red+Carpet|https://www.queerty.com/photos-heres-every-male-celebrity-bared-2016-20161231|https://www.queerty.com/photos-heres-every-male-celebrity-bared-2016-20161231
entertainment,Andrew Belonsky,Afternoon Aural: Folie,,entertainment|folie|music|music videos,https://www.queerty.com/afternoon-aural-folie-20080207,2008-02-07T14:59:15+00:00,
entertainment,Andrew Belonsky,Big Brother Is Gay,15,entertainment|big brother|cbs|gay|gossip|news|relationships|television,https://www.queerty.com/big-brother-is-gay-20080207,2008-02-07T11:53:56+00:00,http://saveondentalimplant.com/?utm_source=tboo&utm_medium=CPC&utm_term=Dental%20Implants&utm_campaign=DentalImplant_01_M&utm_targeting=gaycities-queerty&adid=37949983&subsrc=500284&src=Desktop&keyword=Dental%20Implants&token=CiQzOWFlNjFhZi1kNWVmLTRkNjktOWMzYi0yYzdiMzA0MjVjYjQSDXJpZ2h0cmVhY2gtc2M&campaign=34843910|http://saveondentalimplant.com/?utm_source=tboo&utm_medium=CPC&utm_term=Dental%20Implants&utm_campaign=DentalImplant_01_M&utm_targeting=gaycities-queerty&adid=37949983&subsrc=500284&src=Desktop&keyword=Dental%20Implants&token=CiQzOWFlNjFhZi1kNWVmLTRkNjktOWMzYi0yYzdiMzA0MjVjYjQSDXJpZ2h0cmVhY2gtc2M&campaign=34843910|https://www.queerty.com/model-charles-laurent-marchands-scruff-pics-no-longer-private-20161207|https://www.queerty.com/model-charles-laurent-marchands-scruff-pics-no-longer-private-20161207|http://definition.org/waltons-family-happened/?utm_source=Taboola&utm_medium=gaycities-queerty&utm_campaign=DEF_US_D_Taboola_33890_403776&utm_content=29356417|http://definition.org/waltons-family-happened/?utm_source=Taboola&utm_medium=gaycities-queerty&utm_campaign=DEF_US_D_Taboola_33890_403776&utm_content=29356417|http://www.queerty.com/man-says-too-big-bulge-got-him-kicked-out-of-sexist-public-pool-20140122|http://www.queerty.com/man-says-too-big-bulge-got-him-kicked-out-of-sexist-public-pool-20140122|http://hcrdtuzft.greeningz.com/news/new-evidence-missing-disney-crew-member/?utm_campaign=Woman%20Disney%20V2%20-%20Desktop%20USA&utm_source=taboola&utm_medium=gaycities-queerty&utm_content=http%3A%2F%2Fcdn.taboolasyndication.com%2Flibtrc%2Fstatic%2Fthumbnails%2F07f9771d68af4fb062b7a26e026a6aea.jpg&utm_term=Woman+Vanishes+From+Cruise+Ship%2C+But+7+Years+Later+Police+Uncover+Truth|http://hcrdtuzft.greeningz.com/news/new-evidence-missing-disney-crew-member/?utm_campaign=Woman%20Disney%20V2%20-%20Desktop%20USA&utm_source=taboola&utm_medium=gaycities-queerty&utm_content=http%3A%2F%2Fcdn.taboolasyndication.com%2Flibtrc%2Fstatic%2Fthumbnails%2F07f9771d68af4fb062b7a26e026a6aea.jpg&utm_term=Woman+Vanishes+From+Cruise+Ship%2C+But+7+Years+Later+Police+Uncover+Truth|http://www.queerty.com/full-frontal-scenes-suggest-sense8-actor-was-circumcised-between-roles-you-be-the-judge-20151216|http://www.queerty.com/full-frontal-scenes-suggest-sense8-actor-was-circumcised-between-roles-you-be-the-judge-20151216|https://plarium.com/play/en/vikings/005_village_anim_g?publisherID=gaycities-queerty&plid=101491&pxl=taboola_fr|https://plarium.com/play/en/vikings/005_village_anim_g?publisherID=gaycities-queerty&plid=101491&pxl=taboola_fr|https://www.queerty.com/photos-heres-every-male-celebrity-bared-2016-20161231|https://www.queerty.com/photos-heres-every-male-celebrity-bared-2016-20161231
entertainment,Andrew Belonsky,Morning Aural: The Ting Tings,1,entertainment|music|music videos,https://www.queerty.com/morning-aural-the-ting-tings-20080207,2008-02-07T10:45:35+00:00,http://saveondentalimplant.com/?utm_source=tboo&utm_medium=CPC&utm_term=Dental%20Implants&utm_campaign=DentalImplant_01_M&utm_targeting=gaycities-queerty&adid=37949983&subsrc=500284&src=Desktop&keyword=Dental%20Implants&token=CiQzOWFlNjFhZi1kNWVmLTRkNjktOWMzYi0yYzdiMzA0MjVjYjQSDXJpZ2h0cmVhY2gtc2M&campaign=34843910|http://saveondentalimplant.com/?utm_source=tboo&utm_medium=CPC&utm_term=Dental%20Implants&utm_campaign=DentalImplant_01_M&utm_targeting=gaycities-queerty&adid=37949983&subsrc=500284&src=Desktop&keyword=Dental%20Implants&token=CiQzOWFlNjFhZi1kNWVmLTRkNjktOWMzYi0yYzdiMzA0MjVjYjQSDXJpZ2h0cmVhY2gtc2M&campaign=34843910|https://www.queerty.com/model-charles-laurent-marchands-scruff-pics-no-longer-private-20161207|https://www.queerty.com/model-charles-laurent-marchands-scruff-pics-no-longer-private-20161207|https://plarium.com/play/en/vikings/005_village_anim_g?publisherID=gaycities-queerty&plid=101491&pxl=taboola_fr|https://plarium.com/play/en/vikings/005_village_anim_g?publisherID=gaycities-queerty&plid=101491&pxl=taboola_fr|http://www.queerty.com/man-says-too-big-bulge-got-him-kicked-out-of-sexist-public-pool-20140122|http://www.queerty.com/man-says-too-big-bulge-got-him-kicked-out-of-sexist-public-pool-20140122|http://definition.org/waltons-family-happened/?utm_source=Taboola&utm_medium=gaycities-queerty&utm_campaign=DEF_US_D_Taboola_33890_403776&utm_content=29356417|http://definition.org/waltons-family-happened/?utm_source=Taboola&utm_medium=gaycities-queerty&utm_campaign=DEF_US_D_Taboola_33890_403776&utm_content=29356417|http://www.queerty.com/full-frontal-scenes-suggest-sense8-actor-was-circumcised-between-roles-you-be-the-judge-20151216|http://www.queerty.com/full-frontal-scenes-suggest-sense8-actor-was-circumcised-between-roles-you-be-the-judge-20151216|http://www.livingly.com/The+Most+Daring+Dresses+on+the+Cannes+Red+Carpet?utm_source=tabo&utm_medium=cpc&utm_campaign=Tabo-LV-Specials-US-Desktop-Daring-Cannes-Dresses&utm_content=gaycities-queerty&utm_term=http%3A%2F%2Fwww1.pictures.zimbio.com%2Fmp%2FleBeaHZ5BbYx.jpg}&utm_term=http%3A%2F%2Fwww1.pictures.zimbio.com%2Fmp%2FleBeaHZ5BbYx.jpg_The+Most+Daring+Dresses+on+the+Cannes+Red+Carpet|http://www.livingly.com/The+Most+Daring+Dresses+on+the+Cannes+Red+Carpet?utm_source=tabo&utm_medium=cpc&utm_campaign=Tabo-LV-Specials-US-Desktop-Daring-Cannes-Dresses&utm_content=gaycities-queerty&utm_term=http%3A%2F%2Fwww1.pictures.zimbio.com%2Fmp%2FleBeaHZ5BbYx.jpg}&utm_term=http%3A%2F%2Fwww1.pictures.zimbio.com%2Fmp%2FleBeaHZ5BbYx.jpg_The+Most+Daring+Dresses+on+the+Cannes+Red+Carpet|https://www.queerty.com/photos-heres-every-male-celebrity-bared-2016-20161231|https://www.queerty.com/photos-heres-every-male-celebrity-bared-2016-20161231
entertainment,Andrew Belonsky,Joe Solmonese On Colbert,3,entertainment|politics|activism|gay|human rights campaign (hrc)|humor|joe solmonese|marriage|stephen colbert,https://www.queerty.com/joe-solmonese-on-colbert-20080207,2008-02-07T10:14:24+00:00,http://saveondentalimplant.com/?utm_source=tboo&utm_medium=CPC&utm_term=Dental%20Implants&utm_campaign=DentalImplant_01_M&utm_targeting=gaycities-queerty&adid=37949983&subsrc=500284&src=Desktop&keyword=Dental%20Implants&token=CiQzOWFlNjFhZi1kNWVmLTRkNjktOWMzYi0yYzdiMzA0MjVjYjQSDXJpZ2h0cmVhY2gtc2M&campaign=34843910|http://saveondentalimplant.com/?utm_source=tboo&utm_medium=CPC&utm_term=Dental%20Implants&utm_campaign=DentalImplant_01_M&utm_targeting=gaycities-queerty&adid=37949983&subsrc=500284&src=Desktop&keyword=Dental%20Implants&token=CiQzOWFlNjFhZi1kNWVmLTRkNjktOWMzYi0yYzdiMzA0MjVjYjQSDXJpZ2h0cmVhY2gtc2M&campaign=34843910|https://www.queerty.com/model-charles-laurent-marchands-scruff-pics-no-longer-private-20161207|https://www.queerty.com/model-charles-laurent-marchands-scruff-pics-no-longer-private-20161207|https://plarium.com/play/en/vikings/005_village_anim_g?publisherID=gaycities-queerty&plid=101491&pxl=taboola_fr|https://plarium.com/play/en/vikings/005_village_anim_g?publisherID=gaycities-queerty&plid=101491&pxl=taboola_fr|http://www.queerty.com/man-says-too-big-bulge-got-him-kicked-out-of-sexist-public-pool-20140122|http://www.queerty.com/man-says-too-big-bulge-got-him-kicked-out-of-sexist-public-pool-20140122|http://definition.org/waltons-family-happened/?utm_source=Taboola&utm_medium=gaycities-queerty&utm_campaign=DEF_US_D_Taboola_33890_403776&utm_content=29356417|http://definition.org/waltons-family-happened/?utm_source=Taboola&utm_medium=gaycities-queerty&utm_campaign=DEF_US_D_Taboola_33890_403776&utm_content=29356417|http://www.queerty.com/full-frontal-scenes-suggest-sense8-actor-was-circumcised-between-roles-you-be-the-judge-20151216|http://www.queerty.com/full-frontal-scenes-suggest-sense8-actor-was-circumcised-between-roles-you-be-the-judge-20151216|http://www.livingly.com/The+Most+Daring+Dresses+on+the+Cannes+Red+Carpet?utm_source=tabo&utm_medium=cpc&utm_campaign=Tabo-LV-Specials-US-Desktop-Daring-Cannes-Dresses&utm_content=gaycities-queerty&utm_term=http%3A%2F%2Fwww1.pictures.zimbio.com%2Fmp%2FleBeaHZ5BbYx.jpg}&utm_term=http%3A%2F%2Fwww1.pictures.zimbio.com%2Fmp%2FleBeaHZ5BbYx.jpg_The+Most+Daring+Dresses+on+the+Cannes+Red+Carpet|http://www.livingly.com/The+Most+Daring+Dresses+on+the+Cannes+Red+Carpet?utm_source=tabo&utm_medium=cpc&utm_campaign=Tabo-LV-Specials-US-Desktop-Daring-Cannes-Dresses&utm_content=gaycities-queerty&utm_term=http%3A%2F%2Fwww1.pictures.zimbio.com%2Fmp%2FleBeaHZ5BbYx.jpg}&utm_term=http%3A%2F%2Fwww1.pictures.zimbio.com%2Fmp%2FleBeaHZ5BbYx.jpg_The+Most+Daring+Dresses+on+the+Cannes+Red+Carpet|https://www.queerty.com/photos-heres-every-male-celebrity-bared-2016-20161231|https://www.queerty.com/photos-heres-every-male-celebrity-bared-2016-20161231
entertainment,Andrew Belonsky,"Madge, Gucci Get Stars Out For Malawi",11,entertainment|activism|ashton kutcher|cynthia nixon|demi moore|eric dane|gossip|gucci|hiv/aids|katie holmes|madonna|malawi|tom cruise|unicef,https://www.queerty.com/madge-gucci-get-stars-out-for-malawi-20080207,2008-02-07T09:38:11+00:00,http://saveondentalimplant.com/?utm_source=tboo&utm_medium=CPC&utm_term=Dental%20Implants&utm_campaign=DentalImplant_01_M&utm_targeting=gaycities-queerty&adid=37949983&subsrc=500284&src=Desktop&keyword=Dental%20Implants&token=CiQzOWFlNjFhZi1kNWVmLTRkNjktOWMzYi0yYzdiMzA0MjVjYjQSDXJpZ2h0cmVhY2gtc2M&campaign=34843910|http://saveondentalimplant.com/?utm_source=tboo&utm_medium=CPC&utm_term=Dental%20Implants&utm_campaign=DentalImplant_01_M&utm_targeting=gaycities-queerty&adid=37949983&subsrc=500284&src=Desktop&keyword=Dental%20Implants&token=CiQzOWFlNjFhZi1kNWVmLTRkNjktOWMzYi0yYzdiMzA0MjVjYjQSDXJpZ2h0cmVhY2gtc2M&campaign=34843910|https://www.queerty.com/model-charles-laurent-marchands-scruff-pics-no-longer-private-20161207|https://www.queerty.com/model-charles-laurent-marchands-scruff-pics-no-longer-private-20161207|https://plarium.com/play/en/vikings/005_village_anim_g?publisherID=gaycities-queerty&plid=101491&pxl=taboola_fr|https://plarium.com/play/en/vikings/005_village_anim_g?publisherID=gaycities-queerty&plid=101491&pxl=taboola_fr|http://www.queerty.com/man-says-too-big-bulge-got-him-kicked-out-of-sexist-public-pool-20140122|http://www.queerty.com/man-says-too-big-bulge-got-him-kicked-out-of-sexist-public-pool-20140122|http://definition.org/waltons-family-happened/?utm_source=Taboola&utm_medium=gaycities-queerty&utm_campaign=DEF_US_D_Taboola_33890_403776&utm_content=29356417|http://definition.org/waltons-family-happened/?utm_source=Taboola&utm_medium=gaycities-queerty&utm_campaign=DEF_US_D_Taboola_33890_403776&utm_content=29356417|http://www.queerty.com/full-frontal-scenes-suggest-sense8-actor-was-circumcised-between-roles-you-be-the-judge-20151216|http://www.queerty.com/full-frontal-scenes-suggest-sense8-actor-was-circumcised-between-roles-you-be-the-judge-20151216|http://www.livingly.com/The+Most+Daring+Dresses+on+the+Cannes+Red+Carpet?utm_source=tabo&utm_medium=cpc&utm_campaign=Tabo-LV-Specials-US-Desktop-Daring-Cannes-Dresses&utm_content=gaycities-queerty&utm_term=http%3A%2F%2Fwww1.pictures.zimbio.com%2Fmp%2FleBeaHZ5BbYx.jpg}&utm_term=http%3A%2F%2Fwww1.pictures.zimbio.com%2Fmp%2FleBeaHZ5BbYx.jpg_The+Most+Daring+Dresses+on+the+Cannes+Red+Carpet|http://www.livingly.com/The+Most+Daring+Dresses+on+the+Cannes+Red+Carpet?utm_source=tabo&utm_medium=cpc&utm_campaign=Tabo-LV-Specials-US-Desktop-Daring-Cannes-Dresses&utm_content=gaycities-queerty&utm_term=http%3A%2F%2Fwww1.pictures.zimbio.com%2Fmp%2FleBeaHZ5BbYx.jpg}&utm_term=http%3A%2F%2Fwww1.pictures.zimbio.com%2Fmp%2FleBeaHZ5BbYx.jpg_The+Most+Daring+Dresses+on+the+Cannes+Red+Carpet|https://www.queerty.com/photos-heres-every-male-celebrity-bared-2016-20161231|https://www.queerty.com/photos-heres-every-male-celebrity-bared-2016-20161231
entertainment,Andrew Belonsky,Early Evening Aural: Nick Drake,,entertainment|music|music videos|nick drake,https://www.queerty.com/early-evening-aural-nick-drake-20080206,2008-02-06T18:15:04+00:00,http://saveondentalimplant.com/?utm_source=tboo&utm_medium=CPC&utm_term=Dental%20Implants&utm_campaign=DentalImplant_01_M&utm_targeting=gaycities-queerty&adid=37949983&subsrc=500284&src=Desktop&keyword=Dental%20Implants&token=CiQzOWFlNjFhZi1kNWVmLTRkNjktOWMzYi0yYzdiMzA0MjVjYjQSDXJpZ2h0cmVhY2gtc2M&campaign=34843910|http://saveondentalimplant.com/?utm_source=tboo&utm_medium=CPC&utm_term=Dental%20Implants&utm_campaign=DentalImplant_01_M&utm_targeting=gaycities-queerty&adid=37949983&subsrc=500284&src=Desktop&keyword=Dental%20Implants&token=CiQzOWFlNjFhZi1kNWVmLTRkNjktOWMzYi0yYzdiMzA0MjVjYjQSDXJpZ2h0cmVhY2gtc2M&campaign=34843910|https://www.queerty.com/model-charles-laurent-marchands-scruff-pics-no-longer-private-20161207|https://www.queerty.com/model-charles-laurent-marchands-scruff-pics-no-longer-private-20161207|https://plarium.com/play/en/vikings/005_village_anim_g?publisherID=gaycities-queerty&plid=101491&pxl=taboola_fr|https://plarium.com/play/en/vikings/005_village_anim_g?publisherID=gaycities-queerty&plid=101491&pxl=taboola_fr|http://www.queerty.com/man-says-too-big-bulge-got-him-kicked-out-of-sexist-public-pool-20140122|http://www.queerty.com/man-says-too-big-bulge-got-him-kicked-out-of-sexist-public-pool-20140122|http://definition.org/waltons-family-happened/?utm_source=Taboola&utm_medium=gaycities-queerty&utm_campaign=DEF_US_D_Taboola_33890_403776&utm_content=29356417|http://definition.org/waltons-family-happened/?utm_source=Taboola&utm_medium=gaycities-queerty&utm_campaign=DEF_US_D_Taboola_33890_403776&utm_content=29356417|http://www.queerty.com/full-frontal-scenes-suggest-sense8-actor-was-circumcised-between-roles-you-be-the-judge-20151216|http://www.queerty.com/full-frontal-scenes-suggest-sense8-actor-was-circumcised-between-roles-you-be-the-judge-20151216|http://www.livingly.com/The+Most+Daring+Dresses+on+the+Cannes+Red+Carpet?utm_source=tabo&utm_medium=cpc&utm_campaign=Tabo-LV-Specials-US-Desktop-Daring-Cannes-Dresses&utm_content=gaycities-queerty&utm_term=http%3A%2F%2Fwww1.pictures.zimbio.com%2Fmp%2FleBeaHZ5BbYx.jpg}&utm_term=http%3A%2F%2Fwww1.pictures.zimbio.com%2Fmp%2FleBeaHZ5BbYx.jpg_The+Most+Daring+Dresses+on+the+Cannes+Red+Carpet|http://www.livingly.com/The+Most+Daring+Dresses+on+the+Cannes+Red+Carpet?utm_source=tabo&utm_medium=cpc&utm_campaign=Tabo-LV-Specials-US-Desktop-Daring-Cannes-Dresses&utm_content=gaycities-queerty&utm_term=http%3A%2F%2Fwww1.pictures.zimbio.com%2Fmp%2FleBeaHZ5BbYx.jpg}&utm_term=http%3A%2F%2Fwww1.pictures.zimbio.com%2Fmp%2FleBeaHZ5BbYx.jpg_The+Most+Daring+Dresses+on+the+Cannes+Red+Carpet|https://www.queerty.com/photos-heres-every-male-celebrity-bared-2016-20161231|https://www.queerty.com/photos-heres-every-male-celebrity-bared-2016-20161231
