title,clue,date,year,answer,day
TWO-BY-FOURS,Small dollops, June 23, 2013,DABS, Sunday
 ,Temple inits., September 21, 2013,LDS, Saturday
 ,Lieutenant colonel's charge, September 21, 2013,BATTALION, Saturday
TWO-BY-FOURS,"""Spamalot"" writer Idle", June 23, 2013,ERIC, Sunday
 ,Students with outstanding character?, September 21, 2013,LETTERMEN, Saturday
 ,See 48-Across, September 21, 2013,CONCERTOS, Saturday
 ,Its arms are not solid, September 21, 2013,SEA, Saturday
 ,Difficult journey, September 21, 2013,TOUGHROAD, Saturday
 ,Gifted trio?, September 21, 2013,MAGI, Saturday
TWO-BY-FOURS,Untidy stack, June 23, 2013,PILE, Sunday
TWO-BY-FOURS,Out of port, June 23, 2013,ASEA, Sunday
TWO-BY-FOURS,Dtente, June 23, 2013,THAW, Sunday
TWO-BY-FOURS,State-of-the-art, June 23, 2013,NEW, Sunday
TWO-BY-FOURS,Biblical pronoun, June 23, 2013,THOU, Sunday
TWO-BY-FOURS,Shucked item, June 23, 2013,EAR, Sunday
TWO-BY-FOURS,"Density symbol, in physics", June 23, 2013,RHO, Sunday
 ,Follow the party line?, September 21, 2013,CONGA, Saturday
 ,Round trip for one?, September 21, 2013,SOLOHOMER, Saturday
 ,"Direction givers, often", September 21, 2013,LOCALS, Saturday
 ,Superexcited, September 21, 2013,FEVERISH, Saturday
 ,Delicate needlepoint lace, September 21, 2013,ALENCON, Saturday
 ,Is so inclined, September 21, 2013,CARESTO, Saturday
 ,Do some work between parties, September 21, 2013,MEDIATE, Saturday
 ,"Brings in for more tests, say", September 21, 2013,RESEES, Saturday
 ,Fast parts of 31-Across, September 21, 2013,PRESTOS, Saturday
 ,Meteorological probe, September 21, 2013,SONDE, Saturday
 ,Like wolves vis--vis foxes, September 21, 2013,LUSTFUL, Saturday
 ,Not at length, September 21, 2013,INAWORD, Saturday
 ,Takes up onto the surface, September 21, 2013,ADSORBS, Saturday
 ,"Susan's family on ""Seinfeld""", September 21, 2013,ROSSES, Saturday
 ,The Father of the Historical Novel, September 21, 2013,SCOTT, Saturday
 ,Group of football games played at the beginning of Jan., September 21, 2013,BCS, Saturday
 ,Dog it, September 21, 2013,LOAF, Saturday
 ,Pardons, September 21, 2013,AMNESTIES, Saturday
 ,Choose in the end, September 21, 2013,SETTLEON, Saturday
 ,Flawlessly, September 21, 2013,TOATURN, Saturday
 ,Areas next to bull's-eyes, September 21, 2013,INNERS, Saturday
 ,Strongmen of old, September 21, 2013,TSARS, Saturday
 ,Remedy for a bad leg, September 21, 2013,KNEEPATCH, Saturday
 ,Fastballs that drop sharply near the plate, September 21, 2013,SPLITTERS, Saturday
 ,Durable cover, September 21, 2013,SLATEROOF, Saturday
 ,Wise sort, September 21, 2013,SMARTALEC, Saturday
 ,"2002 Best Original Screenplay Oscar winner for ""Talk to Her""", September 21, 2013,ALMODOVAR, Saturday
 ,Spotted hybrid house pet, September 21, 2013,BENGALCAT, Saturday
 ,"1980s Olympic star with the autobiography ""Breaking the Surface""", September 21, 2013,LOUGANIS, Saturday
 ,Grant, September 21, 2013,CONCEDE, Saturday
 ,Geisha's instrument, September 21, 2013,SAMISEN, Saturday
 ,Expelled, September 21, 2013,EGESTED, Saturday
 ,Pressure gauge connection, September 21, 2013,AIRHOSE, Saturday
 ,"Mechanic, say", September 21, 2013,TOOLER, Saturday
 ,Beyond that, September 21, 2013,MORESO, Saturday
 ,Shop keeper?, September 21, 2013,CLAMP, Saturday
 ,"""___ Lucy"" (old sitcom)", September 21, 2013,HERES, Saturday
 ,Florida's De ___ National Monument, September 21, 2013,SOTO, Saturday
 ,"Wii ancestor, briefly", September 21, 2013,NES, Saturday
 ,Self-descriptive crossword answer, June 18, 2013,ABBR, Tuesday
 ,Collar stiffener, June 18, 2013,STARCH, Tuesday
 ,Proof ender, June 18, 2013,QED, Tuesday
 ,"Evening, in Italy", June 18, 2013,SERA, Tuesday
 ,"Port ENE of Cleveland, O.", June 18, 2013,ERIEPA, Tuesday
 ,"Water, to Watteau", June 18, 2013,EAU, Tuesday
 ,Spring warming, June 18, 2013,THAW, Tuesday
 ,*Beverly Hills shopping district, June 18, 2013,RODEODRIVE, Tuesday
 ,*Lead singer of the Kinks, June 18, 2013,RAYDAVIES, Tuesday
 ,Hotfoots it, June 18, 2013,HIES, Tuesday
 ,Reduced-price, June 18, 2013,ONSALE, Tuesday
 ,"___ May of ""The Beverly Hillbillies""", June 18, 2013,ELLY, Tuesday
 ,"Words sung ""with love"" in a 1967 #1 hit?", June 18, 2013,TOSIR, Tuesday
 ,Withdrawal charge, June 18, 2013,ATMFEE, Tuesday
 ,Musical key appropriate for an apartment dweller?, June 18, 2013,AFLAT, Tuesday
 ,*It might stretch a seventh-inning stretch, June 18, 2013,RAINDELAY, Tuesday
 ,What it takes to tango, June 18, 2013,TWO, Tuesday
 ,"Corporate division, informally ... or a hint to the answers to the eight starred clues", June 18, 2013,RANDD, Tuesday
 ,"""To ___ is human ...""", June 18, 2013,ERR, Tuesday
 ,"*Hora, e.g.", June 18, 2013,RINGDANCE, Tuesday
 ,"Raisin, originally", June 18, 2013,GRAPE, Tuesday
 ,"""Shucks, you're too kind!""", June 18, 2013,AWGEEZ, Tuesday
 ,___ Selassie, June 18, 2013,HAILE, Tuesday
 ,Traffic stopper?, June 18, 2013,NARC, Tuesday
 ,Like many a Mr. Bean skit, June 18, 2013,MADCAP, Tuesday
 ,Tea variety, June 18, 2013,CHAI, Tuesday
 ,"*""James and the Giant Peach"" author", June 18, 2013,ROALDDAHL, Tuesday
 ,*Fertile area where a stream empties into an ocean, June 18, 2013,RIVERDELTA, Tuesday
 ,Gun belt contents, June 18, 2013,AMMO, Tuesday
 ,What an ET pilots, June 18, 2013,UFO, Tuesday
 ,"TV addict, slangily", June 18, 2013,VIDIOT, Tuesday
 ,Cry, June 18, 2013,WEEP, Tuesday
 ,"Fruity red wine, familiarly", June 18, 2013,ZIN, Tuesday
 ,Nap, June 18, 2013,SNOOZE, Tuesday
 ,Shows signs of wanting to nap, June 18, 2013,NODS, Tuesday
 ,"""The Jetsons"" dog", June 18, 2013,ASTRO, Tuesday
 ,"""Borstal Boy"" author Brendan", June 18, 2013,BEHAN, Tuesday
 ,Donkey sounds, June 18, 2013,BRAYS, Tuesday
 ,*Numbers fed into a computer, June 18, 2013,RAWDATA, Tuesday
 ,Starts a volley, June 18, 2013,SERVES, Tuesday
 ,"""Star Trek: T.N.G."" counselor", June 18, 2013,TROI, Tuesday
 ,Helper, June 18, 2013,AIDE, Tuesday
 ,"Witherspoon of ""Legally Blonde""", June 18, 2013,REESE, Tuesday
 ,"Sharkey's rank, in '70s TV", June 18, 2013,CPO, Tuesday
 ,"""You ___ me at 'hello'""", June 18, 2013,HAD, Tuesday
 ,"Long-reigning English monarch, informally", June 18, 2013,QEII, Tuesday
 ,Roof overhang, June 18, 2013,EAVE, Tuesday
 ,Requirement for union membership, June 18, 2013,DUES, Tuesday
 ,"Wynken or Blynken, e.g., but not Nod", June 18, 2013,RHYME, Tuesday
 ,Very much, June 18, 2013,ALOT, Tuesday
 ,Alight, June 18, 2013,LAND, Tuesday
 ,Inc. relative, June 18, 2013,LTD, Tuesday
 ,Ayatollah's home, June 18, 2013,IRAN, Tuesday
 ,One-story home, June 18, 2013,RANCH, Tuesday
 ,Subject of a Spot check?, June 18, 2013,FLEA, Tuesday
 ,Lawman Wyatt, June 18, 2013,EARP, Tuesday
 ,Literary Jane, June 18, 2013,EYRE, Tuesday
 ,Gillette brand, June 18, 2013,ATRA, Tuesday
 ,"""Take that as you will,"" in Internet shorthand", June 18, 2013,FWIW, Tuesday
 ,Extended, June 18, 2013,LONG, Tuesday
 ,The thought that counts?, June 18, 2013,IDEA, Tuesday
 ,Motorola cellphone, June 18, 2013,RAZR, Tuesday
 ,"""Your wish is my command"" speaker", June 18, 2013,GENIE, Tuesday
 ,Org. for 50-Acrosses, June 18, 2013,DEA, Tuesday
 ,Pleased, June 18, 2013,GLAD, Tuesday
 ,*1984 Patrick Swayze film set in the cold war, June 18, 2013,REDDAWN, Tuesday
 ,Repeated cry from the White Rabbit, June 18, 2013,IMLATE, Tuesday
 ,Statement of faith, June 18, 2013,CREDO, Tuesday
 ,Small screen appearance, June 18, 2013,CAMEO, Tuesday
 ,"""Arabian Nights"" prince", June 18, 2013,AHMED, Tuesday
 ,Sits (down), June 18, 2013,PLOPS, Tuesday
 ,Texas senator Ted, June 18, 2013,CRUZ, Tuesday
 ,Old platter player, June 18, 2013,HIFI, Tuesday
 ,"""___ calling!""", June 18, 2013,AVON, Tuesday
 ,"A little of this, a little of that", June 18, 2013,OLIO, Tuesday
 ,Completely, June 18, 2013,ATOZ, Tuesday
 ,"Campground parkers, for short", June 18, 2013,RVS, Tuesday
 ,Racket, June 18, 2013,DIN, Tuesday
 ,Highly intelligent invertebrates, September 18, 2013,OCTOPI, Wednesday
 ,1970s-'80s sketch comedy show, September 18, 2013,SCTV, Wednesday
 ,Josh, September 18, 2013,KID, Wednesday
 ,Brazen promoter, September 18, 2013,TOUTER, Wednesday
 ,Hound's quarry, September 18, 2013,HARE, Wednesday
 ,Veiled words?, September 18, 2013,IDO, Wednesday
 ,Kingship, September 18, 2013,THRONE, Wednesday
 ,Shop door sign, September 18, 2013,OPEN, Wednesday
 ,Second-highest pinochle card, September 18, 2013,TEN, Wednesday
 ,Get an ___ (ace), September 18, 2013,AON, Wednesday
 ,Not showing much life, September 18, 2013,INERT, Wednesday
 ,German greeting, September 18, 2013,GUTENTAG, Wednesday
 ,"Transcription, e.g.", September 18, 2013,WRITTENTEXT, Wednesday
 ,___ Millions (multistate lottery), September 18, 2013,MEGA, Wednesday
 ,"47, for Ag", September 18, 2013,ATNO, Wednesday
 ,Pick up on the innuendo, September 18, 2013,TAKEAHINT, Wednesday
 ,Yoga surface, September 18, 2013,MAT, Wednesday
 ,Arctic ___ (migrating bird), September 18, 2013,TERN, Wednesday
 ,Vientiane native, September 18, 2013,LAO, Wednesday
 ,Adage regarding skittishness, September 18, 2013,ONCEBITTENTWICESHY, Wednesday
 ,Prefix with cortex, September 18, 2013,NEO, Wednesday
 ,Luxury hotel name, September 18, 2013,OMNI, Wednesday
 ,"Private investigator, in old slang", September 18, 2013,TEC, Wednesday
 ,"""Charlotte's Web"" rat", September 18, 2013,TEMPLETON, Wednesday
 ,Pre-K song start, September 18, 2013,ABCD, Wednesday
 ,___ fixe, September 18, 2013,PRIX, Wednesday
 ,A little less than 100%, September 18, 2013,NOTENTIRELY, Wednesday
 ,Toes the line, September 18, 2013,OBEYS, Wednesday
 ,Egyptian dam site, September 18, 2013,ASWAN, Wednesday
 ,Discouraging words, September 18, 2013,NOS, Wednesday
 ,Inventor's award, September 18, 2013,PATENT, Wednesday
 ,Fiber-yielding plant, September 18, 2013,HEMP, Wednesday
 ,Croupier's workplace, September 18, 2013,CASINO, Wednesday
 ,E-tailer's address, September 18, 2013,URL, Wednesday
 ,Watson who played Hermione Granger, September 18, 2013,EMMA, Wednesday
 ,"""Hey""", September 18, 2013,LISTEN, Wednesday
 ,"""That inverted Bowl,"" per Edward FitzGerald", September 18, 2013,SKY, Wednesday
 ,"The ""cetera"" of ""et cetera""", September 18, 2013,SOON, Wednesday
 ,Heading on a baseball scoreboard, September 18, 2013,ERRORS, Wednesday
 ,Home of the Senators, September 18, 2013,OTTAWA, Wednesday
 ,Associate, September 18, 2013,COHORT, Wednesday
 ,Retire for the evening, September 18, 2013,TURNIN, Wednesday
 ,Ear: Prefix, September 18, 2013,OTO, Wednesday
 ,Atoner, September 18, 2013,PENITENT, Wednesday
 ,Memorable hurricane of 2011, September 18, 2013,IRENE, Wednesday
 ,What a constant channel-surfer may have, September 18, 2013,SHORTATTENTIONSPAN, Wednesday
 ,Lt.'s superior, September 18, 2013,CAPT, Wednesday
 ,One less than quattro, September 18, 2013,TRE, Wednesday
 ,"""Ben-Hur"" theme", September 18, 2013,VENGEANCE, Wednesday
 ,Plant with fluffy flower spikes, September 18, 2013,KITTENTAILS, Wednesday
 ,Writer's block buster, September 18, 2013,IDEA, Wednesday
 ,End of a doorbell sound, September 18, 2013,DONG, Wednesday
 ,Business card abbr., September 18, 2013,EXT, Wednesday
 ,"""That's awful!""", September 18, 2013,UGH, Wednesday
 ,Heavy reading?, September 18, 2013,TOME, Wednesday
 ,___ badge, September 18, 2013,MERIT, Wednesday
 ,London's ___ Gardens, September 18, 2013,KEW, Wednesday
 ,Slangy turndown, September 18, 2013,NAH, Wednesday
 ,"Buzz Lightyear, for one", September 18, 2013,TOY, Wednesday
 ,Does away with, September 18, 2013,ABOLISHES, Wednesday
 ,"""Takes a licking ..."" brand", September 18, 2013,TIMEX, Wednesday
 ,Prov. on Hudson Bay, September 18, 2013,ONT, Wednesday
 ,Bridal bio word, September 18, 2013,NEE, Wednesday
 ,With skill, September 18, 2013,COMPETENTLY, Wednesday
 ,Block buster?, September 18, 2013,TNT, Wednesday
 ,"Green vehicle, briefly", September 18, 2013,ECAR, Wednesday
 ,Be inquisitive, September 18, 2013,PRY, Wednesday
 ,Not the past or the future, September 18, 2013,NOW, Wednesday
 ,Mexican hero Jurez, September 18, 2013,BENITO, Wednesday
 ,"Worker with DNA, perhaps", September 18, 2013,CLONER, Wednesday
 ,Some vacuum cleaners, September 18, 2013,DYSONS, Wednesday
 ,Arm of the sea?, September 18, 2013,TENTACLE, Wednesday
 ,"Where to see ""bombs bursting""", September 18, 2013,INAIR, Wednesday
 ,Great work, September 18, 2013,OPUS, Wednesday
 ,Dog's warning, September 18, 2013,BARK, Wednesday
 ,Magazine filler, September 18, 2013,AMMO, Wednesday
 ,Punk rock subgenre, September 18, 2013,EMO, Wednesday
 ,"Belarus, until 1991: Abbr.", September 18, 2013,SSR, Wednesday
THAT GIRL,Monopolizer, September 15, 2013,HOG, Sunday
THAT GIRL,Isn't well, September 15, 2013,AILS, Sunday
THAT GIRL,The people vs. us, September 15, 2013,THEM, Sunday
THAT GIRL,"When repeated, spirited", September 15, 2013,RAH, Sunday
THAT GIRL,Fiscal exec, September 15, 2013,CFO, Sunday
THAT GIRL,Hot and bothered, September 15, 2013,ALLUPSET, Sunday
THAT GIRL,Luxury hotel amenity, September 15, 2013,ROBE, Sunday
THAT GIRL,Where to buy clubs at a club, September 15, 2013,PROSHOP, Sunday
THAT GIRL,Confiscate a chef's appetizer?, September 15, 2013,SEIZEHERSALAD, Sunday
THAT GIRL,"""Count me in!""", September 15, 2013,IMTHERE, Sunday
THAT GIRL,"10, for the base 10 number system", September 15, 2013,RADIX, Sunday
THAT GIRL,"Charles Nelson ___, old game show staple", September 15, 2013,REILLY, Sunday
THAT GIRL,Spill catcher, September 15, 2013,SAUCER, Sunday
THAT GIRL,"Quick round of tennis, maybe", September 15, 2013,ONESET, Sunday
THAT GIRL,Pulitzer winner James, September 15, 2013,AGEE, Sunday
THAT GIRL,Lewis with 12 Emmys, September 15, 2013,SHARI, Sunday
THAT GIRL,Rondo maker, September 15, 2013,KIA, Sunday
THAT GIRL,Performance artist with a palindromic name, September 15, 2013,ONO, Sunday
THAT GIRL,Conk a coach's team member?, September 15, 2013,SOCKHERPLAYER, Sunday
THAT GIRL,Driver's lic. info, September 15, 2013,HGT, Sunday
THAT GIRL,Furnishes with soldiers, September 15, 2013,MANS, Sunday
THAT GIRL,Clueless, September 15, 2013,LOST, Sunday
THAT GIRL,"Graduate from Barnard, say", September 15, 2013,ALUMNA, Sunday
THAT GIRL,Old Roman well?, September 15, 2013,BENE, Sunday
THAT GIRL,Disney dog, September 15, 2013,LADY, Sunday
THAT GIRL,"HVAC measures, for short", September 15, 2013,BTUS, Sunday
THAT GIRL,Certain radio user, September 15, 2013,CBER, Sunday
THAT GIRL,Like most fish, September 15, 2013,SCALY, Sunday
THAT GIRL,View from Long Is., September 15, 2013,ATL, Sunday
THAT GIRL,Close a VW Beetle owner's car door?, September 15, 2013,SHUTHERBUG, Sunday
THAT GIRL,Like much rush-hour traffic, September 15, 2013,STOPGO, Sunday
THAT GIRL,Bud, September 15, 2013,CHUM, Sunday
THAT GIRL,Abbr. of politeness, September 15, 2013,PLS, Sunday
THAT GIRL,You suffer when you're in it, September 15, 2013,AGONY, Sunday
THAT GIRL,Feu fighter?, September 15, 2013,EAU, Sunday
THAT GIRL,Put a spice mix on a cook's piece of poultry?, September 15, 2013,RUBHERCHICKEN, Sunday
THAT GIRL,Point, September 15, 2013,AIM, Sunday
THAT GIRL,Immortal P.G.A. nickname, September 15, 2013,ARNIE, Sunday
THAT GIRL,"Island where Homer is buried, by tradition", September 15, 2013,IOS, Sunday
THAT GIRL,Exclusive, September 15, 2013,SOLE, Sunday
THAT GIRL,"Cancels, as a mission", September 15, 2013,ABORTS, Sunday
THAT GIRL,Keep a bad comedian onstage?, September 15, 2013,LETHERBOMB, Sunday
THAT GIRL,Poetic preposition, September 15, 2013,OER, Sunday
THAT GIRL,Not prompt, September 15, 2013,TARDY, Sunday
THAT GIRL,Perfect, September 15, 2013,HONE, Sunday
THAT GIRL,Wrathful, September 15, 2013,IRED, Sunday
THAT GIRL,"Some sports cars, informally", September 15, 2013,JAGS, Sunday
THAT GIRL,Bit of choreography, September 15, 2013,STEP, Sunday
THAT GIRL,"The ""g"" in e.g.", September 15, 2013,GRATIA, Sunday
THAT GIRL,"""Baby"" singer's nickname, with ""the""", September 15, 2013,BIEB, Sunday
THAT GIRL,Off-white shade, September 15, 2013,OPAL, Sunday
THAT GIRL,"Canadian N.B.A. team, on scoreboards", September 15, 2013,TOR, Sunday
THAT GIRL,Find out what a baby's milk tastes like?, September 15, 2013,LICKHERBOTTLE, Sunday
THAT GIRL,"""True Blood"" network", September 15, 2013,HBO, Sunday
THAT GIRL,___ store, September 15, 2013,APP, Sunday
THAT GIRL,Apples introduced in 1998, September 15, 2013,IMACS, Sunday
THAT GIRL,Asian holidays, September 15, 2013,TETS, Sunday
THAT GIRL,Full, September 15, 2013,ENTIRE, Sunday
THAT GIRL,Magician David, September 15, 2013,BLAINE, Sunday
THAT GIRL,Latin dance, September 15, 2013,CHACHA, Sunday
THAT GIRL,Valleys, September 15, 2013,DALES, Sunday
THAT GIRL,"Observation of cardinals, say", September 15, 2013,BIRDING, Sunday
THAT GIRL,Hop over an electrician's wires?, September 15, 2013,JUMPHERCABLES, Sunday
THAT GIRL,Alliance between nations, September 15, 2013,ENTENTE, Sunday
THAT GIRL,Crate &amp; Barrel rival, September 15, 2013,IKEA, Sunday
THAT GIRL,Not magnified or reduced, September 15, 2013,REALSIZE, Sunday
THAT GIRL,Paris's Parc ___ Princes, September 15, 2013,DES, Sunday
THAT GIRL,Setting at 0 degrees long., September 15, 2013,GST, Sunday
THAT GIRL,U.S.A.F. V.I.P., September 15, 2013,GENL, Sunday
THAT GIRL,Jimmy Carter's middle name, September 15, 2013,EARL, Sunday
THAT GIRL,A pop, September 15, 2013,PER, Sunday
THAT GIRL,Isn't cramped, September 15, 2013,HASROOM, Sunday
THAT GIRL,1992 David Mamet play, September 15, 2013,OLEANNA, Sunday
THAT GIRL,"Smoothly applied, as eye makeup", September 15, 2013,GLIDEON, Sunday
THAT GIRL,Tips, September 15, 2013,APEXES, Sunday
THAT GIRL,Suffix of imprecision, September 15, 2013,ISH, Sunday
THAT GIRL,Creepy look, September 15, 2013,LEER, Sunday
THAT GIRL,Barely moves?, September 15, 2013,STREAKS, Sunday
THAT GIRL,Irish city near Killarney, September 15, 2013,TRALEE, Sunday
THAT GIRL,Loudly dress down, September 15, 2013,HOLLERAT, Sunday
THAT GIRL,uBid competitor, September 15, 2013,EBAY, Sunday
THAT GIRL,___ school, September 15, 2013,MED, Sunday
THAT GIRL,N.Y. engineering school, September 15, 2013,RPI, Sunday
THAT GIRL,Grabbing distance, September 15, 2013,ARMSREACH, Sunday
THAT GIRL,Windbag's output, September 15, 2013,HOTAIR, Sunday
THAT GIRL,Ensure a surfer's safety?, September 15, 2013,CHECKHERBOARD, Sunday
THAT GIRL,Like many accents, September 15, 2013,FOREIGN, Sunday
THAT GIRL,Run, September 15, 2013,OPERATE, Sunday
THAT GIRL,Commando movie accessories, September 15, 2013,UZIS, Sunday
THAT GIRL,___ mai (dim sum dish), September 15, 2013,SHU, Sunday
THAT GIRL,Rifle attachment, September 15, 2013,SIGHT, Sunday
THAT GIRL,"""See?!""", September 15, 2013,TOLDYOU, Sunday
THAT GIRL,Group of unsolicited manuscripts, September 15, 2013,SLUSHPILE, Sunday
THAT GIRL,___ radio, September 15, 2013,HAM, Sunday
THAT GIRL,"""We the Living"" author Rand", September 15, 2013,AYN, Sunday
THAT GIRL,Like a coquette, September 15, 2013,COY, Sunday
THAT GIRL,Besides, September 15, 2013,PLUS, Sunday
THAT GIRL,[You cad!], September 15, 2013,SLAP, Sunday
THAT GIRL,Sea lane danger, September 15, 2013,BERG, Sunday
THAT GIRL,"""Love and Happiness"" singer, 1972", September 15, 2013,ALGREEN, Sunday
THAT GIRL,Vague memory, September 15, 2013,BLUR, Sunday
THAT GIRL,Squishy seat, September 15, 2013,BEANBAG, Sunday
THAT GIRL,Goggle, September 15, 2013,STARE, Sunday
THAT GIRL,Take a mechanic's inventory?, September 15, 2013,COUNTHERPARTS, Sunday
THAT GIRL,Allergic reaction, September 15, 2013,ACHOO, Sunday
THAT GIRL,"Band with a 1985 U.K. #1 album titled ""Meat Is Murder""", September 15, 2013,THESMITHS, Sunday
THAT GIRL,Gut wrencher?, September 15, 2013,ULCER, Sunday
THAT GIRL,"""Such a pity""", September 15, 2013,TSK, Sunday
THAT GIRL,Agreement, September 15, 2013,UNITY, Sunday
THAT GIRL,Rooms with high ceilings, September 15, 2013,GYMS, Sunday
THAT GIRL,Security feature, September 15, 2013,SEAL, Sunday
THAT GIRL,Ones making intros, September 15, 2013,MCS, Sunday
THAT GIRL,Shore dinner handout, September 15, 2013,BIB, Sunday
THAT GIRL,Part of Obi-Wan Kenobi's costume, September 15, 2013,HOOD, Sunday
THAT GIRL,Fit to be consumed, September 15, 2013,EATABLE, Sunday
THAT GIRL,Blue-roofed chain, September 15, 2013,IHOP, Sunday
THAT GIRL,"""___ I hear""", September 15, 2013,ORSO, Sunday
THAT GIRL,Groups of troops, September 15, 2013,REGIMENTS, Sunday
THAT GIRL,Relative of Camembert, September 15, 2013,BRIE, Sunday
THAT GIRL,"One side in ""The War of the Worlds""", September 15, 2013,EARTHMEN, Sunday
THAT GIRL,Shade of black, September 15, 2013,JET, Sunday
THAT GIRL,Like Julius Caesar, September 15, 2013,STABBED, Sunday
THAT GIRL,Where to write your name on an I.R.S. form, September 15, 2013,TOPLINE, Sunday
THAT GIRL,Zenith competitor, September 15, 2013,RCA, Sunday
THAT GIRL,Org. that registers pointers, September 15, 2013,AKC, Sunday
THAT GIRL,Muff, September 15, 2013,BOTCH, Sunday
THAT GIRL,"""Just arrived!""", September 15, 2013,ITSHERE, Sunday
THAT GIRL,N.B.A. Hall-of-Famer nicknamed Handy Andy, September 15, 2013,PHILLIP, Sunday
THAT GIRL,Something easy as pie, September 15, 2013,ABREEZE, Sunday
THAT GIRL,"""Luck Be a Lady"" composer/lyricist", September 15, 2013,LOESSER, Sunday
THAT GIRL,Jacket part, September 15, 2013,LINING, Sunday
THAT GIRL,"""C'mon, help me out""", September 15, 2013,BEAPAL, Sunday
THAT GIRL,Ultimate purpose, September 15, 2013,ENDALL, Sunday
THAT GIRL,They make indents, September 15, 2013,TABS, Sunday
THAT GIRL,Suffix with fluor- or chlor-, September 15, 2013,IDE, Sunday
THAT GIRL,Pickled veggie, September 15, 2013,CUKE, Sunday
THAT GIRL,Discipline, September 15, 2013,AREA, Sunday
THAT GIRL,High-profile interviewee, September 15, 2013,GET, Sunday
THAT GIRL,"Fiddler's tune, maybe", September 15, 2013,JIG, Sunday
THAT GIRL,"Sleeper, for one", September 15, 2013,CAR, Sunday
 ,Where a lot of dough gets thrown around, September 14, 2013,PIZZAJOINT, Saturday
 ,See 51-Across, September 14, 2013,WIFE, Saturday
 ,"Fuel for a warp drive engine on ""Star Trek""", September 14, 2013,ANTIMATTER, Saturday
 ,Resignation exclamation, September 14, 2013,ALAS, Saturday
 ,"Sleep aid, for some", September 14, 2013,WHITENOISE, Saturday
 ,BMW of North America and others: Abbr., September 14, 2013,LLCS, Saturday
 ,Zip around a field?, September 14, 2013,NIL, Saturday
 ,Makes happen, September 14, 2013,SEESTO, Saturday
 ,Assistant played by Bruce Lee, September 14, 2013,KATO, Saturday
 ,Wanting for nothing, September 14, 2013,SET, Saturday
 ,"""Celebrity Jeopardy!"" show, briefly", September 14, 2013,SNL, Saturday
 ,Took revenge on, September 14, 2013,GOT, Saturday
 ,"Broadview ___, O.", September 14, 2013,HTS, Saturday
 ,Become stiff, September 14, 2013,TIEONEON, Saturday
 ,Get by force of will?, September 14, 2013,INHERIT, Saturday
 ,Punk's cousin, September 14, 2013,NEWWAVE, Saturday
 ,Info about a person's education and work history, September 14, 2013,BIODATA, Saturday
 ,Smooths, September 14, 2013,GREASES, Saturday
 ,Follows a military order, September 14, 2013,ATTACKS, Saturday
 ,Their habits give them away, September 14, 2013,SISTERS, Saturday
 ,Follows a military order, September 14, 2013,RETREATS, Saturday
 ,Time of long journes, September 14, 2013,ETE, Saturday
 ,Lets go through, September 14, 2013,OKS, Saturday
 ,"Brief albums, in brief", September 14, 2013,EPS, Saturday
 ,"Needing hand cream, maybe", September 14, 2013,RAW, Saturday
 ,"With 11-Across, biblical woman who met a bad end", September 14, 2013,LOTS, Saturday
 ,Board, September 14, 2013,STEPON, Saturday
 ,"""That gives me an idea ...""", September 14, 2013,SAY, Saturday
 ,First spaceman's first name, September 14, 2013,YURI, Saturday
 ,"Setting for ""The Misfits""", September 14, 2013,RENONEVADA, Saturday
 ,Polo competitor, September 14, 2013,IZOD, Saturday
 ,"""My bad""", September 14, 2013,ISCREWEDUP, Saturday
 ,Musical production, September 14, 2013,NOTE, Saturday
 ,Symbols of sharpness, September 14, 2013,STEELTRAPS, Saturday
 ,One with promotional potential, September 14, 2013,PAWN, Saturday
 ,"""___ Steps"" (Christian best seller)", September 14, 2013,INHIS, Saturday
 ,"""10"" is inscribed on it", September 14, 2013,ZTILE, Saturday
 ,Temple imperfection, September 14, 2013,ZIT, Saturday
 ,"Subject of the 2012 book ""Circle of Treason""", September 14, 2013,AMES, Saturday
 ,Porter created by Burroughs, September 14, 2013,JANE, Saturday
 ,Winnebago relatives, September 14, 2013,OTOES, Saturday
 ,"""Incorrect!""", September 14, 2013,ITISNT, Saturday
 ,Babes in the woods?, September 14, 2013,NESTLINGS, Saturday
 ,Smartphone preceded by the Pre, September 14, 2013,TREO, Saturday
 ,"Do the impossible, metaphorically", September 14, 2013,WALKONWATER, Saturday
 ,Anxious, September 14, 2013,ILLATEASE, Saturday
 ,It's never wrong, September 14, 2013,FACT, Saturday
 ,Standard breakup creation, September 14, 2013,ESSO, Saturday
 ,Temptation for Luke Skywalker, September 14, 2013,THEDARKSIDE, Saturday
 ,Follow the sun?, September 14, 2013,GOWEST, Saturday
 ,Sniffs out, September 14, 2013,TRACES, Saturday
 ,First capital of the Last Frontier, September 14, 2013,SITKA, Saturday
 ,Like some fogs, September 14, 2013,EERIE, Saturday
 ,Ham's handoff, September 14, 2013,OVER, Saturday
 ,Name associated with a mobster or a monster, September 14, 2013,NESS, Saturday
 ,Skyscraper component, September 14, 2013,IBAR, Saturday
 ,Brief period of darkness?, September 14, 2013,NITE, Saturday
 ,Eager, September 14, 2013,HOTTOTROT, Saturday
 ,Event with unmarked choices, September 14, 2013,TASTETEST, Saturday
 ,"Trial lawyer who wrote ""O.J.: The Last Word""", September 14, 2013,SPENCE, Saturday
 ,Basidium-borne body, September 14, 2013,SPORE, Saturday
