title,clue,date,year,answer,day
 ,"Keeping in the loop, in a way", February 26, 2015,CCING, Thursday
 ,Waits, February 26, 2015,BIDES, Thursday
 ,"Visitors in ""A Christmas Carol""", February 26, 2015,GHOSTS, Thursday
 ,Eponymous Soviet minister of foreign affairs, February 26, 2015,MOLOTOV, Thursday
 ,It's all a plot, February 26, 2015,TRACT, Thursday
 ,Doesn't just tell, February 26, 2015,SHOWS, Thursday
 ,Soap star Deborah, February 26, 2015,ADAIR, Thursday
 ,Symbol of strength, February 26, 2015,OAK, Thursday
 ,What a chemist brings to the table?, February 26, 2015,NACL, Thursday
 ,"Signaling remembrance, in a way", February 26, 2015,FLYINGATHALFMAST, Thursday
 ,"Certain sausage, informally", February 26, 2015,BRAT, Thursday
 ,Cause for pacing?, February 26, 2015,DUEL, Thursday
 ,Liberian president and Peace Nobelist ___ Johnson Sirleaf, February 26, 2015,ELLEN, Thursday
 ,"Many a surfer's locale, informally", February 26, 2015,CALI, Thursday
 ,Six crayons in a Crayola 64 box, February 26, 2015,REDS, Thursday
 ,"Witherspoon of ""Wild""", February 26, 2015,REESE, Thursday
 ,Up, February 26, 2015,HIKE, Thursday
 ,"May 15, e.g.", February 26, 2015,IDES, Thursday
 ,"Southern city that calls itself ""America's First Settlement"" (1559)", February 26, 2015,PENSACOLA, Thursday
 ,Give two thumbs down, February 26, 2015,PAN, Thursday
 ,"Oxford university, informally", February 26, 2015,OLEMISS, Thursday
 ,"""Family Ties"" mom", February 26, 2015,ELYSE, Thursday
 ,Give up, February 26, 2015,CEDE, Thursday
 ,Tricks, February 26, 2015,HOODWINKS, Thursday
 ,It may be coming down the pipeline, February 26, 2015,OIL, Thursday
 ,Acting rashly, February 26, 2015,GOINGOFFHALFCOCKED, Thursday
 ,Talent show judge alongside Jackson and Cowell, February 26, 2015,ABDUL, Thursday
 ,Bull or cow, February 26, 2015,MOOSE, Thursday
 ,Tried to catch some fish, February 26, 2015,EELED, Thursday
 ,"""My man!""", February 26, 2015,DUDE, Thursday
 ,"Azalea with the 2014 #1 hit ""Fancy""", February 26, 2015,IGGY, Thursday
 ,Occasion for a much-hyped performance, February 26, 2015,SUPERBOWLHALFTIME, Thursday
 ,___ mundi, February 26, 2015,ANNO, Thursday
 ,"Biblical source of the line ""It is more blessed to give than to receive""", February 26, 2015,ACTS, Thursday
 ,Layer, February 26, 2015,COAT, Thursday
 ,University of Oregon team, February 26, 2015,DUCKS, Thursday
 ,"1, for a penny", February 26, 2015,FACEVALUE, Thursday
 ,"""Poetics"" author", February 26, 2015,ARISTOTLE, Thursday
 ,"It might start ""Don't get me started ...""", February 26, 2015,RANT, Thursday
 ,38-Across containers, February 26, 2015,MUGS, Thursday
 ,___ chop, February 26, 2015,JUDO, Thursday
 ,Smithereens, February 26, 2015,BITS, Thursday
 ,Cell need, February 26, 2015,CHARGER, Thursday
 ,Small beam?, February 26, 2015,GRIN, Thursday
 ,What's left of TV news?, February 26, 2015,MSNBC, Thursday
 ,"John who wrote ""Pal Joey""", February 26, 2015,OHARA, Thursday
 ,Subway train designation, February 26, 2015,LOCAL, Thursday
 ,Flip response?, February 26, 2015,TAILS, Thursday
 ,"Turned brown, say", February 26, 2015,DYED, Thursday
 ,___ Straw Poll, February 26, 2015,AMES, Thursday
 ,Rapper Big Daddy ___, February 26, 2015,KANE, Thursday
 ,"Real-life figure portrayed in movies by Jason Robards, Jon Voight and Bill Murray, in brief", February 26, 2015,FDR, Thursday
 ,Draft classification, February 26, 2015,ALE, Thursday
 ,Letters on Soyuz rockets, February 18, 2015,CCCP, Wednesday
 ,St. Francis' home, February 18, 2015,ASSISI, Wednesday
 ,Some gas stations, February 18, 2015,BPS, Wednesday
 ,Fifth-longest bone in the human body, February 18, 2015,ULNA, Wednesday
 ,One navigating the web?, February 18, 2015,SPIDER, Wednesday
 ,"Problem on the red carpet, maybe", February 18, 2015,RIP, Wednesday
 ,Mollycoddle Dwayne Johnson?, February 18, 2015,BABYTHEROCK, Wednesday
 ,108-card game, February 18, 2015,UNO, Wednesday
 ,Onetime Microsoft encyclopedia, February 18, 2015,ENCARTA, Wednesday
 ,Really digging, February 18, 2015,INTO, Wednesday
 ,Enters charges against a restaurant employee?, February 18, 2015,BOOKSTHECOOK, Wednesday
 ,One of the Waughs, February 18, 2015,EVELYN, Wednesday
 ,Worthless stuff, February 18, 2015,TRIPE, Wednesday
 ,Miffed, February 18, 2015,SORE, Wednesday
 ,Major League Baseball's oldest-ever rookie (age 42), February 18, 2015,PAIGE, Wednesday
 ,French surname starter, February 18, 2015,DES, Wednesday
 ,Try to find out what's what at a pond?, February 18, 2015,QUESTIONTHEDUCK, Wednesday
 ,Sound of a lit fuse, February 18, 2015,SSS, Wednesday
 ,Battery terminal, February 18, 2015,ANODE, Wednesday
 ,Thru 12th grade, February 18, 2015,ELHI, Wednesday
 ,Tea party crasher of fiction, February 18, 2015,ALICE, Wednesday
 ,"Polytetrafluoroethylene, commercially", February 18, 2015,TEFLON, Wednesday
 ,Shift responsibility for some missing campsite food?, February 18, 2015,BLAMETHEBEAR, Wednesday
 ,Cheery air, February 18, 2015,LILT, Wednesday
 ,Cry at an unveiling, February 18, 2015,ETVOILA, Wednesday
 ,"Back, to Popeye", February 18, 2015,AFT, Wednesday
 ,Kayo Popeye?, February 18, 2015,DECKTHESWAB, Wednesday
 ,Letter after wye, February 18, 2015,ZEE, Wednesday
 ,Fly, February 18, 2015,AVIATE, Wednesday
 ,"""Beloved"" author Morrison", February 18, 2015,TONI, Wednesday
 ,Foul up, February 18, 2015,ERR, Wednesday
 ,Betty Crocker bowlful, February 18, 2015,BATTER, Wednesday
 ,Sulky mood, February 18, 2015,SNIT, Wednesday
 ,21-Down unit, February 18, 2015,CUBE, Wednesday
 ,Kiltie's group, February 18, 2015,CLAN, Wednesday
 ,"""Closing Bell"" channel", February 18, 2015,CNBC, Wednesday
 ,Balance sheet heading, February 18, 2015,PAYABLES, Wednesday
 ,"Kutcher who hosted ""Punk'd""", February 18, 2015,ASHTON, Wednesday
 ,Command to Rover, February 18, 2015,SPEAK, Wednesday
 ,Round Table title, February 18, 2015,SIR, Wednesday
 ,Answer to a judge, February 18, 2015,IDO, Wednesday
 ,Instant, February 18, 2015,SEC, Wednesday
 ,Tee off, February 18, 2015,IRK, Wednesday
 ,Musical Mars, February 18, 2015,BRUNO, Wednesday
 ,Piebald horse, February 18, 2015,PINTO, Wednesday
 ,Bogeyman, February 18, 2015,SPOOK, Wednesday
 ,Priam's domain, February 18, 2015,TROY, Wednesday
 ,Motel freebie, February 18, 2015,ICE, Wednesday
 ,"One who can't find a seat, say", February 18, 2015,STANDEE, Wednesday
 ,Hackneyed, February 18, 2015,TRITE, Wednesday
 ,Dow Jones extreme, February 18, 2015,HIGH, Wednesday
 ,Weapon with a bell guard, February 18, 2015,EPEE, Wednesday
 ,Attys.' titles, February 18, 2015,ESQS, Wednesday
 ,R.S.V.P. part, February 18, 2015,VOUS, Wednesday
 ,"""___ Tu"" (1974 hit)", February 18, 2015,ERES, Wednesday
 ,Bowwow, February 18, 2015,POOCH, Wednesday
 ,Dimwitted, February 18, 2015,DULL, Wednesday
 ,Empty hall phenomenon, February 18, 2015,ECHO, Wednesday
 ,It's all around you, February 18, 2015,SKIN, Wednesday
 ,Campfire story, February 18, 2015,TALE, Wednesday
 ,Rolling ___ (rich), February 18, 2015,INIT, Wednesday
 ,"Gets out of the freezer, say", February 18, 2015,DEFROSTS, Wednesday
 ,Oz. or qt., February 18, 2015,AMT, Wednesday
 ,Leash, February 18, 2015,TETHER, Wednesday
 ,Mansard part, February 18, 2015,EAVE, Wednesday
 ,"Five-alarmer, e.g.", February 18, 2015,BLAZE, Wednesday
 ,One who never changes jobs, February 18, 2015,LIFER, Wednesday
 ,Take up or let out, February 18, 2015,ALTER, Wednesday
 ,"Midler of ""The Rose""", February 18, 2015,BETTE, Wednesday
 ,Victor's boast, February 18, 2015,IWON, Wednesday
 ,Legal scholar Guinier, February 18, 2015,LANI, Wednesday
 ,To some degree, February 18, 2015,ABIT, Wednesday
 ,Apply sparingly, February 18, 2015,DAB, Wednesday
 ,A Gabor, February 18, 2015,EVA, Wednesday
 ,Op. ___, February 18, 2015,CIT, Wednesday
 ,Kit ___ bar, February 18, 2015,KAT, Wednesday
 ,Stops, November 4, 2014,HALTS, Tuesday
 ,Stoned, November 4, 2014,HIGH, Tuesday
 ,Genre for N.W.A. or T.I., November 4, 2014,RAP, Tuesday
 ,Honolulu hello, November 4, 2014,ALOHA, Tuesday
 ,Everglades bird, November 4, 2014,EGRET, Tuesday
 ,"""Yes, there ___ God!""", November 4, 2014,ISA, Tuesday
 ,Gave in, November 4, 2014,CAVED, Tuesday
 ,Critic's positive review of drummer Keith of the Who?, November 4, 2014,MOONROCKS, Tuesday
 ,Had down pat, November 4, 2014,KNEW, Tuesday
 ,Its national animal is the vicua, November 4, 2014,PERU, Tuesday
 ,Small matter?, November 4, 2014,ATOMS, Tuesday
 ,Powerful industrialist, November 4, 2014,BARON, Tuesday
 ,"Please, quaintly", November 4, 2014,PRITHEE, Tuesday
 ,Whine tearfully, November 4, 2014,SNIVEL, Tuesday
 ,Thick-skinned one, November 4, 2014,RHINO, Tuesday
 ,Tribal symbol, November 4, 2014,TOTEM, Tuesday
 ,"With 40-Across, critic's positive review of a Fox medical drama?", November 4, 2014,HOUSE, Tuesday
 ,Male turkey, November 4, 2014,TOM, Tuesday
 ,Nonhuman sign language learner, November 4, 2014,APE, Tuesday
 ,"Posted an opinion, maybe", November 4, 2014,BLOGGED, Tuesday
 ,"""___ had it up to here!""", November 4, 2014,IVE, Tuesday
 ,"""Agreed""", November 4, 2014,YES, Tuesday
 ,See 31-Across, November 4, 2014,RULES, Tuesday
 ,Chair designer Charles, November 4, 2014,EAMES, Tuesday
 ,Mythical man-goat, November 4, 2014,SATYR, Tuesday
 ,First family of the 1840s, November 4, 2014,TYLERS, Tuesday
 ,Galaxy competitors, November 4, 2014,IPHONES, Tuesday
 ,They're hard to run in, November 4, 2014,HEELS, Tuesday
 ,Incessantly, November 4, 2014,NOEND, Tuesday
 ,"""___ be surprised""", November 4, 2014,YOUD, Tuesday
 ,Homer Simpson's favorite beer, November 4, 2014,DUFF, Tuesday
 ,Critic's negative review of a 1988 Hanks film?, November 4, 2014,BIGSTINKS, Tuesday
 ,Word before range or cord, November 4, 2014,VOCAL, Tuesday
 ,"""___ with caution""", November 4, 2014,USE, Tuesday
 ,Everglades bird, November 4, 2014,STORK, Tuesday
 ,Place for a court-ordered monitor, November 4, 2014,ANKLE, Tuesday
 ,___ Taco (fast-food chain), November 4, 2014,DEL, Tuesday
 ,Decisive time, November 4, 2014,DDAY, Tuesday
 ,Car introduced by Elon Musk, November 4, 2014,TESLA, Tuesday
 ,Unrespected writer, November 4, 2014,HACK, Tuesday
 ,Mathematician Turing, November 4, 2014,ALAN, Tuesday
 ,Critic's negative review of singer Courtney?, November 4, 2014,LOVEBITES, Tuesday
 ,Stand-up routine?, November 4, 2014,THEWAVE, Tuesday
 ,Down, November 4, 2014,SAD, Tuesday
 ,Macho dudes, November 4, 2014,HEMEN, Tuesday
 ,Dr. Frankenstein's helper, November 4, 2014,IGOR, Tuesday
 ,"Many ""Family Feud"" celebrations", November 4, 2014,GROUPHUGS, Tuesday
 ,Mama bird, November 4, 2014,HEN, Tuesday
 ,Digital camera brand, November 4, 2014,RICOH, Tuesday
 ,Help desk sign, November 4, 2014,ASKME, Tuesday
 ,Old-hat, November 4, 2014,PASSE, Tuesday
 ,Asset for an umpire or editor, November 4, 2014,TRAINEDEYE, Tuesday
 ,___ the Orange (Syracuse mascot), November 4, 2014,OTTO, Tuesday
 ,"Typical ""Meet the Press"" guest, for short", November 4, 2014,POL, Tuesday
 ,"Band that sang the ""Friends"" theme song ""I'll Be There for You,"" with ""the""", November 4, 2014,REMBRANDTS, Tuesday
 ,React to yeast, November 4, 2014,RISE, Tuesday
 ,Certain court order, November 4, 2014,STAY, Tuesday
 ,"""Uh-uh""", November 4, 2014,NOPE, Tuesday
 ,"""___ that"" (""Understood"")", November 4, 2014,ROGER, Tuesday
 ,Eastern Catholic ruling body, November 4, 2014,HOLYSYNOD, Tuesday
 ,Critic's negative review of a newsmagazine?, November 4, 2014,TIMESUCKS, Tuesday
 ,More than, November 4, 2014,OVER, Tuesday
 ,Predicament, November 4, 2014,MESS, Tuesday
 ,Minstrel's instrument, November 4, 2014,LUTE, Tuesday
 ,"""Finished!""", November 4, 2014,ALLDONE, Tuesday
 ,Mamas' boys, November 4, 2014,SONS, Tuesday
 ,Sen. Cruz, November 4, 2014,TED, Tuesday
 ,About to bloom, November 4, 2014,INBUD, Tuesday
 ,Asset in a beauty pageant, November 4, 2014,POISE, Tuesday
 ,"""Science of Logic"" philosopher", November 4, 2014,HEGEL, Tuesday
 ,Iditarod dog, November 4, 2014,HUSKY, Tuesday
 ,Plant also known as ladies' fingers, November 4, 2014,OKRA, Tuesday
 ,When many network shows debut, November 4, 2014,FALL, Tuesday
 ,Pet pest, November 4, 2014,FLEA, Tuesday
 ,"""___ be my pleasure!""", November 4, 2014,ITD, Tuesday
 ,Winery fixture, November 4, 2014,VAT, Tuesday
 ,Seethe, February 13, 2015,STEW, Friday
 ,Campaign, February 13, 2015,PUSH, Friday
 ,"Single-price auction purchase, informally", February 13, 2015,TBILL, Friday
 ,"Leave the gate, say", February 13, 2015,TAXI, Friday
 ,"Supposedly, but not really", February 13, 2015,INNAMEONLY, Friday
 ,"Strummed instruments, for short", February 13, 2015,UKES, Friday
 ,Not-so-big wheels?, February 13, 2015,ECONOMYCAR, Friday
 ,Kayo, February 13, 2015,DECK, Friday
 ,One taking things up with the crew, February 13, 2015,CARGOPLANE, Friday
 ,Appreciably, February 13, 2015,FAR, Friday
 ,Didn't stop, February 13, 2015,KEPTON, Friday
 ,Biblical figure said to have married his sister Noam, February 13, 2015,ENOS, Friday
 ,"""You Learn"" singer Morissette", February 13, 2015,ALANIS, Friday
 ,Fact-check, February 13, 2015,VET, Friday
 ,Monastic wear, February 13, 2015,ROBES, Friday
 ,Physician you might need to see?, February 13, 2015,EYEDOCTOR, Friday
 ,Unlawful partners, February 13, 2015,MOLLS, Friday
 ,British Empire honoree, February 13, 2015,SIR, Friday
 ,Queendom in I Kings, February 13, 2015,SHEBA, Friday
 ,Ones hanging around med school?, February 13, 2015,SKELETONS, Friday
 ,Namby-pamby sort, February 13, 2015,SISSY, Friday
 ,Chinese zodiac animal, February 13, 2015,RAT, Friday
 ,Maker of markers, February 13, 2015,PENTEL, Friday
 ,Number for two, February 13, 2015,DUET, Friday
 ,Faculties, February 13, 2015,SENSES, Friday
 ,Unit of pressure: Abbr., February 13, 2015,PSI, Friday
 ,Wipe out, February 13, 2015,OBLITERATE, Friday
 ,Soup flavoring, February 13, 2015,MISO, Friday
 ,First United States Volunteer Cavalry member, February 13, 2015,ROUGHRIDER, Friday
 ,Came down, February 13, 2015,ALIT, Friday
 ,Fought in public, February 13, 2015,MADEASCENE, Friday
 ,Symbol of baldness, February 13, 2015,COOT, Friday
 ,Resistant to compromise, February 13, 2015,STERN, Friday
 ,Biogenesis scandal figure of '13, February 13, 2015,AROD, Friday
 ,Zeus trapped Typhon under it, February 13, 2015,ETNA, Friday
 ,Breeding grounds, February 13, 2015,STUDFARMS, Friday
 ,"""See for yourself!""", February 13, 2015,TAKEALOOK, Friday
 ,No good at all, February 13, 2015,EXECRABLE, Friday
 ,Oxi Complete detergent, February 13, 2015,WISK, Friday
 ,Smashing result, February 13, 2015,PIECES, Friday
 ,"Open, as a tube", February 13, 2015,UNCAP, Friday
 ,"Wordless ""Yeah, right""", February 13, 2015,SNORT, Friday
 ,"Party followers, perhaps", February 13, 2015,HANGOVERS, Friday
 ,Sub, February 13, 2015,TEMP, Friday
 ,"Philosopher Robert who wrote ""The Sceptical Chymist""", February 13, 2015,BOYLE, Friday
 ,Like the sun god Inti, February 13, 2015,INCAN, Friday
 ,Vast prairie, February 13, 2015,LLANO, Friday
 ,Strummed instruments, February 13, 2015,LYRES, Friday
 ,Shown one's seat, February 13, 2015,MOONED, Friday
 ,"Face or mouth, informally", February 13, 2015,KISSER, Friday
 ,Dickens heroine Trent, February 13, 2015,NELL, Friday
 ,"Doesn't find a comfortable position in bed, say", February 13, 2015,TOSSES, Friday
 ,Specialized knowledge, February 13, 2015,ESOTERICA, Friday
 ,Dark side, February 13, 2015,YIN, Friday
 ,Uppercut target, February 13, 2015,CHIN, Friday
 ,Former job of each member of the Mercury Seven, February 13, 2015,TESTPILOT, Friday
 ,A lot of thought goes into it, February 13, 2015,OBSESSION, Friday
 ,"Shoeless Joe Jackson's portrayer in ""Field of Dreams""", February 13, 2015,RAYLIOTTA, Friday
 ,Police armory supply, February 13, 2015,TASERS, Friday
 ,"Studied, with ""at""", February 13, 2015,PEERED, Friday
 ,Freshmen assignments, February 13, 2015,DORMS, Friday
 ,Battle of the Atlantic craft, February 13, 2015,UBOAT, Friday
 ,Dodge, February 13, 2015,ELUDE, Friday
 ,Chinese zodiac animal, February 13, 2015,TIGER, Friday
 ,Critical Mass Energy Project founder, February 13, 2015,NADER, Friday
 ,Old-style office job, February 13, 2015,STENO, Friday
 ,Comparative word, February 13, 2015,THAN, Friday
 ,Irritating stuff, February 13, 2015,MACE, Friday
 ,Flood, February 10, 2015,SPATE, Tuesday
 ,Higgledy-piggledy, February 10, 2015,AMOK, Tuesday
 ,"Turns left, as a plow horse", February 10, 2015,HAWS, Tuesday
 ,Like some country-and-western singing, February 10, 2015,NASAL, Tuesday
 ,___-Rooter, February 10, 2015,ROTO, Tuesday
 ,"Take too much of, briefly", February 10, 2015,ODON, Tuesday
 ,The ailing postal worker was ..., February 10, 2015,OUTOFSORTS, Tuesday
 ,Have a silent role?, February 10, 2015,MIME, Tuesday
 ,Cries at a plaza de toros, February 10, 2015,OLES, Tuesday
 ,Put to good ___, February 10, 2015,USE, Tuesday
 ,"""Bye!""", February 10, 2015,SEEYA, Tuesday
 ,Blacken, February 10, 2015,TAR, Tuesday
 ,The ailing rock star was ..., February 10, 2015,FEELINGPUNK, Tuesday
 ,"""The Star-Spangled Banner"" opening", February 10, 2015,OSAY, Tuesday
 ,Part of N.B.A.: Abbr., February 10, 2015,NATL, Tuesday
 ,Port-au-Prince's home, February 10, 2015,HAITI, Tuesday
 ,"Crack, as lips", February 10, 2015,CHAP, Tuesday
 ,Concerning, February 10, 2015,ASTO, Tuesday
 ,The ailing meteorologist was ..., February 10, 2015,UNDERTHEWEATHER, Tuesday
 ,"Two, for binary arithmetic", February 10, 2015,BASE, Tuesday
 ,"""___ kleine Nachtmusik""", February 10, 2015,EINE, Tuesday
 ,Lowly workers, February 10, 2015,PEONS, Tuesday
 ,Nonfatty, February 10, 2015,LEAN, Tuesday
 ,Dollar : U.S. :: ___ : Cuba, February 10, 2015,PESO, Tuesday
 ,The ailing golfer was ..., February 10, 2015,WAYBELOWPAR, Tuesday
 ,Keg part, February 10, 2015,TAP, Tuesday
 ,Like two U.N. secretaries general, February 10, 2015,ASIAN, Tuesday
 ,Fashion inits., February 10, 2015,YSL, Tuesday
 ,Possible result of owing money, February 10, 2015,REPO, Tuesday
 ,British gun, February 10, 2015,STEN, Tuesday
 ,The ailing trash collector was ..., February 10, 2015,INTHEDUMPS, Tuesday
 ,Related, February 10, 2015,TOLD, Tuesday
 ,Capital of Qatar, February 10, 2015,DOHA, Tuesday
 ,Movie ticket category, February 10, 2015,ADULT, Tuesday
 ,Make ___ meet, February 10, 2015,ENDS, Tuesday
 ,Dish with a little of this and a little of that, February 10, 2015,STEW, Tuesday
 ,"Hunts and pecks, e.g.", February 10, 2015,TYPES, Tuesday
 ,Stuck-up sort, February 10, 2015,SNOOT, Tuesday
 ,Funny Poundstone, February 10, 2015,PAULA, Tuesday
 ,Popular 1980s arcade game, February 10, 2015,ASTEROIDS, Tuesday
 ,Ski resort whose name is an anagram of 34-Across, February 10, 2015,TAOS, Tuesday
 ,One with pointy ears, February 10, 2015,ELF, Tuesday
 ,Came up, February 10, 2015,AROSE, Tuesday
 ,Prized mushroom, February 10, 2015,MOREL, Tuesday
 ,Baseball's Mel, February 10, 2015,OTT, Tuesday
 ,"37 bout results for Muhammad Ali, informally", February 10, 2015,KOS, Tuesday
 ,Where umpires umpire, February 10, 2015,HOMEPLATES, Tuesday
 ,"""Goodbye""", February 10, 2015,ADIEU, Tuesday
 ,"Half of humanity, to some feminists", February 10, 2015,WOMYN, Tuesday
 ,Furtive sort, February 10, 2015,SNEAK, Tuesday
 ,Chop ___, February 10, 2015,SUEY, Tuesday
 ,"Snorkel, in ""Beetle Bailey"": Abbr.", February 10, 2015,SGT, Tuesday
 ,Place to see a Ferris wheel, February 10, 2015,FAIR, Tuesday
 ,Amazed, February 10, 2015,INAWE, Tuesday
 ,Where a redneck gets red, February 10, 2015,NAPE, Tuesday
 ,Caribbean percussion groups, February 10, 2015,STEELBANDS, Tuesday
 ,Center, February 10, 2015,HUB, Tuesday
 ,Flag carrier of Japan, February 10, 2015,ANA, Tuesday
 ,Pants material, February 10, 2015,CHINO, Tuesday
 ,"""The Little Red ___""", February 10, 2015,HEN, Tuesday
 ,Typical western, February 10, 2015,SHOOTEMUP, Tuesday
 ,X, February 10, 2015,TEN, Tuesday
 ,"Hosp. areas where you might hear ""Scalpel, please""", February 10, 2015,ORS, Tuesday
 ,Blue shade, February 10, 2015,TEAL, Tuesday
 ,One doing impressions, February 10, 2015,APER, Tuesday
 ,"Time after dusk, to poets", February 10, 2015,EEN, Tuesday
 ,Susceptible to sunburn, February 10, 2015,PALE, Tuesday
 ,Garbage, February 10, 2015,WASTE, Tuesday
 ,___ Martin, February 10, 2015,ASTON, Tuesday
 ,"150 bushels an acre, e.g.", February 10, 2015,YIELD, Tuesday
 ,George who signed the Declaration of Independence, February 10, 2015,WYTHE, Tuesday
 ,"Sarcastic ""Oh, sure""", February 10, 2015,PSHAW, Tuesday
 ,Beatles record label, February 10, 2015,APPLE, Tuesday
 ,Blog entries, February 10, 2015,POSTS, Tuesday
 ,Former New York mayor Giuliani, February 10, 2015,RUDY, Tuesday
 ,Checkpoint necessities, February 10, 2015,IDS, Tuesday
 ,"With 61-Down, what ""dis"" is?", February 10, 2015,NOT, Tuesday
 ,See 60-Down, February 10, 2015,DAT, Tuesday
MULTIFACETED,You may find it on your hands or side, February 8, 2015,TIME, Sunday
MULTIFACETED,Use a scalpel on, February 8, 2015,SLIT, Sunday
MULTIFACETED,"""O.G. Original Gangster"" rapper", February 8, 2015,ICET, Sunday
MULTIFACETED,One connected with the force?, February 8, 2015,CBER, Sunday
MULTIFACETED,Not as brazen, February 8, 2015,SHIER, Sunday
MULTIFACETED,It's worth $200 in Monopoly, February 8, 2015,PASSINGGO, Sunday
MULTIFACETED,Princess of Power from 1980s cartoons, February 8, 2015,SHERA, Sunday
MULTIFACETED,Get noticed, February 8, 2015,GARNERATTENTION, Sunday
MULTIFACETED,Wiped, February 8, 2015,WEARY, Sunday
MULTIFACETED,"DuVernay who directed ""Selma""", February 8, 2015,AVA, Sunday
MULTIFACETED,100%, February 8, 2015,PURE, Sunday
MULTIFACETED,"Ring call, for short", February 8, 2015,TKO, Sunday
MULTIFACETED,More hot, February 8, 2015,SEXIER, Sunday
MULTIFACETED,"""Sounds about right""", February 8, 2015,RECKONSO, Sunday
MULTIFACETED,In stitches, February 8, 2015,SEWN, Sunday
MULTIFACETED,Knocking, February 8, 2015,DISSING, Sunday
MULTIFACETED,Load of money, February 8, 2015,PILE, Sunday
MULTIFACETED,Like some windows, February 8, 2015,TINTED, Sunday
MULTIFACETED,"Easily defeats, in sports", February 8, 2015,CRUISESBY, Sunday
MULTIFACETED,___ Vogue, February 8, 2015,TEEN, Sunday
MULTIFACETED,JFK probers, February 8, 2015,TSA, Sunday
MULTIFACETED,You may put stock in it, February 8, 2015,SOUP, Sunday
MULTIFACETED,Director Coen, February 8, 2015,ETHAN, Sunday
MULTIFACETED,Enterprise for which a 14-year-old Buffalo Bill worked, February 8, 2015,PONYEXPRESS, Sunday
MULTIFACETED,One of 15 until 1991: Abbr., February 8, 2015,SSR, Sunday
MULTIFACETED,"""Baywatch"" stars often jogged in it", February 8, 2015,SLOMO, Sunday
MULTIFACETED,Brownie unit, February 8, 2015,TROOP, Sunday
MULTIFACETED,"Japanese ""yes""", February 8, 2015,HAI, Sunday
MULTIFACETED,___ Nova (musical style), February 8, 2015,ARS, Sunday
MULTIFACETED,"Will, given the chance", February 8, 2015,MEANSTO, Sunday
MULTIFACETED,Ninny, February 8, 2015,ASS, Sunday
MULTIFACETED,Dickens heroine, February 8, 2015,NELL, Sunday
MULTIFACETED,Cold-climate cryptid, February 8, 2015,YETI, Sunday
MULTIFACETED,End for an organisation's name, February 8, 2015,LTD, Sunday
MULTIFACETED,"Exploit a loophole, say", February 8, 2015,GAMETHESYSTEM, Sunday
MULTIFACETED,Radio knob abbr., February 8, 2015,VOL, Sunday
MULTIFACETED,Switch off, February 8, 2015,KILL, Sunday
MULTIFACETED,Unjammed, February 8, 2015,FREE, Sunday
MULTIFACETED,Cable airer of vintage films, February 8, 2015,TCM, Sunday
MULTIFACETED,Feeling low, February 8, 2015,INAFUNK, Sunday
MULTIFACETED,Word between two last names, February 8, 2015,NEE, Sunday
MULTIFACETED,Trouble, February 8, 2015,AIL, Sunday
MULTIFACETED,Conductor announcements, February 8, 2015,STOPS, Sunday
MULTIFACETED,Baloney, February 8, 2015,TRIPE, Sunday
MULTIFACETED,Newswoman Curry, February 8, 2015,ANN, Sunday
MULTIFACETED,Lean back and enjoy the ride?, February 8, 2015,POPAWHEELIE, Sunday
MULTIFACETED,Jumbo-sized, February 8, 2015,OBESE, Sunday
MULTIFACETED,___ fide, February 8, 2015,BONA, Sunday
MULTIFACETED,A Giants giant, February 8, 2015,OTT, Sunday
MULTIFACETED,Pick out, February 8, 2015,ESPY, Sunday
MULTIFACETED,Washington landmark that lent its name to a Senate committee, February 8, 2015,WATERGATE, Sunday
MULTIFACETED,Equally, February 8, 2015,JUSTAS, Sunday
MULTIFACETED,Get the show on the road, February 8, 2015,TOUR, Sunday
MULTIFACETED,"Pursued, as perfection", February 8, 2015,SHOTFOR, Sunday
MULTIFACETED,Big bra feature, February 8, 2015,DCUP, Sunday
MULTIFACETED,Sticks in a purse?, February 8, 2015,LIPBALMS, Sunday
MULTIFACETED,Rotten, February 8, 2015,NOGOOD, Sunday
MULTIFACETED,Little ___, February 8, 2015,UNS, Sunday
MULTIFACETED,Company with two lameds in its name, February 8, 2015,ELAL, Sunday
MULTIFACETED,Lifesaver's inits., February 8, 2015,EMT, Sunday
MULTIFACETED,Facetious string?, February 8, 2015,AEIOU, Sunday
MULTIFACETED,Big fall from the sky?, February 8, 2015,QUARTERSIZEHAIL, Sunday
MULTIFACETED,Large shrimp, February 8, 2015,PRAWN, Sunday
MULTIFACETED,Wavering wail, February 8, 2015,ULULATION, Sunday
MULTIFACETED,Like crayons, February 8, 2015,WAXEN, Sunday
MULTIFACETED,"One of the Ivies, informally", February 8, 2015,PENN, Sunday
MULTIFACETED,Organization with an Exalted Ruler, February 8, 2015,ELKS, Sunday
MULTIFACETED,Aid in identifying a bird, February 8, 2015,SONG, Sunday
MULTIFACETED,Insignificant, February 8, 2015,MERE, Sunday
MULTIFACETED,Hero in a John Irving best seller, February 8, 2015,TSGARP, Sunday
MULTIFACETED,"""Eureka!""", February 8, 2015,IHAVEIT, Sunday
MULTIFACETED,Sainthood prerequisite, February 8, 2015,MIRACLE, Sunday
MULTIFACETED,It was a dark period for Poe, February 8, 2015,EEN, Sunday
MULTIFACETED,Short supply, February 8, 2015,SPARSITY, Sunday
